player.name,team.name,label,stoppedProgressCount,recoveredPossessionCount,totalDuels,stoppedProgressPercentage,recoveredPossessionPercentage
L. Björklund,SønderjyskE,"Brøndby - SønderjyskE, 2 - 0",1,0,4,25.0,0.0
L. Björklund,SønderjyskE,"Midtjylland - SønderjyskE, 3 - 2",4,2,8,50.0,25.0
L. Björklund,SønderjyskE,"Randers - SønderjyskE, 1 - 2",3,2,5,60.0,40.0
L. Björklund,SønderjyskE,"SønderjyskE - København, 0 - 2",3,2,5,60.0,40.0
L. Björklund,SønderjyskE,"SønderjyskE - Viborg, 2 - 2",3,1,9,33.33333333333333,11.11111111111111
L. Callø Carstensen,AGF,"AGF - SønderjyskE, 4 - 0",True,False,1,100.0,0.0
L. Callø Carstensen,AGF,"AaB - AGF, 0 - 4",1,1,2,50.0,50.0
L. Callø Carstensen,AGF,"Brøndby - AGF, 0 - 1",2,0,2,100.0,0.0
L. Hetemi,Vejle,"AGF - Vejle, 5 - 1",4,0,5,80.0,0.0
L. Hetemi,Vejle,"Brøndby - Vejle, 2 - 1",7,2,9,77.77777777777779,22.22222222222222
L. Hetemi,Vejle,"Lyngby - Vejle, 1 - 0",2,1,2,100.0,50.0
L. Hetemi,Vejle,"Midtjylland - Vejle, 2 - 0",3,1,4,75.0,25.0
L. Hetemi,Vejle,"Vejle - Nordsjælland, 0 - 1",0,0,4,0.0,0.0
L. Hetemi,Vejle,"Vejle - Randers, 2 - 3",3,1,3,100.0,33.33333333333333
L. Hetemi,Vejle,"Vejle - Silkeborg, 1 - 3",5,2,6,83.33333333333334,33.33333333333333
L. Hetemi,Vejle,"Vejle - Viborg, 0 - 5",2,0,2,100.0,0.0
L. Hey,Nordsjælland,"AGF - Nordsjælland, 4 - 2",6,3,7,85.71428571428571,42.857142857142854
L. Hey,Nordsjælland,"Nordsjælland - AaB, 3 - 0",2,0,2,100.0,0.0
L. Hey,Nordsjælland,"Nordsjælland - København, 3 - 2",4,4,5,80.0,80.0
L. Hey,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",4,2,5,80.0,40.0
L. Hey,Nordsjælland,"Nordsjælland - Midtjylland, 2 - 2",True,False,1,100.0,0.0
L. Hey,Nordsjælland,"Nordsjælland - Randers, 1 - 1",2,1,5,40.0,20.0
L. Hey,Nordsjælland,"Silkeborg - Nordsjælland, 4 - 1",2,0,4,50.0,0.0
L. Hey,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",4,3,4,100.0,75.0
L. Hey,Nordsjælland,"Viborg - Nordsjælland, 3 - 2",2,1,2,100.0,50.0
L. Hujber,Vejle,"AGF - Vejle, 5 - 1",6,1,10,60.0,10.0
L. Hujber,Vejle,"Brøndby - Vejle, 2 - 1",1,0,3,33.33333333333333,0.0
L. Hujber,Vejle,"Midtjylland - Vejle, 2 - 0",6,1,8,75.0,12.5
L. Hujber,Vejle,"Vejle - Randers, 2 - 3",1,0,3,33.33333333333333,0.0
L. Hujber,Vejle,"Vejle - Viborg, 0 - 5",2,2,4,50.0,50.0
L. Høgsberg,Nordsjælland,"AGF - Nordsjælland, 4 - 2",4,1,6,66.66666666666666,16.666666666666664
L. Høgsberg,Nordsjælland,"Nordsjælland - København, 3 - 2",1,0,2,50.0,0.0
L. Klassen,Lyngby,"AaB - Lyngby, 2 - 1",True,False,1,100.0,0.0
L. Klassen,Lyngby,"Lyngby - Vejle, 1 - 0",0,0,2,0.0,0.0
L. Kramer,AaB,"AaB - AGF, 0 - 4",0,0,2,0.0,0.0
L. Kramer,AaB,"AaB - Brøndby, 0 - 4",3,2,3,100.0,66.66666666666666
L. Kramer,AaB,"AaB - Lyngby, 2 - 1",4,0,5,80.0,0.0
L. Kramer,AaB,"AaB - Silkeborg, 2 - 1",5,3,8,62.5,37.5
L. Kramer,AaB,"Nordsjælland - AaB, 3 - 0",4,1,7,57.14285714285714,14.285714285714285
L. Kramer,AaB,"Viborg - AaB, 2 - 3",5,2,7,71.42857142857143,28.57142857142857
L. Lerager,København,"København - AGF, 3 - 2",True,True,1,100.0,100.0
L. Lerager,København,"København - Brøndby, 3 - 1",5,3,7,71.42857142857143,42.857142857142854
L. Lerager,København,"København - Viborg, 1 - 1",1,0,4,25.0,0.0
L. Lerager,København,"Midtjylland - København, 2 - 1",4,0,7,57.14285714285714,0.0
L. Lerager,København,"Nordsjælland - København, 3 - 2",4,2,6,66.66666666666666,33.33333333333333
L. Lerager,København,"SønderjyskE - København, 0 - 2",8,4,9,88.88888888888889,44.44444444444444
L. Lissens,Lyngby,"AaB - Lyngby, 2 - 1",3,1,5,60.0,20.0
L. Lissens,Lyngby,"Lyngby - Brøndby, 0 - 2",1,0,3,33.33333333333333,0.0
L. Lissens,Lyngby,"Lyngby - København, 0 - 2",6,4,7,85.71428571428571,57.14285714285714
L. Lissens,Lyngby,"Lyngby - Vejle, 1 - 0",6,4,8,75.0,50.0
L. Lissens,Lyngby,"SønderjyskE - Lyngby, 1 - 1",9,3,11,81.81818181818183,27.27272727272727
L. Nene,Nordsjælland,"AGF - Nordsjælland, 4 - 2",False,False,1,0.0,0.0
L. Nene,Nordsjælland,"Nordsjælland - Midtjylland, 2 - 2",True,False,1,100.0,0.0
L. Nene,Nordsjælland,"Nordsjælland - Randers, 1 - 1",1,1,3,33.33333333333333,33.33333333333333
L. Nene,Nordsjælland,"Silkeborg - Nordsjælland, 4 - 1",True,True,1,100.0,100.0
L. Pedersen,Randers,"Randers - SønderjyskE, 1 - 2",1,1,2,50.0,50.0
L. Qamili,SønderjyskE,"Brøndby - SønderjyskE, 2 - 0",3,1,4,75.0,25.0
L. Qamili,SønderjyskE,"Midtjylland - SønderjyskE, 3 - 2",5,3,6,83.33333333333334,50.0
L. Qamili,SønderjyskE,"Randers - SønderjyskE, 1 - 2",4,0,5,80.0,0.0
L. Qamili,SønderjyskE,"SønderjyskE - København, 0 - 2",False,False,1,0.0,0.0
L. Qamili,SønderjyskE,"SønderjyskE - Viborg, 2 - 2",2,0,6,33.33333333333333,0.0
L. Sandgrav,Lyngby,"AaB - Lyngby, 2 - 1",4,3,7,57.14285714285714,42.857142857142854
L. Sandgrav,Lyngby,"Lyngby - Brøndby, 0 - 2",5,3,10,50.0,30.0
L. Sandgrav,Lyngby,"Lyngby - København, 0 - 2",7,3,10,70.0,30.0
L. Sandgrav,Lyngby,"Lyngby - Midtjylland, 1 - 2",12,3,17,70.58823529411765,17.647058823529413
L. Sandgrav,Lyngby,"Lyngby - Vejle, 1 - 0",3,0,5,60.0,0.0
L. Sandgrav,Lyngby,"Nordsjælland - Lyngby, 1 - 1",5,2,6,83.33333333333334,33.33333333333333
L. Sandgrav,Lyngby,"SønderjyskE - Lyngby, 1 - 1",4,3,8,50.0,37.5
L. Sandgrav,Lyngby,"Viborg - Lyngby, 1 - 0",3,2,5,60.0,40.0
Lee Han-Beom,Midtjylland,"Midtjylland - SønderjyskE, 3 - 2",5,2,6,83.33333333333334,33.33333333333333
Lee Han-Beom,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",1,0,2,50.0,0.0
M. Abubakari,Lyngby,"AaB - Lyngby, 2 - 1",2,1,4,50.0,25.0
M. Abubakari,Lyngby,"Lyngby - Midtjylland, 1 - 2",True,False,1,100.0,0.0
M. Abubakari,Lyngby,"Lyngby - Vejle, 1 - 0",2,0,3,66.66666666666666,0.0
M. Abubakari,Lyngby,"Nordsjælland - Lyngby, 1 - 1",0,0,2,0.0,0.0
M. Agger,SønderjyskE,"Brøndby - SønderjyskE, 2 - 0",False,False,1,0.0,0.0
M. Agger,SønderjyskE,"Midtjylland - SønderjyskE, 3 - 2",4,0,4,100.0,0.0
M. Agger,SønderjyskE,"Randers - SønderjyskE, 1 - 2",0,0,2,0.0,0.0
M. Agger,SønderjyskE,"SønderjyskE - København, 0 - 2",True,True,1,100.0,100.0
M. Agger,SønderjyskE,"SønderjyskE - Viborg, 2 - 2",3,0,4,75.0,0.0
M. Akoto,AGF,"AGF - SønderjyskE, 4 - 0",True,False,1,100.0,0.0
M. Albornoz,Vejle,"Brøndby - Vejle, 2 - 1",3,2,5,60.0,40.0
M. Albornoz,Vejle,"Lyngby - Vejle, 1 - 0",2,1,2,100.0,50.0
M. Albornoz,Vejle,"Vejle - Randers, 2 - 3",2,1,3,66.66666666666666,33.33333333333333
M. Anderson,AGF,"AGF - Midtjylland, 1 - 1",3,0,5,60.0,0.0
M. Anderson,AGF,"AGF - Nordsjælland, 4 - 2",1,0,3,33.33333333333333,0.0
M. Anderson,AGF,"AGF - Silkeborg, 1 - 1",2,1,2,100.0,50.0
M. Anderson,AGF,"AGF - SønderjyskE, 4 - 0",2,0,5,40.0,0.0
M. Anderson,AGF,"AGF - Vejle, 5 - 1",False,False,1,0.0,0.0
M. Anderson,AGF,"AaB - AGF, 0 - 4",5,3,8,62.5,37.5
M. Anderson,AGF,"Brøndby - AGF, 0 - 1",4,4,7,57.14285714285714,57.14285714285714
M. Bech,Midtjylland,"AGF - Midtjylland, 1 - 1",5,3,6,83.33333333333334,50.0
M. Bech,Midtjylland,"Midtjylland - AaB, 2 - 0",2,2,4,50.0,50.0
M. Bech,Midtjylland,"Midtjylland - København, 2 - 1",1,0,6,16.666666666666664,0.0
M. Bech,Midtjylland,"Midtjylland - SønderjyskE, 3 - 2",5,2,5,100.0,40.0
M. Bech,Midtjylland,"Midtjylland - Vejle, 2 - 0",3,0,5,60.0,0.0
M. Bech,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",4,4,4,100.0,100.0
M. Bomholt,AaB,"AaB - AGF, 0 - 4",True,False,1,100.0,0.0
M. Bomholt,AaB,"AaB - Brøndby, 0 - 4",2,0,3,66.66666666666666,0.0
M. Bomholt,AaB,"AaB - Lyngby, 2 - 1",True,False,1,100.0,0.0
M. Bomholt,AaB,"Midtjylland - AaB, 2 - 0",True,True,1,100.0,100.0
M. Bomholt,AaB,"Viborg - AaB, 2 - 3",3,0,5,60.0,0.0
M. Brink,Nordsjælland,"Nordsjælland - Randers, 1 - 1",5,3,6,83.33333333333334,50.0
M. Brink,Nordsjælland,"Viborg - Nordsjælland, 3 - 2",3,1,7,42.857142857142854,14.285714285714285
M. Brink,Silkeborg,"AaB - Silkeborg, 2 - 1",5,2,8,62.5,25.0
M. Brink,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",2,0,2,100.0,0.0
M. Brink,Silkeborg,"Silkeborg - Nordsjælland, 4 - 1",4,2,4,100.0,50.0
M. Brink,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",4,1,5,80.0,20.0
M. Brink,Silkeborg,"Vejle - Silkeborg, 1 - 3",True,False,1,100.0,0.0
M. Dal Hende,SønderjyskE,"AGF - SønderjyskE, 4 - 0",2,1,2,100.0,50.0
M. Divković,Brøndby,"AaB - Brøndby, 0 - 4",False,False,1,0.0,0.0
M. Divković,Brøndby,"Brøndby - Randers, 2 - 2",False,False,1,0.0,0.0
M. Divković,Brøndby,"Brøndby - SønderjyskE, 2 - 0",2,2,3,66.66666666666666,66.66666666666666
M. Dorgeles,Nordsjælland,"AGF - Nordsjælland, 4 - 2",3,2,5,60.0,40.0
M. Dorgeles,Nordsjælland,"Nordsjælland - AaB, 3 - 0",0,0,3,0.0,0.0
M. Dorgeles,Nordsjælland,"Nordsjælland - København, 3 - 2",6,1,8,75.0,12.5
M. Dorgeles,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",3,1,3,100.0,33.33333333333333
M. Dorgeles,Nordsjælland,"Nordsjælland - Midtjylland, 2 - 2",2,0,4,50.0,0.0
M. Dorgeles,Nordsjælland,"Nordsjælland - Randers, 1 - 1",3,1,6,50.0,16.666666666666664
M. Dorgeles,Nordsjælland,"Silkeborg - Nordsjælland, 4 - 1",2,1,3,66.66666666666666,33.33333333333333
M. Dorgeles,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",0,0,2,0.0,0.0
M. Dorgeles,Nordsjælland,"Viborg - Nordsjælland, 3 - 2",3,2,3,100.0,66.66666666666666
M. Elvius,Vejle,"AGF - Vejle, 5 - 1",2,1,4,50.0,25.0
M. Elvius,Vejle,"Lyngby - Vejle, 1 - 0",0,0,5,0.0,0.0
M. Elvius,Vejle,"Midtjylland - Vejle, 2 - 0",False,False,1,0.0,0.0
M. Elvius,Vejle,"Vejle - Nordsjælland, 0 - 1",7,0,12,58.333333333333336,0.0
M. Elvius,Vejle,"Vejle - Silkeborg, 1 - 3",6,3,8,75.0,37.5
M. Elvius,Vejle,"Vejle - Viborg, 0 - 5",4,3,9,44.44444444444444,33.33333333333333
M. Elyounoussi,København,"København - AGF, 3 - 2",2,1,4,50.0,25.0
M. Elyounoussi,København,"København - Brøndby, 3 - 1",5,1,8,62.5,12.5
M. Elyounoussi,København,"København - Randers, 1 - 1",2,0,9,22.22222222222222,0.0
M. Elyounoussi,København,"København - Viborg, 1 - 1",2,2,4,50.0,50.0
M. Elyounoussi,København,"Lyngby - København, 0 - 2",3,2,3,100.0,66.66666666666666
M. Elyounoussi,København,"Midtjylland - København, 2 - 1",2,1,6,33.33333333333333,16.666666666666664
M. Elyounoussi,København,"Nordsjælland - København, 3 - 2",8,2,10,80.0,20.0
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2",3,1,3,100.0,33.33333333333333
M. Emil Madsen,AGF,"AGF - Midtjylland, 1 - 1",3,1,5,60.0,20.0
M. Emil Madsen,AGF,"AGF - Nordsjælland, 4 - 2",4,0,6,66.66666666666666,0.0
M. Emil Madsen,AGF,"AGF - Silkeborg, 1 - 1",1,0,5,20.0,0.0
M. Emil Madsen,AGF,"AGF - SønderjyskE, 4 - 0",6,3,8,75.0,37.5
M. Emil Madsen,AGF,"AGF - Vejle, 5 - 1",2,1,3,66.66666666666666,33.33333333333333
M. Emil Madsen,AGF,"AaB - AGF, 0 - 4",7,3,9,77.77777777777779,33.33333333333333
M. Emil Madsen,AGF,"Brøndby - AGF, 0 - 1",5,2,6,83.33333333333334,33.33333333333333
M. Emil Madsen,AGF,"København - AGF, 3 - 2",4,0,4,100.0,0.0
M. Enggård,Randers,"København - Randers, 1 - 1",3,1,3,100.0,33.33333333333333
M. Enggård,Randers,"Randers - Silkeborg, 0 - 2",7,2,10,70.0,20.0
M. Enggård,Randers,"Randers - Viborg, 3 - 1",7,2,14,50.0,14.285714285714285
M. Enggård,Randers,"Vejle - Randers, 2 - 3",5,1,7,71.42857142857143,14.285714285714285
M. Freundlich,Silkeborg,"AGF - Silkeborg, 1 - 1",3,1,4,75.0,25.0
M. Freundlich,Silkeborg,"AaB - Silkeborg, 2 - 1",2,2,2,100.0,100.0
M. Freundlich,Silkeborg,"Randers - Silkeborg, 0 - 2",2,0,2,100.0,0.0
M. Freundlich,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",4,0,7,57.14285714285714,0.0
M. Freundlich,Silkeborg,"Silkeborg - Nordsjælland, 4 - 1",3,2,5,60.0,40.0
M. Freundlich,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",2,1,5,40.0,20.0
M. Freundlich,Silkeborg,"Silkeborg - Viborg, 3 - 2",2,0,4,50.0,0.0
M. Freundlich,Silkeborg,"Vejle - Silkeborg, 1 - 3",2,0,4,50.0,0.0
M. Garananga,København,"København - AGF, 3 - 2",3,2,3,100.0,66.66666666666666
M. Garananga,København,"København - Brøndby, 3 - 1",1,1,2,50.0,50.0
M. Garananga,København,"København - Randers, 1 - 1",6,3,9,66.66666666666666,33.33333333333333
M. Garananga,København,"København - Viborg, 1 - 1",False,False,1,0.0,0.0
M. Garananga,København,"Lyngby - København, 0 - 2",True,False,1,100.0,0.0
M. Garananga,København,"Nordsjælland - København, 3 - 2",2,0,3,66.66666666666666,0.0
M. Garananga,København,"SønderjyskE - København, 0 - 2",4,2,5,80.0,40.0
M. Greve,Brøndby,"Brøndby - AGF, 0 - 1",2,0,2,100.0,0.0
M. Greve,Brøndby,"Brøndby - Vejle, 2 - 1",True,False,1,100.0,0.0
M. Greve,Brøndby,"Lyngby - Brøndby, 0 - 2",False,False,1,0.0,0.0
M. Greve,Randers,"Nordsjælland - Randers, 1 - 1",0,0,3,0.0,0.0
M. Greve,Randers,"Randers - AaB, 1 - 0",5,1,5,100.0,20.0
M. Hansen,Nordsjælland,"AGF - Nordsjælland, 4 - 2",1,0,2,50.0,0.0
M. Hansen,Nordsjælland,"Nordsjælland - AaB, 3 - 0",1,0,2,50.0,0.0
M. Hansen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",True,False,1,100.0,0.0
M. Hansen,Nordsjælland,"Nordsjælland - Randers, 1 - 1",2,1,5,40.0,20.0
M. Hansen,Nordsjælland,"Silkeborg - Nordsjælland, 4 - 1",1,0,2,50.0,0.0
M. Hansen,Nordsjælland,"Viborg - Nordsjælland, 3 - 2",1,1,2,50.0,50.0
M. Højholt,AaB,"AaB - Silkeborg, 2 - 1",7,4,7,100.0,57.14285714285714
M. Højholt,AaB,"Midtjylland - AaB, 2 - 0",9,6,12,75.0,50.0
M. Højholt,AaB,"Nordsjælland - AaB, 3 - 0",3,0,5,60.0,0.0
M. Iloski,Nordsjælland,"Nordsjælland - København, 3 - 2",False,False,1,0.0,0.0
M. Iloski,Nordsjælland,"Viborg - Nordsjælland, 3 - 2",True,False,1,100.0,0.0
M. Ingvartsen,Nordsjælland,"AGF - Nordsjælland, 4 - 2",2,0,2,100.0,0.0
M. Ingvartsen,Nordsjælland,"Nordsjælland - AaB, 3 - 0",0,0,2,0.0,0.0
M. Ingvartsen,Nordsjælland,"Nordsjælland - København, 3 - 2",4,1,6,66.66666666666666,16.666666666666664
M. Ingvartsen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",True,False,1,100.0,0.0
M. Ingvartsen,Nordsjælland,"Nordsjælland - Midtjylland, 2 - 2",2,1,5,40.0,20.0
M. Ingvartsen,Nordsjælland,"Nordsjælland - Randers, 1 - 1",1,1,3,33.33333333333333,33.33333333333333
M. Ingvartsen,Nordsjælland,"Silkeborg - Nordsjælland, 4 - 1",3,2,3,100.0,66.66666666666666
M. Ingvartsen,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",3,1,4,75.0,25.0
M. Ingvartsen,Nordsjælland,"Viborg - Nordsjælland, 3 - 2",True,False,1,100.0,0.0
M. Jensen,Lyngby,"Lyngby - Brøndby, 0 - 2",2,1,2,100.0,50.0
M. Jensen,Lyngby,"Lyngby - København, 0 - 2",0,0,2,0.0,0.0
M. Jensen,Lyngby,"Lyngby - Midtjylland, 1 - 2",5,2,6,83.33333333333334,33.33333333333333
M. Jensen,Lyngby,"Nordsjælland - Lyngby, 1 - 1",3,2,3,100.0,66.66666666666666
M. Jensen,Lyngby,"SønderjyskE - Lyngby, 1 - 1",3,1,3,100.0,33.33333333333333
M. Jiménez,AaB,"AaB - AGF, 0 - 4",3,0,4,75.0,0.0
M. Jiménez,AaB,"AaB - Brøndby, 0 - 4",8,2,10,80.0,20.0
M. Jiménez,AaB,"AaB - Lyngby, 2 - 1",5,1,5,100.0,20.0
M. Jiménez,AaB,"AaB - Silkeborg, 2 - 1",False,False,1,0.0,0.0
M. Jiménez,AaB,"Midtjylland - AaB, 2 - 0",7,3,10,70.0,30.0
M. Jiménez,AaB,"Nordsjælland - AaB, 3 - 0",0,0,3,0.0,0.0
M. Jiménez,AaB,"Randers - AaB, 1 - 0",3,2,4,75.0,50.0
M. Jiménez,AaB,"Viborg - AaB, 2 - 3",1,0,3,33.33333333333333,0.0
M. Juwara,Vejle,"AGF - Vejle, 5 - 1",2,1,2,100.0,50.0
M. Juwara,Vejle,"Brøndby - Vejle, 2 - 1",True,False,1,100.0,0.0
M. Juwara,Vejle,"Lyngby - Vejle, 1 - 0",3,2,6,50.0,33.33333333333333
M. Juwara,Vejle,"Midtjylland - Vejle, 2 - 0",False,False,1,0.0,0.0
M. Juwara,Vejle,"Vejle - Nordsjælland, 0 - 1",2,1,5,40.0,20.0
M. Juwara,Vejle,"Vejle - Randers, 2 - 3",9,5,12,75.0,41.66666666666667
M. Juwara,Vejle,"Vejle - Silkeborg, 1 - 3",True,False,1,100.0,0.0
M. Juwara,Vejle,"Vejle - Viborg, 0 - 5",True,True,1,100.0,100.0
M. Jørgensen,AaB,"AaB - AGF, 0 - 4",1,1,3,33.33333333333333,33.33333333333333
M. Jørgensen,AaB,"AaB - Lyngby, 2 - 1",1,1,3,33.33333333333333,33.33333333333333
M. Jørgensen,AaB,"AaB - Silkeborg, 2 - 1",1,0,3,33.33333333333333,0.0
M. Jørgensen,AaB,"Midtjylland - AaB, 2 - 0",False,False,1,0.0,0.0
M. Jørgensen,AaB,"Nordsjælland - AaB, 3 - 0",1,0,2,50.0,0.0
M. Jørgensen,AaB,"Randers - AaB, 1 - 0",1,0,2,50.0,0.0
M. Jørgensen,AaB,"Viborg - AaB, 2 - 3",True,False,1,100.0,0.0
M. Kvistgaarden,Brøndby,"AaB - Brøndby, 0 - 4",True,True,1,100.0,100.0
M. Kvistgaarden,Brøndby,"Brøndby - AGF, 0 - 1",False,False,1,0.0,0.0
M. Kvistgaarden,Brøndby,"Brøndby - Randers, 2 - 2",1,0,3,33.33333333333333,0.0
M. Kvistgaarden,Brøndby,"Brøndby - SønderjyskE, 2 - 0",1,0,5,20.0,0.0
M. Kvistgaarden,Brøndby,"Brøndby - Vejle, 2 - 1",1,0,2,50.0,0.0
M. Kvistgaarden,Brøndby,"København - Brøndby, 3 - 1",2,2,2,100.0,100.0
M. Kvistgaarden,Brøndby,"Viborg - Brøndby, 3 - 3",False,False,1,0.0,0.0
M. Ladefoged,SønderjyskE,"AGF - SønderjyskE, 4 - 0",True,False,1,100.0,0.0
M. Ladefoged,SønderjyskE,"Midtjylland - SønderjyskE, 3 - 2",True,True,1,100.0,100.0
M. Larsen,Silkeborg,"AGF - Silkeborg, 1 - 1",False,False,1,0.0,0.0
M. Larsen,Silkeborg,"AaB - Silkeborg, 2 - 1",6,1,8,75.0,12.5
M. Larsen,Silkeborg,"Randers - Silkeborg, 0 - 2",8,2,8,100.0,25.0
M. Larsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",5,4,7,71.42857142857143,57.14285714285714
M. Larsen,Silkeborg,"Silkeborg - Nordsjælland, 4 - 1",5,1,6,83.33333333333334,16.666666666666664
M. Larsen,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",2,1,2,100.0,50.0
M. Larsen,Silkeborg,"Silkeborg - Viborg, 3 - 2",True,True,1,100.0,100.0
M. Larsen,Silkeborg,"Vejle - Silkeborg, 1 - 3",6,2,7,85.71428571428571,28.57142857142857
M. López,København,"København - Brøndby, 3 - 1",2,0,4,50.0,0.0
M. López,København,"Nordsjælland - København, 3 - 2",8,6,11,72.72727272727273,54.54545454545454
M. Mattsson,København,"København - AGF, 3 - 2",2,1,3,66.66666666666666,33.33333333333333
M. Mattsson,København,"København - Brøndby, 3 - 1",3,0,4,75.0,0.0
M. Mattsson,København,"København - Randers, 1 - 1",3,4,10,30.0,40.0
M. Mattsson,København,"København - Viborg, 1 - 1",2,0,3,66.66666666666666,0.0
M. Mattsson,København,"Lyngby - København, 0 - 2",2,0,4,50.0,0.0
M. Mattsson,København,"Nordsjælland - København, 3 - 2",4,3,5,80.0,60.0
M. Mattsson,København,"SønderjyskE - København, 0 - 2",True,False,1,100.0,0.0
M. Murata,Vejle,"AGF - Vejle, 5 - 1",2,1,2,100.0,50.0
M. Murata,Vejle,"Brøndby - Vejle, 2 - 1",2,0,3,66.66666666666666,0.0
M. Murata,Vejle,"Midtjylland - Vejle, 2 - 0",3,1,4,75.0,25.0
M. Murata,Vejle,"Vejle - Nordsjælland, 0 - 1",3,0,3,100.0,0.0
M. Murata,Vejle,"Vejle - Randers, 2 - 3",False,False,1,0.0,0.0
M. Nielsen,AaB,"AaB - Silkeborg, 2 - 1",2,0,4,50.0,0.0
M. Nielsen,AaB,"Viborg - AaB, 2 - 3",0,0,4,0.0,0.0
M. Opoku,Lyngby,"Lyngby - Brøndby, 0 - 2",False,False,1,0.0,0.0
M. Opoku,Lyngby,"Viborg - Lyngby, 1 - 0",1,0,2,50.0,0.0
M. Rajović,Brøndby,"Brøndby - SønderjyskE, 2 - 0",False,False,1,0.0,0.0
M. Rømer,Lyngby,"Lyngby - Midtjylland, 1 - 2",3,3,3,100.0,100.0
M. Rømer,Lyngby,"Lyngby - Vejle, 1 - 0",True,True,1,100.0,100.0
M. Rømer,Lyngby,"Viborg - Lyngby, 1 - 0",True,True,1,100.0,100.0
M. Soulas,SønderjyskE,"AGF - SønderjyskE, 4 - 0",1,0,2,50.0,0.0
M. Soulas,SønderjyskE,"Brøndby - SønderjyskE, 2 - 0",5,3,6,83.33333333333334,50.0
M. Soulas,SønderjyskE,"Midtjylland - SønderjyskE, 3 - 2",3,1,4,75.0,25.0
M. Soulas,SønderjyskE,"Randers - SønderjyskE, 1 - 2",7,2,11,63.63636363636363,18.181818181818183
M. Soulas,SønderjyskE,"Silkeborg - SønderjyskE, 1 - 0",4,1,4,100.0,25.0
M. Soulas,SønderjyskE,"SønderjyskE - København, 0 - 2",3,1,5,60.0,20.0
M. Soulas,SønderjyskE,"SønderjyskE - Lyngby, 1 - 1",7,4,9,77.77777777777779,44.44444444444444
M. Soulas,SønderjyskE,"SønderjyskE - Viborg, 2 - 2",6,3,7,85.71428571428571,42.857142857142854
M. Søndergaard,Viborg,"SønderjyskE - Viborg, 2 - 2",1,0,3,33.33333333333333,0.0
M. Søndergaard,Viborg,"Vejle - Viborg, 0 - 5",True,False,1,100.0,0.0
M. Themsen,Randers,"Brøndby - Randers, 2 - 2",5,1,7,71.42857142857143,14.285714285714285
M. Themsen,Randers,"Randers - Silkeborg, 0 - 2",1,0,2,50.0,0.0
M. Themsen,Randers,"Vejle - Randers, 2 - 3",3,0,3,100.0,0.0
M. Touré,Randers,"Brøndby - Randers, 2 - 2",False,False,1,0.0,0.0
M. Touré,Randers,"København - Randers, 1 - 1",True,True,1,100.0,100.0
M. Touré,Randers,"Randers - AaB, 1 - 0",2,0,3,66.66666666666666,0.0
M. Touré,Randers,"Vejle - Randers, 2 - 3",True,True,1,100.0,100.0
M. Warming,Lyngby,"AaB - Lyngby, 2 - 1",True,False,1,100.0,0.0
M. Warming,Lyngby,"Lyngby - Vejle, 1 - 0",1,0,3,33.33333333333333,0.0
M. Warming,Lyngby,"Viborg - Lyngby, 1 - 0",0,0,2,0.0,0.0
M. Westergaard,Viborg,"København - Viborg, 1 - 1",10,5,11,90.9090909090909,45.45454545454545
M. Westergaard,Viborg,"Randers - Viborg, 3 - 1",3,1,4,75.0,25.0
M. Westergaard,Viborg,"Silkeborg - Viborg, 3 - 2",2,1,8,25.0,12.5
M. Westergaard,Viborg,"SønderjyskE - Viborg, 2 - 2",4,4,6,66.66666666666666,66.66666666666666
M. Westergaard,Viborg,"Vejle - Viborg, 0 - 5",4,1,5,80.0,20.0
M. Westergaard,Viborg,"Viborg - AaB, 2 - 3",1,1,5,20.0,20.0
M. Westergaard,Viborg,"Viborg - Brøndby, 3 - 3",3,0,6,50.0,0.0
M. Westergaard,Viborg,"Viborg - Lyngby, 1 - 0",9,4,12,75.0,33.33333333333333
M. Westergaard,Viborg,"Viborg - Nordsjælland, 3 - 2",4,1,6,66.66666666666666,16.666666666666664
M. Widell,AaB,"AaB - AGF, 0 - 4",4,1,7,57.14285714285714,14.285714285714285
M. Widell,AaB,"AaB - Brøndby, 0 - 4",2,0,4,50.0,0.0
M. Widell,AaB,"AaB - Lyngby, 2 - 1",2,0,4,50.0,0.0
M. Widell,AaB,"AaB - Silkeborg, 2 - 1",5,0,11,45.45454545454545,0.0
M. Widell,AaB,"Midtjylland - AaB, 2 - 0",5,2,8,62.5,25.0
