player.name,team.name,label,stoppedProgressCount,recoveredPossessionCount,totalDuels,stoppedProgressPercentage,recoveredPossessionPercentage
L. Falk Hansen,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",True,True,1,100.0,100.0
L. Falk Hansen,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1",1,0,2,50.0,0.0
L. Flø Borregaard,Vejle U19,"OB U19 - Vejle U19, 4 - 0",7,4,9,77.77777777777779,44.44444444444444
L. Flø Borregaard,Vejle U19,"Vejle U19 - AaB U19, 1 - 1",3,2,9,33.33333333333333,22.22222222222222
L. Flø Borregaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",5,2,6,83.33333333333334,33.33333333333333
L. Larsen,Brøndby U19,"AGF U19 - Brøndby U19, 5 - 1",6,5,8,75.0,62.5
L. Larsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0",3,2,5,60.0,40.0
L. Larsen,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",5,1,10,50.0,10.0
L. Larsen,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3",3,1,4,75.0,25.0
L. Larsen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2",3,0,5,60.0,0.0
L. Larsen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",4,1,6,66.66666666666666,16.666666666666664
L. Mandal Andersen,Randers U19,"AaB U19 - Randers U19, 0 - 3",3,1,8,37.5,12.5
L. Mandal Andersen,Randers U19,"Midtjylland U19 - Randers U19, 1 - 2",3,1,5,60.0,20.0
L. Mandal Andersen,Randers U19,"Randers U19 - Horsens U19, 2 - 1",3,0,3,100.0,0.0
L. Mandal Andersen,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",0,0,4,0.0,0.0
L. Mandal Andersen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2",0,0,3,0.0,0.0
L. Mandal Andersen,Randers U19,"Silkeborg U19 - Randers U19, 2 - 0",3,2,6,50.0,33.33333333333333
L. Nielsen,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1",6,0,9,66.66666666666666,0.0
L. Nielsen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0",7,3,8,87.5,37.5
L. Nielsen,Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",4,3,8,50.0,37.5
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1",9,4,14,64.28571428571429,28.57142857142857
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",8,1,10,80.0,10.0
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",4,2,6,66.66666666666666,33.33333333333333
L. Osmani,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",2,0,3,66.66666666666666,0.0
L. Pedersen,Randers U19,"Midtjylland U19 - Randers U19, 1 - 2",8,2,11,72.72727272727273,18.181818181818183
L. Riggelsen,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2",2,0,6,33.33333333333333,0.0
L. Riggelsen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",3,2,7,42.857142857142854,28.57142857142857
L. Riggelsen,SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",4,2,8,50.0,25.0
L. Riggelsen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2",3,3,3,100.0,100.0
L. Riggelsen,SønderjyskE U19,"SønderjyskE U19 - København U19, 2 - 0",3,0,10,30.0,0.0
L. Riggelsen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",2,1,4,50.0,25.0
L. Riggelsen,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3",8,0,12,66.66666666666666,0.0
L. Risager Kristensen,Horsens U19,"Nordsjælland U19 - Horsens U19, 3 - 0",4,2,6,66.66666666666666,33.33333333333333
L. Vraa-Jensen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",2,1,3,66.66666666666666,33.33333333333333
L. West,København U19,"AaB U19 - København U19, 2 - 1",3,2,5,60.0,40.0
L. West,København U19,"København U19 - OB U19, 4 - 0",6,3,7,85.71428571428571,42.857142857142854
L. West,København U19,"SønderjyskE U19 - København U19, 2 - 0",2,1,3,66.66666666666666,33.33333333333333
M. Abrahamsen,OB U19,"AaB U19 - OB U19, 1 - 0",True,True,1,100.0,100.0
M. Abrahamsen,OB U19,"København U19 - OB U19, 4 - 0",3,3,4,75.0,75.0
M. Abrahamsen,OB U19,"OB U19 - Esbjerg U19, 3 - 1",5,0,5,100.0,0.0
M. Abrahamsen,OB U19,"OB U19 - Lyngby U19, 2 - 0",2,1,5,40.0,20.0
M. Albæk,Randers U19,"AaB U19 - Randers U19, 0 - 3",3,1,7,42.857142857142854,14.285714285714285
M. Albæk,Randers U19,"Midtjylland U19 - Randers U19, 1 - 2",1,0,4,25.0,0.0
M. Albæk,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",6,1,11,54.54545454545454,9.090909090909092
M. Albæk,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2",3,2,7,42.857142857142854,28.57142857142857
M. Albæk,Randers U19,"Silkeborg U19 - Randers U19, 2 - 0",4,0,10,40.0,0.0
M. Andersen,Brøndby U19,"AGF U19 - Brøndby U19, 5 - 1",3,0,5,60.0,0.0
M. Andersen,Brøndby U19,"Brøndby U19 - Horsens U19, 2 - 3",True,False,1,100.0,0.0
M. Andersen,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3",1,0,3,33.33333333333333,0.0
M. Andersen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2",True,False,1,100.0,0.0
M. Andersen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",True,False,1,100.0,0.0
M. Andersen,OB U19,"AaB U19 - OB U19, 1 - 0",8,1,9,88.88888888888889,11.11111111111111
M. Andersen,OB U19,"Brøndby U19 - OB U19, 2 - 4",5,1,9,55.55555555555556,11.11111111111111
M. Andersen,OB U19,"OB U19 - Esbjerg U19, 3 - 1",5,2,6,83.33333333333334,33.33333333333333
M. Andersen,OB U19,"OB U19 - Lyngby U19, 2 - 0",3,0,3,100.0,0.0
M. Andersen,OB U19,"OB U19 - Vejle U19, 4 - 0",3,1,4,75.0,25.0
M. Andersen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",3,0,4,75.0,0.0
M. Andy,Horsens U19,"Brøndby U19 - Horsens U19, 2 - 3",2,1,4,50.0,25.0
M. Andy,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0",1,1,2,50.0,50.0
M. Andy,Horsens U19,"Nordsjælland U19 - Horsens U19, 3 - 0",True,False,1,100.0,0.0
M. Andy,Horsens U19,"Randers U19 - Horsens U19, 2 - 1",True,False,1,100.0,0.0
M. Bakhit,Brøndby U19,"Brøndby U19 - Horsens U19, 2 - 3",3,2,4,75.0,50.0
M. Bang,Vejle U19,"OB U19 - Vejle U19, 4 - 0",True,False,1,100.0,0.0
M. Beyer,Brøndby U19,"AGF U19 - Brøndby U19, 5 - 1",True,True,1,100.0,100.0
M. Beyer,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3",3,1,4,75.0,25.0
M. Beyer,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2",True,False,1,100.0,0.0
M. Bonde,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",4,1,7,57.14285714285714,14.285714285714285
M. Engsted,Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",1,0,3,33.33333333333333,0.0
M. Engsted,Esbjerg U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",3,1,3,100.0,33.33333333333333
M. Engsted,Esbjerg U19,"København U19 - Esbjerg U19, 9 - 1",1,1,2,50.0,50.0
M. Engsted,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",0,0,2,0.0,0.0
M. Engsted,Esbjerg U19,"OB U19 - Esbjerg U19, 3 - 1",2,0,6,33.33333333333333,0.0
M. Frederiksen,Horsens U19,"Brøndby U19 - Horsens U19, 2 - 3",True,False,1,100.0,0.0
M. Frederiksen,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",3,0,6,50.0,0.0
M. Frederiksen,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",5,2,5,100.0,40.0
M. Hening,Randers U19,"Randers U19 - Horsens U19, 2 - 1",3,0,6,50.0,0.0
M. Henning,Randers U19,"AaB U19 - Randers U19, 0 - 3",False,False,1,0.0,0.0
M. Henning,Randers U19,"Midtjylland U19 - Randers U19, 1 - 2",3,1,5,60.0,20.0
M. Henning,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2",True,True,1,100.0,100.0
M. Henning,Randers U19,"Silkeborg U19 - Randers U19, 2 - 0",5,2,7,71.42857142857143,28.57142857142857
M. Henriksen,Lyngby U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",2,2,6,33.33333333333333,33.33333333333333
M. Henriksen,Lyngby U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",4,0,5,80.0,0.0
M. Henriksen,Lyngby U19,"Lyngby U19 - Vejle U19, 0 - 1",3,0,4,75.0,0.0
M. Henriksen,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1",3,1,3,100.0,33.33333333333333
M. Henriksen,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0",4,1,5,80.0,20.0
M. Henriksen,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",2,0,3,66.66666666666666,0.0
M. Heyde,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",4,1,6,66.66666666666666,16.666666666666664
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",1,0,3,33.33333333333333,0.0
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - Horsens U19, 3 - 0",True,False,1,100.0,0.0
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0",5,2,8,62.5,25.0
M. Holt,AaB U19,"AaB U19 - København U19, 2 - 1",11,2,17,64.70588235294117,11.76470588235294
M. Holt,AaB U19,"AaB U19 - OB U19, 1 - 0",8,2,11,72.72727272727273,18.181818181818183
M. Holt,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",3,1,7,42.857142857142854,14.285714285714285
M. Holt,AaB U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",6,1,13,46.15384615384615,7.6923076923076925
M. Holt,AaB U19,"Vejle U19 - AaB U19, 1 - 1",10,4,14,71.42857142857143,28.57142857142857
M. Jalloh,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",False,False,1,0.0,0.0
M. Jensen,AaB U19,"AaB U19 - Randers U19, 0 - 3",4,2,6,66.66666666666666,33.33333333333333
M. Jensen,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",2,0,4,50.0,0.0
M. Jensen,Brøndby U19,"AGF U19 - Brøndby U19, 5 - 1",4,0,7,57.14285714285714,0.0
M. Jensen,Brøndby U19,"Brøndby U19 - Horsens U19, 2 - 3",9,1,10,90.0,10.0
M. Jensen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0",8,5,11,72.72727272727273,45.45454545454545
M. Jensen,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",4,1,6,66.66666666666666,16.666666666666664
M. Jensen,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3",5,2,5,100.0,40.0
M. Jensen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2",4,2,5,80.0,40.0
M. Jensen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",3,0,6,50.0,0.0
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",5,1,8,62.5,12.5
M. Kaarsbo,Lyngby U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",True,False,1,100.0,0.0
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Vejle U19, 0 - 1",5,1,5,100.0,20.0
M. Kaarsbo,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1",6,4,12,50.0,33.33333333333333
M. Kaarsbo,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0",2,0,2,100.0,0.0
M. Kaarsbo,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",5,2,6,83.33333333333334,33.33333333333333
M. Kannegaard,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1",5,3,5,100.0,60.0
M. Kannegaard,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1",6,3,7,85.71428571428571,42.857142857142854
M. Karim,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0",False,False,1,0.0,0.0
M. Kjølby,AaB U19,"AaB U19 - København U19, 2 - 1",5,0,7,71.42857142857143,0.0
M. Kjølby,AaB U19,"AaB U19 - OB U19, 1 - 0",True,False,1,100.0,0.0
M. Kjølby,AaB U19,"AaB U19 - Randers U19, 0 - 3",5,1,5,100.0,20.0
M. Kjølby,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",3,2,5,60.0,40.0
M. Kjølby,AaB U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",4,0,4,100.0,0.0
M. Kjølby,AaB U19,"Vejle U19 - AaB U19, 1 - 1",1,0,3,33.33333333333333,0.0
M. Konradsen,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1",10,3,13,76.92307692307693,23.076923076923077
M. Konradsen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0",8,6,10,80.0,60.0
M. Konradsen,Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",5,4,12,41.66666666666667,33.33333333333333
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1",4,1,7,57.14285714285714,14.285714285714285
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",5,2,5,100.0,40.0
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",4,1,4,100.0,25.0
M. Kruse,Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",6,2,9,66.66666666666666,22.22222222222222
M. Kruse,Esbjerg U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",10,3,12,83.33333333333334,25.0
M. Kruse,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",3,1,3,100.0,33.33333333333333
M. Kruse,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0",4,3,7,57.14285714285714,42.857142857142854
M. Kruse,Esbjerg U19,"København U19 - Esbjerg U19, 9 - 1",3,0,7,42.857142857142854,0.0
M. Kruse,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",6,2,9,66.66666666666666,22.22222222222222
M. Kruse,Esbjerg U19,"OB U19 - Esbjerg U19, 3 - 1",3,0,6,50.0,0.0
M. Larsen,OB U19,"OB U19 - Esbjerg U19, 3 - 1",2,0,4,50.0,0.0
M. Larsen,OB U19,"OB U19 - Vejle U19, 4 - 0",2,1,2,100.0,50.0
M. Larsson,Randers U19,"AaB U19 - Randers U19, 0 - 3",7,2,9,77.77777777777779,22.22222222222222
M. Larsson,Randers U19,"Midtjylland U19 - Randers U19, 1 - 2",3,2,3,100.0,66.66666666666666
M. Larsson,Randers U19,"Randers U19 - Horsens U19, 2 - 1",2,2,2,100.0,100.0
M. Larsson,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",2,0,5,40.0,0.0
M. Larsson,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2",True,False,1,100.0,0.0
M. Larsson,Randers U19,"Silkeborg U19 - Randers U19, 2 - 0",3,1,5,60.0,20.0
M. McCoy,OB U19,"AaB U19 - OB U19, 1 - 0",2,0,5,40.0,0.0
M. McCoy,OB U19,"Brøndby U19 - OB U19, 2 - 4",4,2,6,66.66666666666666,33.33333333333333
M. McCoy,OB U19,"København U19 - OB U19, 4 - 0",6,1,10,60.0,10.0
M. McCoy,OB U19,"OB U19 - Esbjerg U19, 3 - 1",3,2,3,100.0,66.66666666666666
M. McCoy,OB U19,"OB U19 - Lyngby U19, 2 - 0",8,2,9,88.88888888888889,22.22222222222222
M. McCoy,OB U19,"OB U19 - Vejle U19, 4 - 0",4,3,5,80.0,60.0
M. McCoy,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",7,5,9,77.77777777777779,55.55555555555556
M. Micha Jacobsen,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",3,3,7,42.857142857142854,42.857142857142854
M. Micha Jacobsen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",3,1,5,60.0,20.0
M. Micha Jacobsen,Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0",True,True,1,100.0,100.0
M. Micha Jacobsen,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1",1,0,3,33.33333333333333,0.0
M. Micha Jacobsen,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",3,2,4,75.0,50.0
M. Micha Jacobsen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",False,False,1,0.0,0.0
M. Micha Jacobsen,Silkeborg U19,"Silkeborg U19 - Randers U19, 2 - 0",1,1,3,33.33333333333333,33.33333333333333
M. Møller Pedersen,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2",True,True,1,100.0,100.0
M. Møller Pedersen,SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",6,2,8,75.0,25.0
M. Odekunie,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1",0,0,2,0.0,0.0
M. Ottesen,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2",1,1,6,16.666666666666664,16.666666666666664
M. Ottesen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",3,1,5,60.0,20.0
M. Ottesen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2",3,1,3,100.0,33.33333333333333
M. Ottesen,SønderjyskE U19,"SønderjyskE U19 - København U19, 2 - 0",4,4,7,57.14285714285714,57.14285714285714
M. Ottesen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",5,0,6,83.33333333333334,0.0
M. Ottesen,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3",True,False,1,100.0,0.0
M. Pimpong,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1",4,2,4,100.0,50.0
M. Pimpong,Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",2,1,2,100.0,50.0
M. Pimpong,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1",True,False,1,100.0,0.0
M. Pimpong,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",1,0,3,33.33333333333333,0.0
M. Pimpong,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",2,1,3,66.66666666666666,33.33333333333333
M. Ritter,AaB U19,"AaB U19 - København U19, 2 - 1",True,False,1,100.0,0.0
M. Ritter,AaB U19,"AaB U19 - Randers U19, 0 - 3",3,2,5,60.0,40.0
M. Ritter,AaB U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",True,False,1,100.0,0.0
M. Ritter,AaB U19,"Vejle U19 - AaB U19, 1 - 1",2,0,3,66.66666666666666,0.0
M. Ryberg,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",5,2,6,83.33333333333334,33.33333333333333
M. Ryberg,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",6,1,8,75.0,12.5
M. Ryberg,Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0",3,0,5,60.0,0.0
M. Ryberg,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1",2,0,3,66.66666666666666,0.0
M. Ryberg,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",5,4,6,83.33333333333334,66.66666666666666
M. Ryberg,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",3,2,5,60.0,40.0
M. Ryberg,Silkeborg U19,"Silkeborg U19 - Randers U19, 2 - 0",5,1,7,71.42857142857143,14.285714285714285
M. Salah,Horsens U19,"Brøndby U19 - Horsens U19, 2 - 3",0,0,2,0.0,0.0
M. Salah,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",2,0,4,50.0,0.0
M. Salah,Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",1,0,2,50.0,0.0
M. Salah,Horsens U19,"Randers U19 - Horsens U19, 2 - 1",3,1,3,100.0,33.33333333333333
M. Salah,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",5,0,5,100.0,0.0
M. Samson,AaB U19,"AaB U19 - København U19, 2 - 1",4,1,5,80.0,20.0
M. Samson,AaB U19,"AaB U19 - OB U19, 1 - 0",7,2,7,100.0,28.57142857142857
M. Samson,AaB U19,"AaB U19 - Randers U19, 0 - 3",5,2,7,71.42857142857143,28.57142857142857
M. Samson,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",2,1,5,40.0,20.0
M. Samson,AaB U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",4,2,5,80.0,40.0
M. Samson,AaB U19,"Vejle U19 - AaB U19, 1 - 1",2,2,3,66.66666666666666,66.66666666666666
M. Seim-Monsen,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",1,0,2,50.0,0.0
M. Seim-Monsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",1,0,4,25.0,0.0
M. Seim-Monsen,Nordsjælland U19,"Nordsjælland U19 - Horsens U19, 3 - 0",2,0,2,100.0,0.0
M. Seim-Monsen,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0",True,False,1,100.0,0.0
M. Simonsen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2",False,False,1,0.0,0.0
M. Steffensen,AGF U19,"AGF U19 - Brøndby U19, 5 - 1",6,3,7,85.71428571428571,42.857142857142854
M. Steffensen,AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",1,1,2,50.0,50.0
M. Steffensen,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",8,3,9,88.88888888888889,33.33333333333333
M. Steffensen,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1",6,3,6,100.0,50.0
M. Svane,Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",3,2,4,75.0,50.0
M. Svane,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",4,2,5,80.0,40.0
M. Svane,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0",6,1,6,100.0,16.666666666666664
M. Svane,Esbjerg U19,"København U19 - Esbjerg U19, 9 - 1",4,1,12,33.33333333333333,8.333333333333332
M. Svane,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",8,0,10,80.0,0.0
M. Svane,Esbjerg U19,"OB U19 - Esbjerg U19, 3 - 1",6,4,10,60.0,40.0
M. Søfeldt Nielsen,Horsens U19,"Nordsjælland U19 - Horsens U19, 3 - 0",4,3,6,66.66666666666666,50.0
M. Søfeldt Nielsen,OB U19,"OB U19 - Vejle U19, 4 - 0",2,0,2,100.0,0.0
M. Søfeldt Nielsen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",False,False,1,0.0,0.0
M. Søgaard Hansen,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",2,0,2,100.0,0.0
M. Søgaard Hansen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",3,1,3,100.0,33.33333333333333
M. Søgaard Hansen,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1",3,1,4,75.0,25.0
M. Søgaard Hansen,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",False,False,1,0.0,0.0
M. Søgaard Hansen,Silkeborg U19,"Silkeborg U19 - Randers U19, 2 - 0",2,0,2,100.0,0.0
M. Themsen,Randers U19,"Randers U19 - Horsens U19, 2 - 1",6,1,7,85.71428571428571,14.285714285714285
M. Udengaard,Vejle U19,"Lyngby U19 - Vejle U19, 0 - 1",6,2,11,54.54545454545454,18.181818181818183
M. Udengaard,Vejle U19,"OB U19 - Vejle U19, 4 - 0",1,0,2,50.0,0.0
M. Udengaard,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3",2,2,3,66.66666666666666,66.66666666666666
M. Udengaard,Vejle U19,"Vejle U19 - AaB U19, 1 - 1",3,0,5,60.0,0.0
M. Udengaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",5,2,6,83.33333333333334,33.33333333333333
M. Van Der Raad,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1",True,False,1,100.0,0.0
M. Walker,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",2,0,5,40.0,0.0
M. Walker,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",True,False,1,100.0,0.0
M. Walker,Nordsjælland U19,"Nordsjælland U19 - Horsens U19, 3 - 0",6,2,6,100.0,33.33333333333333
M. Walker,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0",7,3,8,87.5,37.5
M. Øxenberg,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",7,2,11,63.63636363636363,18.181818181818183
M. Øxenberg,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",6,1,9,66.66666666666666,11.11111111111111
M. Øxenberg,Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0",4,1,5,80.0,20.0
M. Øxenberg,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1",4,3,8,50.0,37.5
M. Øxenberg,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",7,6,12,58.333333333333336,50.0
M. Øxenberg,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",2,1,6,33.33333333333333,16.666666666666664
M. Øxenberg,Silkeborg U19,"Silkeborg U19 - Randers U19, 2 - 0",5,1,7,71.42857142857143,14.285714285714285
N. Andersen,AaB U19,"AaB U19 - København U19, 2 - 1",4,1,5,80.0,20.0
N. Andersen,AaB U19,"AaB U19 - OB U19, 1 - 0",2,0,3,66.66666666666666,0.0
N. Andersen,AaB U19,"AaB U19 - Randers U19, 0 - 3",0,0,2,0.0,0.0
N. Andersen,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",6,1,8,75.0,12.5
N. Andersen,AaB U19,"Vejle U19 - AaB U19, 1 - 1",3,0,4,75.0,0.0
N. Blicher,København U19,"AGF U19 - København U19, 0 - 3",2,0,5,40.0,0.0
N. Blicher,København U19,"AaB U19 - København U19, 2 - 1",6,2,6,100.0,33.33333333333333
N. Blicher,København U19,"København U19 - OB U19, 4 - 0",True,True,1,100.0,100.0
N. Blicher,København U19,"SønderjyskE U19 - København U19, 2 - 0",2,0,5,40.0,0.0
N. Bosselmann,Lyngby U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",0,0,3,0.0,0.0
N. Bosselmann,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0",3,1,3,100.0,33.33333333333333
N. Bosselmann,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",0,0,3,0.0,0.0
N. Jakobsen,Brøndby U19,"AGF U19 - Brøndby U19, 5 - 1",True,True,1,100.0,100.0
N. Jakobsen,Brøndby U19,"Brøndby U19 - Horsens U19, 2 - 3",0,0,2,0.0,0.0
