player.name,team.name,label,date,location.x,location.y,minute,shot.xg
Y. Ouorou,Horsens U19,"Brøndby U19 - Horsens U19, 2 - 3","September 22, 2024 at 12:30:00 PM GMT+2",82.0,71.0,85,0.03466
M. Salah,Horsens U19,"Brøndby U19 - Horsens U19, 2 - 3","September 22, 2024 at 12:30:00 PM GMT+2",87.0,42.0,88,0.1418
M. Salah,Horsens U19,"Brøndby U19 - Horsens U19, 2 - 3","September 22, 2024 at 12:30:00 PM GMT+2",77.0,47.0,90,0.07695
M. Bakhit,Brøndby U19,"Brøndby U19 - Horsens U19, 2 - 3","September 22, 2024 at 12:30:00 PM GMT+2",82.0,36.0,95,0.08202
M. Holt,AaB U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",94.0,53.0,3,0.3269
V. Møller,AaB U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",87.0,40.0,4,0.04185
A. Diagne,AaB U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",81.0,44.0,4,0.09231
N. Andersen,AaB U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",85.0,65.0,7,0.09076
O. Højer,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",85.0,45.0,18,0.0495
N. Blicher,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",79.0,49.0,24,0.04478
A. Diagne,AaB U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",74.0,47.0,29,0.006432
V. Møller,AaB U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",93.0,36.0,31,0.1388
O. Højer,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",81.0,24.0,37,0.007283
B. Skovgaard,AaB U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",93.0,64.0,41,0.1131
O. Højer,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",73.0,41.0,44,0.00102
O. Højer,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",80.0,30.0,53,0.04678
O. Højer,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",78.0,43.0,56,0.02339
O. Højer,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",80.0,24.0,66,0.008531
T. Panduro,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",79.0,36.0,69,0.04894
W. Glintvad,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",89.0,33.0,72,0.05793
L. West,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",82.0,56.0,74,0.1153
V. Møller,AaB U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",89.0,32.0,74,0.08541
B. Skovgaard,AaB U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",81.0,54.0,78,0.1037
L. West,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",97.0,35.0,84,0.06291
W. Glintvad,København U19,"AaB U19 - København U19, 2 - 1","September 28, 2024 at 1:00:00 PM GMT+2",80.0,60.0,88,0.01573
Y. Ouorou,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",88.0,46.0,7,0.3032
E. Larsen,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",80.0,66.0,10,0.07638
Y. Ouorou,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",81.0,69.0,11,0.02961
S. Traoré,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",87.0,41.0,20,0.3045
M. Kruse,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",80.0,41.0,23,0.001998
A. Arouna,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",93.0,62.0,28,0.3304
A. Arouna,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",92.0,65.0,28,0.1992
H. Toftegaard,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",82.0,49.0,32,0.01237
P. Rolke,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",89.0,71.0,43,0.06245
A. Kristiansen,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",86.0,64.0,45,0.03841
R. Zwinge,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",72.0,61.0,46,0.05462
R. Zwinge,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",76.0,54.0,46,0.1143
R. Zwinge,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",98.0,43.0,47,0.3345
S. Traoré,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",87.0,63.0,62,0.1597
P. Nielsen,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",82.0,33.0,69,0.07117
M. Kruse,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",77.0,30.0,71,0.02029
E. Larsen,Esbjerg U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",66.0,58.0,76,0.01329
A. Samukai,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",78.0,25.0,80,0.01307
M. Salah,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",77.0,27.0,91,0.02729
Y. Ouorou,Horsens U19,"Horsens U19 - Esbjerg U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",87.0,52.0,93,0.1613
F. Elkjær Andersen,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",82.0,41.0,8,0.1015
L. Falk Hansen,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",94.0,39.0,18,0.1668
N. Strandby,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",82.0,27.0,18,0.04142
F. Emmery,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",86.0,58.0,21,0.16
N. Tornvig,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",88.0,35.0,23,0.1297
R. Düring,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",91.0,61.0,25,0.2499
W. Rygaard,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",90.0,57.0,27,0.3809
J. Arinze,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",88.0,34.0,31,0.06195
S. Lodberg,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",75.0,46.0,32,0.09428
S. Lodberg,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",78.0,66.0,34,0.04083
E. Ime,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",72.0,50.0,35,0.005308
F. Elkjær Andersen,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",74.0,39.0,38,0.02526
W. Rygaard,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",80.0,69.0,39,0.008594
S. Lodberg,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",89.0,68.0,42,0.1103
M. Pimpong,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",88.0,69.0,44,0.08822
F. Elkjær Andersen,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",85.0,44.0,46,0.05997
N. Strandby,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",87.0,39.0,47,0.127
S. Lodberg,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",89.0,69.0,49,0.07853
D. Catak,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",75.0,64.0,50,0.03893
S. Lodberg,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",85.0,68.0,50,0.06381
S. Johannesen,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",87.0,67.0,59,0.01066
S. Stefánsson,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",80.0,54.0,64,0.05523
J. Arinze,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",85.0,63.0,73,0.09436
S. Tchamche,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",93.0,52.0,74,0.2089
S. Lodberg,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",86.0,66.0,77,0.03405
J. Arinze,Midtjylland U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",74.0,38.0,80,0.006556
E. Helt,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",85.0,32.0,82,0.05549
A. Sediq,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",99.0,50.0,88,0.5177
F. Emmery,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",89.0,57.0,90,0.2971
S. Tchamche,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",81.0,40.0,91,0.03105
S. Tchamche,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",81.0,44.0,91,0.08248
A. Skovgaard,AGF U19,"AGF U19 - Midtjylland U19, 0 - 1","September 28, 2024 at 2:00:00 PM GMT+2",80.0,54.0,93,0.06745
V. Gustafsen,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",94.0,73.0,8,0.02508
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",84.0,56.0,14,0.1127
D. Jóhannesson,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",78.0,38.0,14,0.01286
J. Meltofte Janssen,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",77.0,38.0,15,0.002132
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",90.0,50.0,18,0.76
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",82.0,39.0,38,0.09381
S. Biller Mikkelsen,Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",85.0,59.0,41,0.08895
D. Jóhannesson,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",90.0,44.0,42,0.1837
M. Walker,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",90.0,28.0,49,0.02519
D. Jóhannesson,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",91.0,35.0,50,0.1458
C. Yirenkyi,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",90.0,55.0,50,0.6271
J. Valtteri Lähteenmäki,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",91.0,30.0,51,0.09303
V. Gustafsen,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",94.0,57.0,53,0.4857
M. Søgaard Hansen,Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",94.0,47.0,56,0.2612
J. Meltofte Janssen,Nordsjælland U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",76.0,83.0,65,0.04788
S. Biller Mikkelsen,Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",82.0,46.0,74,0.07195
S. Christoffersen,Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 3 - 0","September 28, 2024 at 1:30:00 PM GMT+2",76.0,61.0,86,0.0557
T. Slotsager,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",88.0,44.0,2,0.1395
V. Friis,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",86.0,44.0,10,0.06976
H. Rasmussen,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",73.0,38.0,10,0.07105
M. Kaarsbo,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",68.0,84.0,14,0.02412
E. Hansborg-Sørensen,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",88.0,43.0,24,0.2765
Noah Barholt Rasmussen,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",89.0,29.0,36,0.06232
E. Petersen,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",89.0,60.0,36,0.5202
H. Heidarali,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",77.0,59.0,39,0.04855
Noah Barholt Rasmussen,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",90.0,33.0,40,0.06066
K. Jasovic,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",84.0,32.0,48,0.1087
A. Aslani,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",81.0,41.0,48,0.08138
M. Kaarsbo,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",85.0,69.0,48,0.06114
A. Jørgensen,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",87.0,33.0,49,0.07483
B. Andersen Magui,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",90.0,35.0,56,0.144
E. Hansborg-Sørensen,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",97.0,42.0,57,0.07099
M. Kaarsbo,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",76.0,54.0,69,0.1315
E. Hansborg-Sørensen,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",77.0,54.0,70,0.0322
A. Jørgensen,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",92.0,62.0,74,0.1007
J. Askou,OB U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",91.0,56.0,84,0.07819
T. Nilsson,Lyngby U19,"OB U19 - Lyngby U19, 2 - 0","September 28, 2024 at 12:30:00 PM GMT+2",83.0,60.0,86,0.05689
S. Larsen,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",75.0,46.0,1,0.009921
E. Hjorth Pedersen,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",90.0,81.0,4,0.02828
A. Dahche,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",81.0,76.0,6,0.007826
E. Subasic,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",75.0,73.0,8,0.004754
A. Rrahmani,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",79.0,54.0,9,0.03482
C. Astrup,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",82.0,27.0,11,0.03795
M. Udengaard,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",88.0,32.0,15,0.03639
A. Bergholdt,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",88.0,29.0,20,0.05236
C. Astrup,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",87.0,35.0,22,0.08752
S. Ravn,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",79.0,52.0,27,0.06708
A. Klaster,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",98.0,42.0,29,0.1321
E. Subasic,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",82.0,51.0,30,0.1082
A. Klaster,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",97.0,60.0,37,0.1062
A. Muhammad,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",87.0,50.0,39,0.4449
M. Udengaard,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",94.0,33.0,39,0.1089
A. Rrahmani,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",73.0,49.0,44,0.0008003
T. Lykkebak,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",91.0,82.0,45,0.06949
C. Astrup,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",70.0,47.0,46,0.01237
C. Astrup,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",96.0,49.0,48,0.5548
A. Bergholdt,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",89.0,68.0,49,0.1006
F. Nygaard Jürgensen,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",89.0,58.0,50,0.1437
T. Pedersen,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",84.0,56.0,52,0.06
S. Ravn,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",76.0,51.0,52,0.09174
S. Escobar Jensen,SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",79.0,39.0,59,0.01239
T. Lykkebak,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",80.0,49.0,60,0.0664
A. Stengaard,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",89.0,41.0,61,0.244
C. Astrup,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",92.0,63.0,62,0.2098
C. Astrup,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",85.0,65.0,64,0.2232
T. Lykkebak,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",70.0,30.0,66,0.03269
T. Lykkebak,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",80.0,72.0,72,0.02099
M. Udengaard,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",80.0,69.0,78,0.001958
C. Astrup,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",75.0,34.0,79,0.005398
T. Lykkebak,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",87.0,39.0,82,0.1627
T. Lykkebak,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",77.0,59.0,84,0.05689
A. Stengaard,Vejle U19,"SønderjyskE U19 - Vejle U19, 2 - 3","September 28, 2024 at 12:30:00 PM GMT+2",85.0,33.0,85,0.07101
A. Jensen,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",92.0,44.0,4,0.07546
M. Bomholt,AaB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",86.0,42.0,5,0.1451
N. Juul-Sandberg,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",78.0,42.0,9,0.04643
B. Pihl Jørgensen,AaB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",89.0,28.0,12,0.05592
A. Jensen,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",93.0,50.0,15,0.1521
Noah Barholt Rasmussen,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",94.0,39.0,19,0.2464
A. Jensen,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",92.0,36.0,24,0.1282
A. Jensen,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",91.0,53.0,25,0.07405
M. Andersen,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",87.0,47.0,28,0.1602
N. Juul-Sandberg,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",87.0,73.0,29,0.0191
V. Grymer,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",85.0,36.0,45,0.06469
N. Lassen,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",92.0,66.0,46,0.07533
F. Nygaard,AaB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",89.0,44.0,61,0.3188
B. Skovgaard,AaB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",81.0,48.0,63,0.07853
M. Holt,AaB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",89.0,45.0,66,0.0173
H. Rasmussen,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",89.0,41.0,73,0.2379
M. Kjølby,AaB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",96.0,61.0,78,0.1029
M. McCoy,OB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",95.0,36.0,79,0.1042
V. Møller,AaB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",79.0,63.0,83,0.01262
N. Andersen,AaB U19,"AaB U19 - OB U19, 1 - 0","October 5, 2024 at 1:00:00 PM GMT+2",96.0,50.0,85,0.4143
M. Jensen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",92.0,61.0,2,0.2007
A. Rrahmani,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",94.0,72.0,2,0.03465
S. Escobar Jensen,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",93.0,52.0,6,0.1811
A. Escobar,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",91.0,58.0,11,0.3118
E. Hjorth Pedersen,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",83.0,48.0,13,0.06945
J. Agyekum,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",85.0,31.0,15,0.132
L. Larsen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",68.0,39.0,17,0.01837
J. Ambæk,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",94.0,63.0,21,0.1503
M. Jensen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",79.0,48.0,23,0.06725
