team.name,minute,label,date,location.x,location.y,territorial_possession
Esbjerg U19,17,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",4.0,47.0,Esbjerg U19
Esbjerg U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",22.0,7.0,Esbjerg U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",16.0,100.0,AGF U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",14.0,100.0,AGF U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9.0,49.0,AGF U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9.0,75.0,AGF U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",37.0,77.0,Middle
Esbjerg U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",63.0,23.0,Middle
Esbjerg U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",64.0,24.0,Middle
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",30.0,79.0,AGF U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",26.0,37.0,AGF U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",29.0,16.0,AGF U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",27.0,32.0,AGF U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",38.0,8.0,Middle
Esbjerg U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",18.0,65.0,Esbjerg U19
AGF U19,18,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",67.0,0.0,Esbjerg U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",63.0,0.0,Middle
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",31.0,23.0,AGF U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",41.0,30.0,Middle
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",26.0,32.0,AGF U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",12.0,37.0,AGF U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",12.0,9.0,AGF U19
Esbjerg U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",26.0,88.0,Esbjerg U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",73.0,0.0,Esbjerg U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",71.0,0.0,Esbjerg U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",91.0,15.0,Esbjerg U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",89.0,10.0,Esbjerg U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",87.0,6.0,Esbjerg U19
Esbjerg U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",13.0,94.0,Esbjerg U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",95.0,10.0,Esbjerg U19
Esbjerg U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",2.0,49.0,Esbjerg U19
AGF U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",91.0,58.0,Esbjerg U19
Esbjerg U19,19,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",11.0,62.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",70.0,100.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",72.0,100.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",63.0,87.0,Middle
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",64.0,78.0,Middle
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",58.0,70.0,Middle
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",60.0,89.0,Middle
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",67.0,69.0,Esbjerg U19
Esbjerg U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",33.0,31.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",66.0,38.0,Middle
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",65.0,32.0,Middle
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",74.0,23.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",69.0,33.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",88.0,29.0,Esbjerg U19
Esbjerg U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",18.0,63.0,Esbjerg U19
Esbjerg U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",13.0,30.0,Esbjerg U19
Esbjerg U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6.0,49.0,Esbjerg U19
Esbjerg U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9.0,82.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",68.0,35.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",69.0,30.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",72.0,43.0,Esbjerg U19
AGF U19,20,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",71.0,46.0,Esbjerg U19
Esbjerg U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",16.0,24.0,Esbjerg U19
AGF U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",75.0,85.0,Esbjerg U19
AGF U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",85.0,100.0,Esbjerg U19
Esbjerg U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",16.0,0.0,Esbjerg U19
AGF U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",62.0,80.0,Middle
Esbjerg U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",38.0,20.0,Middle
Esbjerg U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",32.0,14.0,Esbjerg U19
AGF U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",61.0,84.0,Middle
AGF U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",48.0,70.0,Middle
AGF U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",77.0,100.0,Esbjerg U19
Esbjerg U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",19.0,0.0,Esbjerg U19
AGF U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",62.0,82.0,Middle
Esbjerg U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",38.0,18.0,Middle
AGF U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",63.0,79.0,Middle
Esbjerg U19,21,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",41.0,17.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",35.0,28.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",29.0,60.0,Esbjerg U19
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",31.0,27.0,Esbjerg U19
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",30.0,41.0,Esbjerg U19
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",36.0,17.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",41.0,79.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",14.0,59.0,Esbjerg U19
AGF U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",31.0,28.0,AGF U19
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",69.0,72.0,AGF U19
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",57.0,75.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",46.0,65.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",52.0,57.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",63.0,16.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",56.0,37.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",55.0,68.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",52.0,23.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",66.0,18.0,Middle
AGF U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",39.0,68.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",61.0,32.0,Middle
AGF U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",39.0,72.0,Middle
Esbjerg U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",60.0,22.0,Middle
AGF U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",31.0,52.0,AGF U19
AGF U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",68.0,32.0,Esbjerg U19
AGF U19,22,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",79.0,34.0,Esbjerg U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",16.0,41.0,Esbjerg U19
AGF U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",65.0,91.0,Middle
AGF U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",71.0,68.0,Esbjerg U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",29.0,32.0,Esbjerg U19
AGF U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",69.0,65.0,Esbjerg U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",37.0,43.0,Middle
AGF U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",68.0,65.0,Esbjerg U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",38.0,56.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",35.0,83.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",42.0,62.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",31.0,82.0,Esbjerg U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",21.0,65.0,Esbjerg U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",31.0,25.0,Esbjerg U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",31.0,44.0,Esbjerg U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",42.0,16.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",58.0,6.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",64.0,17.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",75.0,5.0,AGF U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",86.0,36.0,AGF U19
AGF U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",5.0,50.0,AGF U19
AGF U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8.0,62.0,AGF U19
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",64.0,55.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",66.0,78.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",55.0,65.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",56.0,27.0,Middle
Esbjerg U19,23,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",53.0,65.0,Middle
AGF U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",24.0,44.0,AGF U19
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",76.0,56.0,AGF U19
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",72.0,59.0,AGF U19
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",80.0,74.0,AGF U19
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",91.0,57.0,AGF U19
AGF U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",12.0,46.0,AGF U19
AGF U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",65.0,35.0,Middle
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",35.0,65.0,Middle
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",51.0,38.0,Middle
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",47.0,43.0,Middle
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",35.0,60.0,Middle
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",45.0,15.0,Middle
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",35.0,36.0,Middle
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",45.0,18.0,Middle
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",62.0,17.0,Middle
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",67.0,6.0,AGF U19
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",68.0,20.0,AGF U19
Esbjerg U19,24,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",71.0,14.0,AGF U19
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",67.0,16.0,AGF U19
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",63.0,28.0,Middle
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",62.0,61.0,Middle
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",52.0,37.0,Middle
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",76.0,91.0,AGF U19
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",61.0,87.0,Middle
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",71.0,88.0,AGF U19
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",42.0,90.0,Middle
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",15.0,64.0,Esbjerg U19
AGF U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",41.0,28.0,Middle
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",59.0,72.0,Middle
AGF U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",21.0,16.0,AGF U19
AGF U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",12.0,38.0,AGF U19
AGF U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",15.0,16.0,AGF U19
AGF U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",22.0,7.0,AGF U19
AGF U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",21.0,0.0,AGF U19
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",71.0,100.0,AGF U19
AGF U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",24.0,14.0,AGF U19
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",76.0,86.0,AGF U19
AGF U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",22.0,12.0,AGF U19
Esbjerg U19,25,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",78.0,88.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",24.0,15.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",13.0,9.0,AGF U19
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",87.0,91.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",18.0,0.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",24.0,0.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",25.0,13.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",24.0,6.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",58.0,11.0,Middle
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",42.0,89.0,Middle
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",53.0,83.0,Middle
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",39.0,16.0,Middle
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",63.0,78.0,Middle
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",57.0,87.0,Middle
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",34.0,25.0,Middle
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",30.0,11.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",26.0,31.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",24.0,49.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7.0,48.0,AGF U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",60.0,27.0,Middle
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",40.0,73.0,Middle
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",64.0,32.0,Middle
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",36.0,68.0,Middle
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",39.0,47.0,Middle
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",17.0,47.0,Esbjerg U19
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",27.0,26.0,Esbjerg U19
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",28.0,47.0,Esbjerg U19
AGF U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",29.0,34.0,AGF U19
Esbjerg U19,26,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",71.0,66.0,AGF U19
AGF U19,27,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",29.0,31.0,AGF U19
Esbjerg U19,27,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",71.0,69.0,AGF U19
AGF U19,27,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",27.0,21.0,AGF U19
AGF U19,27,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7.0,28.0,AGF U19
AGF U19,27,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7.0,48.0,AGF U19
Esbjerg U19,27,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",53.0,52.0,Middle
Esbjerg U19,27,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",66.0,53.0,Middle
Esbjerg U19,27,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",61.0,81.0,Middle
Esbjerg U19,27,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",61.0,64.0,Middle
