player.name,team.name,label,date,location.x,location.y,minute,shot.xg
M. Widell,AaB,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",74.0,57.0,25,0.01611
T. Adamsen,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",89.0,48.0,29,0.1408
A. Klynge,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",93.0,39.0,32,0.03201
J. Andersen,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",78.0,31.0,32,0.04939
J. Andersen,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",92.0,33.0,34,0.09215
A. Lind,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",96.0,46.0,39,0.5621
T. Adamsen,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",95.0,54.0,42,0.4286
J. Andersen,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",75.0,48.0,44,0.01675
M. Brink,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",72.0,27.0,45,0.02063
M. Jørgensen,AaB,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",88.0,30.0,46,0.07502
J. Iredale,AaB,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",82.0,57.0,47,0.03149
M. Højholt,AaB,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",97.0,44.0,52,0.7083
S. Otoa,AaB,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",73.0,39.0,64,0.002395
M. Widell,AaB,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",81.0,67.0,69,0.05903
M. Larsen,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",89.0,67.0,72,0.02045
Pedro Ganchas,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",94.0,60.0,74,0.06136
R. Østrøm,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",82.0,29.0,77,0.03316
M. Jørgensen,AaB,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",93.0,33.0,88,0.1018
K. John,AaB,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",76.0,64.0,89,0.02833
O. Sonne,Silkeborg,"AaB - Silkeborg, 2 - 1","July 28, 2024 at 4:00:00 PM GMT+2",80.0,71.0,89,0.08178
Diogo Gonçalves,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",86.0,33.0,2,0.09753
T. Bech,AGF,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",87.0,66.0,12,0.02782
O. Óskarsson,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",85.0,44.0,14,0.112
R. Huescas,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",73.0,49.0,16,0.005313
M. Elyounoussi,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",88.0,26.0,18,0.001336
O. Óskarsson,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",93.0,63.0,23,0.1146
Diogo Gonçalves,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",90.0,50.0,26,0.76
M. Emil Madsen,AGF,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",91.0,54.0,31,0.2298
V. Claesson,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",76.0,68.0,34,0.02542
J. Larsson,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",84.0,65.0,35,0.06801
M. Emil Madsen,AGF,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",76.0,66.0,35,0.02328
J. Larsson,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",82.0,47.0,42,0.03527
G. Links,AGF,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",84.0,40.0,51,0.01658
O. Óskarsson,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",91.0,54.0,51,0.408
T. Bech,AGF,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",82.0,47.0,57,0.0116
F. Beijmo,AGF,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",71.0,63.0,59,0.04156
M. Anderson,AGF,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",93.0,44.0,69,0.1071
O. Óskarsson,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",96.0,65.0,72,0.2973
T. Delaney,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",91.0,61.0,77,0.05234
F. Brandhof,AGF,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",77.0,49.0,79,0.01435
M. Elyounoussi,København,"København - AGF, 3 - 2","July 28, 2024 at 6:00:00 PM GMT+2",97.0,38.0,86,0.1001
Serginho,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",89.0,28.0,13,0.05985
F. Danho,Randers,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",86.0,49.0,18,0.1572
Serginho,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",80.0,22.0,20,0.002709
F. Danho,Randers,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",91.0,67.0,26,0.1256
Serginho,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",93.0,32.0,38,0.1507
J. Grønning,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",94.0,50.0,38,0.2963
M. Westergaard,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",87.0,60.0,46,0.06418
N. Campbell,Randers,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",76.0,67.0,48,0.01396
M. Touré,Randers,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",89.0,38.0,64,0.01873
S. Nordli,Randers,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",90.0,34.0,64,0.1076
A. Ementa,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",93.0,60.0,67,0.1669
M. Touré,Randers,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",88.0,64.0,74,0.2319
S. Berger,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",84.0,36.0,87,0.08136
I. Said,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",83.0,69.0,89,0.002155
J. Grønning,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",88.0,53.0,91,0.08723
A. Ementa,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",90.0,51.0,93,0.0681
J. Jacobs,Viborg,"Randers - Viborg, 3 - 1","July 28, 2024 at 2:00:00 PM GMT+2",88.0,48.0,95,0.1581
M. Juwara,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",87.0,47.0,2,0.1109
Y. Suzuki,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",90.0,50.0,9,0.76
C. Bischoff,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",86.0,36.0,12,0.1186
J. Vanlerberghe,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",72.0,58.0,14,0.001116
G. Onugkha,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",88.0,66.0,18,0.0493
O. Provstgaard,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",70.0,34.0,24,0.00534
N. Nartey,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",72.0,41.0,30,0.001363
M. Juwara,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",88.0,47.0,35,0.13
D. Emmanouilidis,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",88.0,55.0,39,0.2989
S. Velkov,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",89.0,55.0,43,0.1047
G. Onugkha,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",73.0,46.0,44,0.001271
R. Lauritsen,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",92.0,51.0,49,0.1969
M. Kvistgaarden,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",97.0,49.0,46,0.6158
S. Sebulonsen,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",77.0,48.0,51,0.02727
M. Albornoz,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",85.0,36.0,63,0.04863
O. Provstgaard,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",96.0,45.0,63,0.3179
M. Kvistgaarden,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",87.0,47.0,69,0.176
M. Murata,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",78.0,54.0,70,0.06112
G. Onugkha,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",94.0,27.0,74,0.01979
D. Kolinger,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",73.0,63.0,74,0.01758
M. Greve,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",75.0,52.0,77,0.003869
K. Kirkegaard,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",81.0,51.0,83,0.1032
S. Sebulonsen,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",74.0,67.0,86,0.003389
Y. Suzuki,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",79.0,58.0,87,0.0354
J. Rasmussen,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",77.0,40.0,87,0.09047
D. Kolinger,Vejle,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",95.0,50.0,88,0.4975
E. Yeboah,Brøndby,"Brøndby - Vejle, 2 - 1","July 29, 2024 at 7:00:00 PM GMT+2",86.0,64.0,89,0.1176
P. Mortensen,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",90.0,56.0,11,0.09681
M. Anderson,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",89.0,68.0,13,0.04641
S. Emini,SønderjyskE,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",80.0,51.0,15,0.0553
G. Links,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",92.0,40.0,25,0.1834
J. Gallegos,SønderjyskE,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",85.0,43.0,29,0.05606
S. Emini,SønderjyskE,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",72.0,57.0,34,0.04235
P. Mortensen,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",80.0,41.0,35,0.09696
S. Emini,SønderjyskE,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",91.0,74.0,37,0.05713
T. Bech,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",74.0,56.0,49,0.04843
A. Barkarson,SønderjyskE,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",77.0,34.0,45,0.02179
P. Mortensen,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",89.0,51.0,48,0.1213
M. Emil Madsen,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",84.0,50.0,55,0.1864
M. Emil Madsen,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",94.0,51.0,55,0.4453
K. Ingason,SønderjyskE,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",91.0,65.0,58,0.2527
T. Bech,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",80.0,50.0,62,0.07526
M. Anderson,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",78.0,57.0,62,0.07815
M. Emil Madsen,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",91.0,65.0,71,0.07167
M. Emil Madsen,AGF,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",77.0,52.0,73,0.002326
K. Ingason,SønderjyskE,"AGF - SønderjyskE, 4 - 0","August 2, 2024 at 7:00:00 PM GMT+2",91.0,72.0,74,0.03549
M. Widell,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",79.0,49.0,7,0.05855
O. Sørensen,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",88.0,68.0,12,0.01419
A. Buksa,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",81.0,37.0,12,0.09024
D. Castillo,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",82.0,43.0,17,0.06306
K. Jørgensen,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",88.0,38.0,27,0.03531
M. Widell,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",79.0,66.0,30,0.02613
M. Widell,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",80.0,23.0,39,0.0009858
A. Gabriel,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",92.0,64.0,43,0.1247
A. Buksa,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",82.0,61.0,43,0.07277
Franculino Djú,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",70.0,50.0,45,0.0009729
A. Jasson,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",76.0,46.0,48,0.04829
O. Brynhildsen,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",93.0,50.0,61,0.6288
O. Brynhildsen,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",85.0,57.0,61,0.04771
K. John,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",87.0,67.0,64,0.1072
O. Diakhité,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",90.0,51.0,65,0.03405
A. Şimşir,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",80.0,54.0,67,0.111
Franculino Djú,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",75.0,38.0,70,0.02611
J. Juninho,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",88.0,45.0,72,0.07798
O. Brynhildsen,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",87.0,45.0,76,0.1998
O. Ross,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",73.0,36.0,84,0.003365
A. Şimşir,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",71.0,65.0,92,0.02036
K. Jørgensen,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",78.0,69.0,96,0.1008
S. Otoa,AaB,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",92.0,43.0,96,0.1818
O. Sørensen,Midtjylland,"Midtjylland - AaB, 2 - 0","August 3, 2024 at 4:00:00 PM GMT+2",93.0,53.0,97,0.416
F. Danho,Randers,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",85.0,31.0,6,0.05236
F. Lauenborg,Randers,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",91.0,41.0,9,0.3716
S. Odey,Randers,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",90.0,36.0,20,0.03514
D. Høegh,Randers,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",91.0,43.0,23,0.1267
J. Larsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",93.0,39.0,28,0.3338
K. Diks,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",89.0,61.0,29,0.05736
R. Huescas,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",89.0,61.0,34,0.03188
S. Nordli,Randers,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",89.0,53.0,43,0.1495
O. Óskarsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",91.0,59.0,44,0.1076
O. Óskarsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",91.0,64.0,47,0.01547
J. Larsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",82.0,55.0,50,0.05491
C. Sørensen,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",81.0,33.0,47,0.03211
C. Sørensen,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",74.0,27.0,47,0.01134
M. Mattsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",80.0,30.0,50,0.001342
C. Sørensen,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",83.0,28.0,53,0.005787
R. Falk,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",85.0,46.0,53,0.1557
M. Mattsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",84.0,39.0,58,0.01286
M. Elyounoussi,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",74.0,50.0,63,0.05892
M. Mattsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",94.0,67.0,68,0.1235
M. Elyounoussi,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",89.0,41.0,70,0.06884
R. Falk,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",80.0,46.0,71,0.0117
M. Mattsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",84.0,58.0,75,0.06067
D. Vavro,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",74.0,64.0,77,0.01265
V. Claesson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",92.0,41.0,78,0.2293
M. Mattsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",86.0,28.0,82,0.02867
T. Bany,Randers,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",92.0,64.0,83,0.09712
V. Claesson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",84.0,44.0,86,0.04012
M. Elyounoussi,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",79.0,63.0,86,0.06931
R. Falk,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",80.0,48.0,87,0.007319
V. Claesson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",86.0,57.0,87,0.06968
M. Mattsson,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",85.0,32.0,91,0.04907
M. Elyounoussi,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",79.0,66.0,93,0.01927
R. Falk,København,"København - Randers, 1 - 1","August 4, 2024 at 4:00:00 PM GMT+2",80.0,48.0,94,0.107
F. Bundgaard,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",87.0,66.0,3,0.0603
M. Kvistgaarden,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",90.0,45.0,5,0.3324
K. Finnsson,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",77.0,28.0,11,0.008278
Y. Suzuki,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",91.0,42.0,12,0.345
J. Vanlerberghe,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",81.0,75.0,15,0.01906
C. Bischoff,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",90.0,40.0,16,0.09628
F. Gytkjær,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",77.0,65.0,26,0.00227
L. Lissens,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",89.0,59.0,27,0.2583
B. Hamalainen,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",70.0,55.0,30,0.0007269
C. Winther,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",89.0,58.0,36,0.1775
O. Schwartau,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",94.0,47.0,47,0.1749
T. Storm,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",89.0,67.0,48,0.09037
T. Storm,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",92.0,65.0,48,0.2539
S. Magnússon,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",81.0,53.0,50,0.009983
F. Gytkjær,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",91.0,60.0,50,0.1682
F. Bundgaard,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",81.0,55.0,52,0.08725
P. Gregor,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",92.0,60.0,61,0.2241
Y. Suzuki,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",91.0,67.0,62,0.06007
T. Storm,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",93.0,58.0,62,0.06607
O. Schwartau,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",80.0,31.0,68,0.04931
D. Wass,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",73.0,18.0,72,0.03572
F. Alves,Brøndby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",76.0,55.0,73,0.0262
K. Finnsson,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",85.0,51.0,85,0.01273
M. Opoku,Lyngby,"Lyngby - Brøndby, 0 - 2","August 4, 2024 at 6:00:00 PM GMT+2",93.0,38.0,93,0.08106
Renato Júnior,Viborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",79.0,58.0,1,0.08188
A. Poulsen,Silkeborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",94.0,35.0,5,0.2105
A. Poulsen,Silkeborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",75.0,49.0,5,0.00766
A. Pyndt,Silkeborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",73.0,36.0,8,0.02251
Y. Bakiz,Silkeborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",95.0,51.0,11,0.2828
T. Adamsen,Silkeborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",87.0,56.0,24,0.1149
T. Adamsen,Silkeborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",88.0,59.0,24,0.1425
J. Andersen,Silkeborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",75.0,42.0,28,0.03735
P. Rödin,Silkeborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",87.0,38.0,39,0.0722
M. Westergaard,Viborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",93.0,56.0,45,0.1961
D. Anyembe,Viborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",92.0,67.0,46,0.07514
J. Grønning,Viborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",90.0,50.0,51,0.76
Renato Júnior,Viborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",83.0,48.0,55,0.01369
N. Bürgy,Viborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",86.0,55.0,56,0.1208
M. Westergaard,Viborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",85.0,75.0,56,0.009526
A. Lind,Silkeborg,"Silkeborg - Viborg, 3 - 2","August 4, 2024 at 2:00:00 PM GMT+2",96.0,51.0,68,0.6033
