id,player.name,matchId,player.id,team.name,matchId,pass.recipient.name,pass.accurate,label,date,minute,second,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,shot.xg,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.name,possession.attack.xg
2272497835,,5605878,0,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,16,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel']",68.0,91.0,,,,,,['transition_medium'],6.0,4.0,37.0,11.0,45.0,7.0,Brøndby U19,
2272496515,L. Larsen,5605878,632570,Brøndby U19,5605878,,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,21,,,,,pass,"['pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",45.0,7.0,100.0,100.0,,,,['transition_medium'],6.0,5.0,37.0,11.0,45.0,7.0,Brøndby U19,
2272496519,J. Agyekum,5605878,679657,Brøndby U19,5605878,P. Søndergaard,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,3,,,,,pass,"['back_pass', 'short_or_medium_pass']",51.0,51.0,37.0,53.0,,,,[],7.0,0.0,51.0,51.0,69.0,67.0,Brøndby U19,
2272496520,P. Søndergaard,5605878,742110,Brøndby U19,5605878,L. Vraa-Jensen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,5,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",37.0,53.0,33.0,77.0,,,,[],7.0,1.0,51.0,51.0,69.0,67.0,Brøndby U19,
2272497330,L. Vraa-Jensen,5605878,625205,Brøndby U19,5605878,R. Lynder,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,13,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",33.0,77.0,40.0,34.0,,,,[],7.0,2.0,51.0,51.0,69.0,67.0,Brøndby U19,
2272496522,R. Lynder,5605878,815708,Brøndby U19,5605878,L. Larsen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,18,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",40.0,34.0,59.0,16.0,,,,[],7.0,3.0,51.0,51.0,69.0,67.0,Brøndby U19,
2272496523,L. Larsen,5605878,632570,Brøndby U19,5605878,R. Lynder,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,21,,,,,pass,"['back_pass', 'short_or_medium_pass']",59.0,16.0,39.0,34.0,,,,[],7.0,4.0,51.0,51.0,69.0,67.0,Brøndby U19,
2272496524,R. Lynder,5605878,815708,Brøndby U19,5605878,L. Vraa-Jensen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,24,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",39.0,34.0,43.0,79.0,,,,[],7.0,5.0,51.0,51.0,69.0,67.0,Brøndby U19,
2272497331,L. Vraa-Jensen,5605878,625205,Brøndby U19,5605878,A. Klaster,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,26,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass']",43.0,79.0,69.0,67.0,,,,[],7.0,6.0,51.0,51.0,69.0,67.0,Brøndby U19,
2272496704,A. Klaster,5605878,765985,Vejle U19,5605878,T. Pedersen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,28,,,,,pass,"['forward_pass', 'recovery', 'short_or_medium_pass']",31.0,33.0,47.0,54.0,,,,['attack'],13.0,0.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496706,T. Pedersen,5605878,990339,Vejle U19,5605878,A. Klaster,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,31,,,,,pass,"['back_pass', 'short_or_medium_pass']",47.0,54.0,32.0,33.0,,,,['attack'],13.0,1.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496708,A. Klaster,5605878,765985,Vejle U19,5605878,W. Bjergfeldt,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,32,,,,,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",32.0,33.0,40.0,34.0,,,,['attack'],13.0,2.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496527,W. Bjergfeldt,5605878,719135,Brøndby U19,5605878,G. Nøhr,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,33,,,,,interception,"['lateral_pass', 'pass', 'recovery', 'short_or_medium_pass']",60.0,66.0,54.0,49.0,,,,['attack'],13.0,3.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496530,G. Nøhr,5605878,954382,Brøndby U19,5605878,P. Søndergaard,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,35,,,,,pass,"['forward_pass', 'short_or_medium_pass']",54.0,49.0,63.0,62.0,,,,['attack'],13.0,4.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496531,P. Søndergaard,5605878,742110,Brøndby U19,5605878,M. Udengaard,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,36,,,,,pass,"['loss', 'pass_to_final_third', 'short_or_medium_pass']",63.0,62.0,70.0,73.0,,,,['attack'],13.0,5.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496711,M. Udengaard,5605878,679293,Vejle U19,5605878,T. Pedersen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,38,,,,,interception,"['pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",30.0,27.0,36.0,37.0,,,,['attack'],13.0,6.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496713,T. Pedersen,5605878,990339,Vejle U19,5605878,S. Ravn,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,39,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",36.0,37.0,29.0,19.0,,,,['attack'],13.0,7.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496717,S. Ravn,5605878,750681,Vejle U19,5605878,T. Lykkebak,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,41,,,,,pass,"['forward_pass', 'short_or_medium_pass']",29.0,19.0,41.0,14.0,,,,['attack'],13.0,8.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496738,T. Lykkebak,5605878,679299,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,42,,,,,touch,"['progressive_run', 'carry']",41.0,14.0,,,68.0,23.0,,['attack'],13.0,9.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496532,P. Søndergaard,5605878,742110,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,46,,,,,duel,"['defensive_duel', 'ground_duel']",32.0,77.0,,,,,,['attack'],13.0,10.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496739,T. Lykkebak,5605878,679299,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,46,,,,,duel,"['foul_suffered', 'ground_duel', 'loss', 'offensive_duel']",68.0,23.0,,,,,,['attack'],13.0,11.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496533,P. Søndergaard,5605878,742110,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",45,48,,,,,infraction,['foul'],34.0,77.0,,,,,,['attack'],13.0,12.0,31.0,33.0,66.0,23.0,Vejle U19,0.0
2272496537,W. Sonne,5605878,766619,Brøndby U19,5605878,R. Lynder,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",46,41,,,,,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",11.0,53.0,20.0,18.0,,,,['attack'],15.0,0.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496538,R. Lynder,5605878,815708,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",46,42,,,,,touch,['carry'],20.0,18.0,,,25.0,40.0,,['attack'],15.0,1.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496539,R. Lynder,5605878,815708,Brøndby U19,5605878,L. Vraa-Jensen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",46,48,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",25.0,40.0,31.0,78.0,,,,['attack'],15.0,2.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272497332,L. Vraa-Jensen,5605878,625205,Brøndby U19,5605878,R. Lynder,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",46,52,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",31.0,78.0,26.0,29.0,,,,['attack'],15.0,3.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496541,R. Lynder,5605878,815708,Brøndby U19,5605878,L. Larsen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",46,55,,,,,pass,"['forward_pass', 'short_or_medium_pass']",26.0,29.0,41.0,17.0,,,,['attack'],15.0,4.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496542,L. Larsen,5605878,632570,Brøndby U19,5605878,G. Nøhr,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",46,56,,,,,pass,['short_or_medium_pass'],41.0,17.0,47.0,32.0,,,,['attack'],15.0,5.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496544,G. Nøhr,5605878,954382,Brøndby U19,5605878,L. Larsen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",46,58,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",47.0,32.0,43.0,11.0,,,,['attack'],15.0,6.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496545,L. Larsen,5605878,632570,Brøndby U19,5605878,J. Remark Wismann,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",46,59,,,,,pass,"['forward_pass', 'short_or_medium_pass']",43.0,11.0,60.0,6.0,,,,['attack'],15.0,7.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496546,J. Remark Wismann,5605878,766625,Brøndby U19,5605878,G. Nøhr,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,1,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",60.0,6.0,57.0,25.0,,,,['attack'],15.0,8.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496547,G. Nøhr,5605878,954382,Brøndby U19,5605878,L. Larsen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,2,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",57.0,25.0,68.0,21.0,,,,['attack'],15.0,9.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496549,L. Larsen,5605878,632570,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,4,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",68.0,21.0,,,,,,['attack'],15.0,10.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496741,S. Ravn,5605878,750681,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,4,,,,,duel,"['defensive_duel', 'ground_duel']",32.0,79.0,,,,,,['attack'],15.0,11.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496551,L. Larsen,5605878,632570,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,5,,,,,duel,"['foul_suffered', 'ground_duel', 'offensive_duel']",69.0,24.0,,,,,,['attack'],15.0,12.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272497505,T. Pedersen,5605878,990339,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,5,,,,,duel,"['defensive_duel', 'ground_duel']",31.0,76.0,,,,,,['attack'],15.0,13.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272497506,T. Pedersen,5605878,990339,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,6,,,,,infraction,['foul'],34.0,71.0,,,,,,['attack'],15.0,14.0,11.0,53.0,66.0,29.0,Brøndby U19,0.0
2272496752,A. Stengaard,5605878,682105,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,34,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery']",33.0,35.0,,,,,,['attack'],7.0,0.0,33.0,35.0,87.0,41.0,Vejle U19,0.0743
2272496749,R. Koch Groth Pedersen,5605878,849689,Vejle U19,5605878,A. Stengaard,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,37,,,,,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",47.0,28.0,80.0,14.0,,,,['attack'],7.0,1.0,33.0,35.0,87.0,41.0,Vejle U19,0.0743
2272496561,P. Søndergaard,5605878,742110,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,43,,,,,duel,"['defensive_duel', 'ground_duel']",20.0,86.0,,,,,,['attack'],7.0,2.0,33.0,35.0,87.0,41.0,Vejle U19,0.0743
2272496754,A. Stengaard,5605878,682105,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,43,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel', 'carry']",80.0,14.0,,,95.0,14.0,,['attack'],7.0,3.0,33.0,35.0,87.0,41.0,Vejle U19,0.0743
2272496757,A. Stengaard,5605878,682105,Vejle U19,5605878,R. Lynder,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,45,,,,,pass,"['cross', 'lateral_pass', 'loss', 'pass_to_penalty_area']",95.0,14.0,90.0,55.0,,,,['attack'],7.0,4.0,33.0,35.0,87.0,41.0,Vejle U19,0.0743
2272496562,R. Lynder,5605878,815708,Brøndby U19,5605878,R. Koch Groth Pedersen,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,46,,,,,interception,"['loss', 'pass', 'progressive_pass', 'short_or_medium_pass']",10.0,45.0,13.0,59.0,,,,['attack'],7.0,5.0,33.0,35.0,87.0,41.0,Vejle U19,0.0743
2272496761,R. Koch Groth Pedersen,5605878,849689,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,47,,,,,shot,['touch_in_box'],87.0,41.0,,,,,0.07435,['attack'],7.0,6.0,33.0,35.0,87.0,41.0,Vejle U19,0.0743
2272496769,M. Udengaard,5605878,679293,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,51,,,,,duel,"['ground_duel', 'offensive_duel', 'recovery', 'counterpressing_recovery', 'carry']",90.0,19.0,,,94.0,27.0,,"['attack', 'transition_high']",3.0,0.0,90.0,19.0,95.0,28.0,Vejle U19,0.0
2272496770,M. Udengaard,5605878,679293,Vejle U19,5605878,,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,53,,,,,pass,"['cross', 'cross_blocked', 'touch_in_box']",94.0,27.0,0.0,0.0,,,,"['attack', 'transition_high']",3.0,1.0,90.0,19.0,95.0,28.0,Vejle U19,0.0
2272496567,P. Søndergaard,5605878,742110,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",47,53,,,,,interception,[],5.0,72.0,,,,,,"['attack', 'transition_high']",3.0,2.0,90.0,19.0,95.0,28.0,Vejle U19,0.0
2272497508,P. Søndergaard,5605878,742110,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",48,30,,,,,interception,"['loss', 'shot_block']",11.0,59.0,,,,,,[],1.0,0.0,11.0,59.0,26.0,51.0,Brøndby U19,
2272496794,A. Klaster,5605878,765985,Vejle U19,5605878,A. Tomaselli,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",48,34,,,,,pass,"['forward_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",74.0,49.0,79.0,49.0,,,,['attack'],3.0,0.0,74.0,49.0,88.0,53.0,Vejle U19,0.0
2272496795,A. Tomaselli,5605878,738642,Vejle U19,5605878,A. Muhammad,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",48,35,,,,,pass,"['forward_pass', 'head_pass', 'pass_to_penalty_area', 'short_or_medium_pass']",79.0,49.0,88.0,53.0,,,,['attack'],3.0,1.0,74.0,49.0,88.0,53.0,Vejle U19,0.0
2272496799,A. Muhammad,5605878,966095,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",48,36,,,,,offside,[],88.0,53.0,,,,,,['attack'],3.0,2.0,74.0,49.0,88.0,53.0,Vejle U19,0.0
2272496811,T. Lykkebak,5605878,679299,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,26,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery']",34.0,21.0,,,,,,[],8.0,0.0,34.0,21.0,74.0,0.0,Vejle U19,
2272496588,M. Jensen,5605878,625215,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,26,,,,,duel,"['ground_duel', 'offensive_duel']",66.0,79.0,,,,,,[],8.0,1.0,34.0,21.0,74.0,0.0,Vejle U19,
2272496816,M. Udengaard,5605878,679293,Vejle U19,5605878,A. Stengaard,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,29,,,,,pass,"['forward_pass', 'short_or_medium_pass']",30.0,27.0,37.0,20.0,,,,[],8.0,2.0,34.0,21.0,74.0,0.0,Vejle U19,
2272496818,A. Stengaard,5605878,682105,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,29,,,,,touch,['carry'],37.0,20.0,,,53.0,13.0,,[],8.0,3.0,34.0,21.0,74.0,0.0,Vejle U19,
2272496819,A. Stengaard,5605878,682105,Vejle U19,5605878,T. Lykkebak,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,32,,,,,pass,"['forward_pass', 'short_or_medium_pass']",53.0,13.0,66.0,6.0,,,,[],8.0,4.0,34.0,21.0,74.0,0.0,Vejle U19,
2272496821,T. Lykkebak,5605878,679299,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,34,,,,,duel,"['ground_duel', 'offensive_duel']",66.0,6.0,,,,,,[],8.0,5.0,34.0,21.0,74.0,0.0,Vejle U19,
2272496591,P. Søndergaard,5605878,742110,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,35,,,,,duel,"['defensive_duel', 'ground_duel']",34.0,94.0,,,,,,[],8.0,6.0,34.0,21.0,74.0,0.0,Vejle U19,
2272496822,,5605878,0,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,38,,,,,game_interruption,['ball_out'],74.0,0.0,,,,,,[],8.0,7.0,34.0,21.0,74.0,0.0,Vejle U19,
2272496594,R. Lynder,5605878,815708,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,43,,,,,duel,"['defensive_duel', 'ground_duel']",20.0,74.0,,,,,,[],11.0,0.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496825,R. Koch Groth Pedersen,5605878,849689,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,43,,,,,duel,"['ground_duel', 'offensive_duel']",80.0,26.0,,,,,,[],11.0,1.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496596,L. Larsen,5605878,632570,Brøndby U19,5605878,J. Ambæk,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,45,,,,,pass,"['lateral_pass', 'long_pass']",22.0,59.0,34.0,91.0,,,,[],11.0,2.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496599,J. Ambæk,5605878,769201,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,49,,,,,duel,"['defensive_duel', 'ground_duel']",34.0,91.0,,,,,,[],11.0,3.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496827,T. Lykkebak,5605878,679299,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,49,,,,,duel,"['ground_duel', 'offensive_duel']",66.0,9.0,,,,,,[],11.0,4.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496600,J. Ambæk,5605878,769201,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,50,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",35.0,88.0,,,,,,[],11.0,5.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496828,S. Ravn,5605878,750681,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,52,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel']",65.0,12.0,,,,,,[],11.0,6.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496601,M. Jensen,5605878,625215,Brøndby U19,5605878,J. Remark Wismann,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,52,,,,,pass,"['forward_pass', 'short_or_medium_pass']",37.0,88.0,43.0,82.0,,,,[],11.0,7.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496602,J. Remark Wismann,5605878,766625,Brøndby U19,5605878,J. Ambæk,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,53,,,,,pass,"['short_or_medium_pass', 'under_pressure']",43.0,82.0,47.0,92.0,,,,[],11.0,8.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496603,J. Ambæk,5605878,769201,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,54,,,,,touch,[],47.0,92.0,,,,,,[],11.0,9.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272497510,,5605878,0,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",49,56,,,,,game_interruption,['ball_out'],53.0,0.0,,,,,,[],11.0,10.0,20.0,74.0,47.0,100.0,Brøndby U19,
2272496615,P. Søndergaard,5605878,742110,Brøndby U19,5605878,L. Vraa-Jensen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",50,37,,,,,pass,"['back_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",57.0,69.0,43.0,78.0,,,,['attack'],12.0,0.0,57.0,69.0,94.0,0.0,Brøndby U19,0.0
2272497335,L. Vraa-Jensen,5605878,625205,Brøndby U19,5605878,W. Sonne,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",50,39,,,,,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",43.0,78.0,8.0,72.0,,,,['attack'],12.0,1.0,57.0,69.0,94.0,0.0,Brøndby U19,0.0
2272496617,W. Sonne,5605878,766619,Brøndby U19,5605878,L. Vraa-Jensen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",50,43,,,,,pass,"['forward_pass', 'short_or_medium_pass']",8.0,72.0,26.0,93.0,,,,['attack'],12.0,2.0,57.0,69.0,94.0,0.0,Brøndby U19,0.0
2272497337,L. Vraa-Jensen,5605878,625205,Brøndby U19,5605878,W. Bjergfeldt,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",50,49,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",26.0,93.0,50.0,98.0,,,,['attack'],12.0,3.0,57.0,69.0,94.0,0.0,Brøndby U19,0.0
2272496619,W. Bjergfeldt,5605878,719135,Brøndby U19,5605878,M. Jensen,True,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",50,51,,,,,pass,"['lateral_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",50.0,98.0,65.0,66.0,,,,['attack'],12.0,4.0,57.0,69.0,94.0,0.0,Brøndby U19,0.0
2272496858,A. Klaster,5605878,765985,Vejle U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",50,54,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery']",35.0,34.0,,,,,,['attack'],12.0,5.0,57.0,69.0,94.0,0.0,Brøndby U19,0.0
2272496621,M. Jensen,5605878,625215,Brøndby U19,5605878,,,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",50,54,,,,,duel,"['ground_duel', 'offensive_duel']",65.0,66.0,,,,,,['attack'],12.0,6.0,57.0,69.0,94.0,0.0,Brøndby U19,0.0
2272496859,S. Ravn,5605878,750681,Vejle U19,5605878,J. Remark Wismann,False,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",50,56,,,,,pass,"['back_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",38.0,33.0,29.0,30.0,,,,['attack'],12.0,7.0,57.0,69.0,94.0,0.0,Brøndby U19,0.0
