player.name,team.name,label,pass.recipient.name,date,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,dangerzone_entry
M. Jensen,Brøndby U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",J. Ambæk,"October 19, 2024 at 1:00:00 PM GMT+2",100.0,0.0,95.0,63.0,,,True
V. Berthelsen,Nordsjælland U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",M. Seim-Monsen,"October 19, 2024 at 1:00:00 PM GMT+2",95.0,66.0,85.0,47.0,,,True
V. Berthelsen,Nordsjælland U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",J. Valtteri Lähteenmäki,"October 19, 2024 at 1:00:00 PM GMT+2",98.0,88.0,91.0,40.0,,,True
L. Larsen,Brøndby U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",M. Jensen,"October 19, 2024 at 1:00:00 PM GMT+2",94.0,10.0,93.0,38.0,,,True
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",V. Berthelsen,"October 19, 2024 at 1:00:00 PM GMT+2",70.0,12.0,90.0,48.0,,,True
M. Jensen,Brøndby U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",J. Ambæk,"October 19, 2024 at 1:00:00 PM GMT+2",100.0,0.0,97.0,63.0,,,True
J. Ambæk,Brøndby U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",J. Agyekum,"October 19, 2024 at 1:00:00 PM GMT+2",82.0,51.0,90.0,42.0,,,True
L. Larsen,Brøndby U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",A. Escobar,"October 19, 2024 at 1:00:00 PM GMT+2",88.0,16.0,86.0,62.0,,,True
V. Gustafsen,Nordsjælland U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",M. Seim-Monsen,"October 19, 2024 at 1:00:00 PM GMT+2",92.0,86.0,90.0,55.0,,,True
V. Gustafsen,Nordsjælland U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",J. Meltofte Janssen,"October 19, 2024 at 1:00:00 PM GMT+2",88.0,74.0,88.0,38.0,,,True
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",D. Jóhannesson,"October 19, 2024 at 1:00:00 PM GMT+2",77.0,34.0,84.0,51.0,,,True
J. Valtteri Lähteenmäki,Nordsjælland U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",D. Jóhannesson,"October 19, 2024 at 1:00:00 PM GMT+2",96.0,34.0,88.0,62.0,,,True
M. Andersen,Brøndby U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",J. Agyekum,"October 19, 2024 at 1:00:00 PM GMT+2",86.0,24.0,85.0,51.0,,,True
M. Jensen,Brøndby U19,"Nordsjælland U19 - Brøndby U19, 1 - 0",O. Sejer Lauritsen,"October 19, 2024 at 1:00:00 PM GMT+2",100.0,0.0,96.0,52.0,,,True
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",B. Andersen Magui,"October 19, 2024 at 1:00:00 PM GMT+2",73.0,41.0,85.0,52.0,,,True
R. Flügge,Lyngby U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",W. Steindorsson,"October 19, 2024 at 1:00:00 PM GMT+2",82.0,73.0,93.0,43.0,,,True
S. Stüker,Silkeborg U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",W. Kirk,"October 19, 2024 at 1:00:00 PM GMT+2",92.0,84.0,85.0,54.0,,,True
K. Jasovic,Lyngby U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",M. Kaarsbo,"October 19, 2024 at 1:00:00 PM GMT+2",84.0,30.0,87.0,38.0,,,True
S. Stüker,Silkeborg U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",S. Biller Mikkelsen,"October 19, 2024 at 1:00:00 PM GMT+2",96.0,69.0,92.0,53.0,,,True
W. Kirk,Silkeborg U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",V. Dahl,"October 19, 2024 at 1:00:00 PM GMT+2",65.0,64.0,88.0,42.0,,,True
V. Lykke,Lyngby U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",B. Andersen Magui,"October 19, 2024 at 1:00:00 PM GMT+2",86.0,75.0,97.0,38.0,,,True
V. Dahl,Silkeborg U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",W. Kirk,"October 19, 2024 at 1:00:00 PM GMT+2",85.0,36.0,90.0,58.0,,,True
N. Bosselmann,Lyngby U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",V. Lykke,"October 19, 2024 at 1:00:00 PM GMT+2",87.0,16.0,86.0,55.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",A. Andresen,"October 19, 2024 at 1:00:00 PM GMT+2",100.0,100.0,95.0,52.0,,,True
M. Ryberg,Silkeborg U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",E. Kjær,"October 19, 2024 at 1:00:00 PM GMT+2",93.0,81.0,94.0,57.0,,,True
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",A. Aslani,"October 19, 2024 at 1:00:00 PM GMT+2",100.0,0.0,91.0,59.0,,,True
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",B. Andersen Magui,"October 19, 2024 at 1:00:00 PM GMT+2",100.0,100.0,89.0,47.0,,,True
S. Larsen,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",A. Rrahmani,"October 19, 2024 at 12:30:00 PM GMT+2",79.0,58.0,94.0,57.0,,,True
L. Riggelsen,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",O. Kurakin,"October 19, 2024 at 12:30:00 PM GMT+2",84.0,100.0,93.0,63.0,,,True
A. Vogtmann,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",S. Larsen,"October 19, 2024 at 12:30:00 PM GMT+2",93.0,16.0,96.0,59.0,,,True
S. Larsen,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",O. Kurakin,"October 19, 2024 at 12:30:00 PM GMT+2",93.0,66.0,89.0,47.0,,,True
A. Vogtmann,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",G. Drest Wagner,"October 19, 2024 at 12:30:00 PM GMT+2",77.0,73.0,94.0,56.0,,,True
C. Tcacenco,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",M. Samson,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,0.0,92.0,59.0,,,True
C. Tcacenco,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",M. Samson,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,0.0,97.0,47.0,,,True
C. Tcacenco,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",M. Holt,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,100.0,94.0,39.0,,,True
C. Tcacenco,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",M. Samson,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,100.0,92.0,44.0,,,True
A. Vogtmann,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",J. Jonsson,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,100.0,98.0,59.0,,,True
S. Maass,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",S. Larsen,"October 19, 2024 at 12:30:00 PM GMT+2",82.0,30.0,95.0,55.0,,,True
F. Nygaard,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",M. Holt,"October 19, 2024 at 12:30:00 PM GMT+2",88.0,8.0,95.0,57.0,,,True
S. Larsen,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",A. Rrahmani,"October 19, 2024 at 12:30:00 PM GMT+2",80.0,65.0,93.0,54.0,,,True
A. Vogtmann,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",G. Drest Wagner,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,100.0,91.0,42.0,,,True
A. Noshe,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Møller,"October 19, 2024 at 12:30:00 PM GMT+2",95.0,72.0,87.0,40.0,,,True
J. Klemann Pålsson,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",J. Jonsson,"October 19, 2024 at 12:30:00 PM GMT+2",93.0,16.0,86.0,57.0,,,True
L. Riggelsen,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",O. Kurakin,"October 19, 2024 at 12:30:00 PM GMT+2",93.0,73.0,98.0,40.0,,,True
A. Rrahmani,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",J. Jonsson,"October 19, 2024 at 12:30:00 PM GMT+2",97.0,72.0,95.0,55.0,,,True
M. Ottesen,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",A. Rrahmani,"October 19, 2024 at 12:30:00 PM GMT+2",75.0,32.0,86.0,51.0,,,True
S. Maass,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",,"October 19, 2024 at 12:30:00 PM GMT+2",64.0,21.0,91.0,60.0,,,True
A. Vogtmann,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",M. Ottesen,"October 19, 2024 at 12:30:00 PM GMT+2",80.0,65.0,88.0,50.0,,,True
V. Klindt Sørensen,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",S. Larsen,"October 19, 2024 at 12:30:00 PM GMT+2",97.0,67.0,92.0,59.0,,,True
A. Rrahmani,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Klindt Sørensen,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,0.0,92.0,55.0,,,True
C. Tcacenco,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",B. Pihl Jørgensen,"October 19, 2024 at 12:30:00 PM GMT+2",86.0,92.0,89.0,42.0,,,True
N. Andersen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",B. Skovgaard,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,0.0,95.0,46.0,,,True
N. Andersen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,0.0,98.0,52.0,,,True
N. Andersen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Møller,"October 19, 2024 at 12:30:00 PM GMT+2",76.0,40.0,87.0,51.0,,,True
A. Rrahmani,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,0.0,93.0,52.0,,,True
N. Andersen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Møller,"October 19, 2024 at 12:30:00 PM GMT+2",92.0,76.0,97.0,40.0,,,True
N. Andersen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Møller,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,100.0,89.0,50.0,,,True
N. Andersen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",,"October 19, 2024 at 12:30:00 PM GMT+2",84.0,95.0,98.0,53.0,,,True
B. Pihl Jørgensen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Fjeldgaard,"October 19, 2024 at 12:30:00 PM GMT+2",94.0,94.0,92.0,47.0,,,True
N. Andersen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Møller,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,0.0,98.0,57.0,,,True
M. Jensen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",M. Kjølby,"October 19, 2024 at 12:30:00 PM GMT+2",75.0,80.0,95.0,43.0,,,True
E. Hjorth Pedersen,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",A. Rrahmani,"October 19, 2024 at 12:30:00 PM GMT+2",94.0,80.0,93.0,61.0,,,True
A. Vogtmann,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Klindt Sørensen,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,100.0,97.0,45.0,,,True
N. Sabroe Lund,SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 2",E. Hjorth Pedersen,"October 19, 2024 at 12:30:00 PM GMT+2",83.0,14.0,84.0,48.0,,,True
B. Pihl Jørgensen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Fjeldgaard,"October 19, 2024 at 12:30:00 PM GMT+2",87.0,91.0,92.0,57.0,,,True
N. Andersen,AaB U19,"SønderjyskE U19 - AaB U19, 0 - 2",V. Fjeldgaard,"October 19, 2024 at 12:30:00 PM GMT+2",100.0,100.0,97.0,49.0,,,True
