PLAYER_WYID,MATCHLABEL,total_duels,stoppedprogress_count,recoveredpossession_count,stoppedprogress_percent,recoveredpossession_percent
743525,"OB U19 - AaB U19, 4 - 4",6,3,0,50.0,0.0
743525,"OB U19 - Brøndby U19, 2 - 0",9,7,4,77.78,44.44
743525,"OB U19 - Esbjerg U19, 3 - 1",1,0,0,0.0,0.0
743525,"OB U19 - København U19, 3 - 2",9,6,2,66.67,22.22
743525,"OB U19 - Lyngby U19, 2 - 0",4,4,0,100.0,0.0
743525,"OB U19 - Midtjylland U19, 3 - 4",4,2,0,50.0,0.0
743525,"OB U19 - Randers U19, 0 - 0",9,6,3,66.67,33.33
743525,"OB U19 - Sønderjyske U19, 1 - 0",4,3,2,75.0,50.0
743525,"OB U19 - Vejle U19, 4 - 0",5,3,2,60.0,40.0
743525,"Silkeborg U19 - OB U19, 2 - 3",10,7,2,70.0,20.0
743525,"SønderjyskE U19 - OB U19, 1 - 3",2,1,1,50.0,50.0
746626,"AaB U19 - Lyngby U19, 2 - 0",1,1,0,100.0,0.0
748626,"AGF U19 - København U19, 0 - 3",9,5,0,55.56,0.0
748626,"AaB U19 - København U19, 2 - 1",3,2,0,66.67,0.0
748626,"Brøndby U19 - København U19, 3 - 0",1,1,1,100.0,100.0
748626,"Esbjerg U19 - København U19, 3 - 1",10,7,2,70.0,20.0
748626,"Horsens U19 - København U19, 1 - 1 (P)",6,3,1,50.0,16.67
748626,"København U19 - AGF U19, 1 - 3",12,8,3,66.67,25.0
748626,"København U19 - AaB U19, 3 - 4",7,6,5,85.71,71.43
748626,"København U19 - Brøndby U19, 2 - 2 (P)",12,7,3,58.33,25.0
748626,"København U19 - Esbjerg U19, 9 - 1",7,4,1,57.14,14.29
748626,"København U19 - Horsens U19, 5 - 0",2,1,0,50.0,0.0
748626,"København U19 - Lyngby U19, 0 - 1",9,6,5,66.67,55.56
748626,"København U19 - Nordsjælland U19, 2 - 2 (P)",7,5,2,71.43,28.57
748626,"København U19 - OB U19, 4 - 0",3,3,1,100.0,33.33
748626,"København U19 - Randers U19, 5 - 1",5,2,0,40.0,0.0
748626,"København U19 - Vejle U19, 2 - 2",8,6,3,75.0,37.5
748626,"Midtjylland U19 - København U19, 5 - 1",6,2,1,33.33,16.67
748626,"Nordsjælland U19 - København U19, 4 - 0",7,4,1,57.14,14.29
748630,"Brøndby U19 - København U19, 3 - 0",8,4,2,50.0,25.0
748630,"Esbjerg U19 - København U19, 3 - 1",5,4,1,80.0,20.0
748630,"Horsens U19 - København U19, 1 - 1 (P)",16,9,5,56.25,31.25
748630,"København U19 - AaB U19, 3 - 4",6,3,0,50.0,0.0
748630,"København U19 - Brøndby U19, 2 - 2 (P)",3,1,0,33.33,0.0
748630,"København U19 - Esbjerg U19, 9 - 1",3,2,0,66.67,0.0
748630,"København U19 - Midtjylland U19, 0 - 2",17,15,7,88.24,41.18
748630,"København U19 - Nordsjælland U19, 2 - 2 (P)",7,3,0,42.86,0.0
748630,"København U19 - Randers U19, 5 - 1",1,1,1,100.0,100.0
748630,"København U19 - Silkeborg U19, 2 - 0",3,2,1,66.67,33.33
748630,"København U19 - Sønderjyske U19, 3 - 2",12,9,2,75.0,16.67
748630,"København U19 - Vejle U19, 2 - 2",5,5,1,100.0,20.0
748630,"Lyngby U19 - København U19, 3 - 3 (P)",14,10,7,71.43,50.0
748630,"Midtjylland U19 - København U19, 5 - 1",4,3,1,75.0,25.0
748630,"Nordsjælland U19 - København U19, 4 - 0",2,1,1,50.0,50.0
748630,"OB U19 - København U19, 3 - 2",9,6,0,66.67,0.0
748630,"Randers U19 - København U19, 1 - 1",4,1,1,25.0,25.0
748630,"Silkeborg U19 - København U19, 3 - 3 (P)",12,7,5,58.33,41.67
748630,"SønderjyskE U19 - København U19, 2 - 0",5,3,0,60.0,0.0
748630,"Vejle U19 - København U19, 2 - 3",2,2,2,100.0,100.0
748632,"AGF U19 - Midtjylland U19, 0 - 1",7,6,1,85.71,14.29
748632,"AaB U19 - Midtjylland U19, 0 - 0 (P)",6,1,1,16.67,16.67
748632,"Brøndby U19 - Midtjylland U19, 4 - 0",1,1,0,100.0,0.0
748632,"Horsens U19 - Midtjylland U19, 0 - 2",5,1,1,20.0,20.0
748632,"Midtjylland U19 - AGF U19, 1 - 3",4,0,0,0.0,0.0
748632,"Midtjylland U19 - AaB U19, 6 - 1",6,4,4,66.67,66.67
748632,"Midtjylland U19 - Brøndby U19, 4 - 2",2,0,0,0.0,0.0
748632,"Midtjylland U19 - Esbjerg U19, 4 - 2",2,0,0,0.0,0.0
748632,"Midtjylland U19 - Horsens U19, 5 - 0",2,1,0,50.0,0.0
748632,"Midtjylland U19 - Lyngby U19, 11 - 1",8,5,2,62.5,25.0
748632,"Midtjylland U19 - Silkeborg U19, 2 - 3",2,1,0,50.0,0.0
748632,"Midtjylland U19 - SønderjyskE U19, 5 - 0",5,4,3,80.0,60.0
748632,"Midtjylland U19 - Vejle U19, 2 - 1",5,1,0,20.0,0.0
748632,"OB U19 - Midtjylland U19, 3 - 4",3,2,0,66.67,0.0
748632,"Silkeborg U19 - Midtjylland U19, 1 - 5",4,2,1,50.0,25.0
748632,"Vejle U19 - Midtjylland U19, 1 - 5",4,1,0,25.0,0.0
748634,"AGF U19 - Randers U19, 5 - 2",5,5,3,100.0,60.0
748634,"AaB U19 - Randers U19, 0 - 3",7,5,2,71.43,28.57
748634,"Midtjylland U19 - Randers U19, 1 - 2",12,11,6,91.67,50.0
748634,"Randers U19 - Esbjerg U19, 1 - 2",1,1,1,100.0,100.0
748634,"Randers U19 - Horsens U19, 2 - 1",3,2,1,66.67,33.33
748634,"Randers U19 - København U19, 1 - 1",17,12,6,70.59,35.29
748634,"Randers U19 - Lyngby U19, 0 - 2",4,2,1,50.0,25.0
748634,"Randers U19 - OB U19, 1 - 5",8,6,3,75.0,37.5
748634,"Randers U19 - SønderjyskE U19, 0 - 2",4,4,2,100.0,50.0
748634,"Silkeborg U19 - Randers U19, 2 - 0",5,3,0,60.0,0.0
748640,"AGF U19 - København U19, 0 - 3",8,5,3,62.5,37.5
748640,"Brøndby U19 - København U19, 3 - 0",2,2,1,100.0,50.0
748640,"Esbjerg U19 - København U19, 3 - 1",8,5,3,62.5,37.5
748640,"København U19 - AGF U19, 1 - 3",4,1,0,25.0,0.0
748640,"København U19 - AaB U19, 3 - 4",3,1,0,33.33,0.0
748640,"København U19 - Horsens U19, 5 - 0",3,1,0,33.33,0.0
748640,"København U19 - Lyngby U19, 0 - 1",7,5,4,71.43,57.14
748640,"København U19 - Midtjylland U19, 0 - 2",4,4,1,100.0,25.0
748640,"København U19 - Nordsjælland U19, 2 - 2 (P)",4,1,0,25.0,0.0
748640,"København U19 - OB U19, 4 - 0",3,3,0,100.0,0.0
748640,"København U19 - Randers U19, 5 - 1",5,2,1,40.0,20.0
748640,"København U19 - Sønderjyske U19, 3 - 2",4,2,1,50.0,25.0
748640,"København U19 - Vejle U19, 2 - 2",5,4,2,80.0,40.0
748640,"Lyngby U19 - København U19, 3 - 3 (P)",3,2,1,66.67,33.33
748640,"Midtjylland U19 - København U19, 5 - 1",2,2,1,100.0,50.0
748640,"Nordsjælland U19 - København U19, 4 - 0",6,5,2,83.33,33.33
748640,"OB U19 - København U19, 3 - 2",7,1,0,14.29,0.0
748640,"Silkeborg U19 - København U19, 3 - 3 (P)",5,3,1,60.0,20.0
748640,"SønderjyskE U19 - København U19, 2 - 0",4,3,2,75.0,50.0
750681,"AGF U19 - Vejle U19, 1 - 3",8,2,2,25.0,25.0
750681,"AaB U19 - Vejle U19, 1 - 1",5,3,1,60.0,20.0
750681,"Esbjerg U19 - Vejle U19, 1 - 1 (E)",10,6,4,60.0,40.0
750681,"Lyngby U19 - Vejle U19, 0 - 1",15,9,3,60.0,20.0
750681,"Midtjylland U19 - Vejle U19, 2 - 1",12,6,3,50.0,25.0
750681,"OB U19 - Vejle U19, 4 - 0",4,2,0,50.0,0.0
750681,"Silkeborg U19 - Vejle U19, 1 - 1 (P)",14,10,4,71.43,28.57
750681,"SønderjyskE U19 - Vejle U19, 2 - 3",5,3,2,60.0,40.0
750681,"Vejle U19 - AaB U19, 1 - 1",10,7,6,70.0,60.0
750681,"Vejle U19 - Brøndby U19, 1 - 1",7,2,1,28.57,14.29
750681,"Vejle U19 - Esbjerg U19, 4 - 4 (E)",4,3,2,75.0,50.0
750681,"Vejle U19 - Horsens U19, 1 - 0",4,2,2,50.0,50.0
750681,"Vejle U19 - København U19, 2 - 3",5,4,0,80.0,0.0
750681,"Vejle U19 - Lyngby U19, 3 - 0",4,3,1,75.0,25.0
750681,"Vejle U19 - Midtjylland U19, 1 - 5",11,9,2,81.82,18.18
750681,"Vejle U19 - Nordsjælland U19, 1 - 0",7,5,3,71.43,42.86
750681,"Vejle U19 - OB U19, 0 - 1",10,6,2,60.0,20.0
750681,"Vejle U19 - Randers U19, 3 - 2",8,5,1,62.5,12.5
750681,"Vejle U19 - Silkeborg U19, 0 - 1",4,2,0,50.0,0.0
750681,"Vejle U19 - Sønderjyske U19, 1 - 3",6,3,2,50.0,33.33
750795,"Brøndby U19 - Esbjerg U19, 4 - 4 (P)",4,3,1,75.0,25.0
750795,"Esbjerg U19 - AGF U19, 1 - 2",1,1,0,100.0,0.0
750795,"Esbjerg U19 - AaB U19, 1 - 4",2,1,0,50.0,0.0
750795,"Esbjerg U19 - Brøndby U19, 4 - 2",1,0,0,0.0,0.0
750795,"Esbjerg U19 - Nordsjælland U19, 0 - 5",1,1,0,100.0,0.0
750795,"Esbjerg U19 - OB U19, 2 - 1",1,1,0,100.0,0.0
750795,"Esbjerg U19 - SønderjyskE U19, 2 - 0",1,1,0,100.0,0.0
750795,"Esbjerg U19 - Vejle U19, 1 - 1 (E)",1,0,0,0.0,0.0
750795,"Horsens U19 - Esbjerg U19, 2 - 0",6,5,2,83.33,33.33
750795,"København U19 - Esbjerg U19, 9 - 1",1,0,0,0.0,0.0
750795,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",1,0,0,0.0,0.0
750795,"Midtjylland U19 - Esbjerg U19, 4 - 2",2,1,0,50.0,0.0
750795,"OB U19 - Esbjerg U19, 3 - 1",4,3,0,75.0,0.0
750795,"Randers U19 - Esbjerg U19, 1 - 2",6,3,0,50.0,0.0
750795,"Vejle U19 - Esbjerg U19, 4 - 4 (E)",9,7,2,77.78,22.22
751265,"AGF U19 - OB U19, 2 - 2 (P)",4,2,0,50.0,0.0
751265,"AaB U19 - OB U19, 1 - 0",1,0,0,0.0,0.0
751265,"Brøndby U19 - OB U19, 2 - 4",1,1,0,100.0,0.0
751265,"Esbjerg U19 - OB U19, 2 - 1",2,1,0,50.0,0.0
751265,"København U19 - OB U19, 4 - 0",2,2,0,100.0,0.0
751265,"Midtjylland U19 - OB U19, 5 - 2",11,5,3,45.45,27.27
751265,"Nordsjælland U19 - OB U19, 0 - 0",1,1,1,100.0,100.0
751265,"OB U19 - AaB U19, 4 - 4",3,2,0,66.67,0.0
751265,"OB U19 - Brøndby U19, 2 - 0",7,4,1,57.14,14.29
751265,"OB U19 - Esbjerg U19, 3 - 1",4,3,1,75.0,25.0
751265,"OB U19 - Horsens U19, 2 - 0",3,3,0,100.0,0.0
751265,"OB U19 - Lyngby U19, 2 - 0",2,1,0,50.0,0.0
751265,"OB U19 - Midtjylland U19, 3 - 4",3,3,1,100.0,33.33
751265,"Randers U19 - OB U19, 1 - 5",2,1,1,50.0,50.0
751265,"Silkeborg U19 - OB U19, 2 - 3",4,4,0,100.0,0.0
751265,"Vejle U19 - OB U19, 0 - 1",2,1,0,50.0,0.0
751267,"AGF U19 - Horsens U19, 3 - 1",1,1,1,100.0,100.0
751267,"Esbjerg U19 - Horsens U19, 3 - 2",3,2,1,66.67,33.33
751267,"Horsens U19 - AaB U19, 1 - 3",3,1,0,33.33,0.0
751267,"Horsens U19 - Brøndby U19, 2 - 1",6,4,0,66.67,0.0
751267,"Horsens U19 - Lyngby U19, 1 - 4",7,2,0,28.57,0.0
751267,"Horsens U19 - OB U19, 0 - 3",5,1,0,20.0,0.0
751267,"Horsens U19 - Randers U19, 1 - 0",3,1,1,33.33,33.33
751267,"Horsens U19 - Silkeborg U19, 3 - 0",2,0,0,0.0,0.0
751267,"Horsens U19 - SønderjyskE U19, 3 - 1",1,1,0,100.0,0.0
751267,"København U19 - Horsens U19, 5 - 0",2,2,1,100.0,50.0
751267,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",2,1,0,50.0,0.0
751267,"Sønderjyske U19 - Horsens U19, 3 - 2",1,0,0,0.0,0.0
751640,"AGF U19 - Silkeborg U19, 1 - 1 (P)",1,0,0,0.0,0.0
751640,"AaB U19 - Silkeborg U19, 4 - 2",2,0,0,0.0,0.0
751640,"København U19 - Silkeborg U19, 2 - 0",1,1,0,100.0,0.0
751640,"Midtjylland U19 - Silkeborg U19, 2 - 3",1,0,0,0.0,0.0
751640,"Nordsjælland U19 - Silkeborg U19, 3 - 0",1,0,0,0.0,0.0
751640,"OB U19 - Silkeborg U19, 2 - 0",2,0,0,0.0,0.0
751640,"Silkeborg U19 - AaB U19, 2 - 2 (P)",2,0,0,0.0,0.0
751640,"Silkeborg U19 - Brøndby U19, 3 - 1",3,0,0,0.0,0.0
751640,"Silkeborg U19 - Esbjerg U19, 1 - 1 (P)",3,1,1,33.33,33.33
751640,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",2,1,0,50.0,0.0
751640,"Silkeborg U19 - København U19, 3 - 3 (P)",3,3,0,100.0,0.0
751640,"Silkeborg U19 - Lyngby U19, 2 - 2 (P)",6,2,0,33.33,0.0
751640,"Silkeborg U19 - Midtjylland U19, 1 - 5",1,1,0,100.0,0.0
751640,"Silkeborg U19 - Randers U19, 2 - 0",3,2,0,66.67,0.0
751640,"Silkeborg U19 - Vejle U19, 1 - 1 (P)",1,0,0,0.0,0.0
751640,"Sønderjyske U19 - Silkeborg U19, 1 - 1 (P)",4,3,1,75.0,25.0
751640,"Vejle U19 - Silkeborg U19, 0 - 1",4,0,0,0.0,0.0
751648,"AGF U19 - Esbjerg U19, 2 - 1",5,4,2,80.0,40.0
751648,"AGF U19 - Sønderjyske U19, 2 - 3",12,7,2,58.33,16.67
751648,"Lyngby U19 - AGF U19, 0 - 1",19,15,2,78.95,10.53
752258,"AGF U19 - Horsens U19, 3 - 1",1,1,0,100.0,0.0
752258,"Esbjerg U19 - Horsens U19, 3 - 2",4,3,2,75.0,50.0
752258,"Horsens U19 - AaB U19, 1 - 3",4,4,2,100.0,50.0
752258,"Horsens U19 - Brøndby U19, 2 - 1",7,7,1,100.0,14.29
752258,"Horsens U19 - København U19, 1 - 1 (P)",4,4,1,100.0,25.0
752258,"Horsens U19 - OB U19, 0 - 3",6,1,0,16.67,0.0
752258,"Horsens U19 - Silkeborg U19, 3 - 0",5,2,1,40.0,20.0
752258,"Horsens U19 - SønderjyskE U19, 3 - 1",5,0,0,0.0,0.0
752258,"Horsens U19 - Vejle U19, 3 - 1",7,6,5,85.71,71.43
752258,"København U19 - Horsens U19, 5 - 0",2,2,1,100.0,50.0
752258,"Lyngby U19 - Horsens U19, 5 - 3",7,4,1,57.14,14.29
752258,"Midtjylland U19 - Horsens U19, 5 - 0",8,5,2,62.5,25.0
752258,"Nordsjælland U19 - Horsens U19, 3 - 0",4,2,1,50.0,25.0
752258,"OB U19 - Horsens U19, 2 - 0",3,2,0,66.67,0.0
752351,"AGF U19 - Brøndby U19, 5 - 1",3,3,3,100.0,100.0
752351,"AGF U19 - Esbjerg U19, 2 - 1",3,1,0,33.33,0.0
752351,"AGF U19 - København U19, 0 - 3",5,2,1,40.0,20.0
752351,"AGF U19 - Lyngby U19, 1 - 1 (E)",3,1,0,33.33,0.0
752351,"AGF U19 - Midtjylland U19, 0 - 1",5,3,3,60.0,60.0
752351,"AGF U19 - Nordsjælland U19, 0 - 1",2,1,1,50.0,50.0
752351,"AGF U19 - Randers U19, 5 - 2",2,1,1,50.0,50.0
752351,"AGF U19 - Silkeborg U19, 1 - 1 (P)",4,1,0,25.0,0.0
752351,"AGF U19 - Vejle U19, 1 - 3",3,1,0,33.33,0.0
752351,"AaB U19 - AGF U19, 2 - 1",4,3,1,75.0,25.0
752351,"Brøndby U19 - AGF U19, 2 - 0",4,3,1,75.0,25.0
752351,"Esbjerg U19 - AGF U19, 1 - 2",1,1,1,100.0,100.0
752351,"Horsens U19 - AGF U19, 1 - 1 (P)",6,2,0,33.33,0.0
752351,"København U19 - AGF U19, 1 - 3",2,1,0,50.0,0.0
752351,"Midtjylland U19 - AGF U19, 1 - 3",5,2,1,40.0,20.0
752351,"Nordsjælland U19 - AGF U19, 2 - 0",2,1,0,50.0,0.0
752351,"Silkeborg U19 - AGF U19, 0 - 1",3,3,1,100.0,33.33
752351,"SønderjyskE U19 - AGF U19, 1 - 2",5,3,2,60.0,40.0
752351,"Vejle U19 - AGF U19, 2 - 2 (P)",1,0,0,0.0,0.0
752651,"Esbjerg U19 - AGF U19, 1 - 2",1,1,0,100.0,0.0
752773,"AaB U19 - SønderjyskE U19, 1 - 1",4,2,0,50.0,0.0
752773,"Brøndby U19 - SønderjyskE U19, 5 - 2",5,0,0,0.0,0.0
752773,"Esbjerg U19 - SønderjyskE U19, 2 - 0",4,2,1,50.0,25.0
752773,"Horsens U19 - SønderjyskE U19, 3 - 1",1,1,0,100.0,0.0
752773,"København U19 - Sønderjyske U19, 3 - 2",8,5,0,62.5,0.0
752773,"Midtjylland U19 - SønderjyskE U19, 5 - 0",2,2,1,100.0,50.0
752773,"Nordsjælland U19 - SønderjyskE U19, 3 - 0",1,0,0,0.0,0.0
752773,"OB U19 - Sønderjyske U19, 1 - 0",1,1,0,100.0,0.0
752773,"Randers U19 - SønderjyskE U19, 0 - 2",2,2,1,100.0,50.0
752773,"SønderjyskE U19 - AGF U19, 1 - 2",5,4,1,80.0,20.0
752773,"SønderjyskE U19 - AaB U19, 0 - 2",1,1,1,100.0,100.0
752773,"SønderjyskE U19 - København U19, 2 - 0",7,4,4,57.14,57.14
752773,"SønderjyskE U19 - OB U19, 1 - 3",5,4,0,80.0,0.0
752773,"SønderjyskE U19 - Vejle U19, 2 - 3",1,1,0,100.0,0.0
752773,"Sønderjyske U19 - Brøndby U19, 2 - 1",6,3,2,50.0,33.33
752773,"Sønderjyske U19 - Esbjerg U19, 2 - 0",3,1,0,33.33,0.0
752773,"Sønderjyske U19 - Horsens U19, 3 - 2",1,0,0,0.0,0.0
752773,"Sønderjyske U19 - Lyngby U19, 3 - 1",6,3,1,50.0,16.67
752773,"Sønderjyske U19 - Midtjylland U19, 3 - 5",5,5,4,100.0,80.0
752773,"Sønderjyske U19 - Nordsjælland U19, 3 - 4",2,0,0,0.0,0.0
752773,"Sønderjyske U19 - Randers U19, 1 - 2",1,0,0,0.0,0.0
752773,"Sønderjyske U19 - Silkeborg U19, 1 - 1 (P)",5,4,2,80.0,40.0
752773,"Vejle U19 - Sønderjyske U19, 1 - 3",5,3,2,60.0,40.0
760805,"AaB U19 - AGF U19, 2 - 1",1,0,0,0.0,0.0
760805,"AaB U19 - Brøndby U19, 2 - 1",4,1,2,25.0,50.0
760805,"AaB U19 - København U19, 2 - 1",9,4,0,44.44,0.0
760805,"AaB U19 - Lyngby U19, 2 - 0",5,3,2,60.0,40.0
760805,"AaB U19 - OB U19, 1 - 0",5,4,1,80.0,20.0
760805,"AaB U19 - Randers U19, 0 - 3",8,7,2,87.5,25.0
760805,"AaB U19 - SønderjyskE U19, 1 - 1",2,1,0,50.0,0.0
760805,"Brøndby U19 - AaB U19, 5 - 0",7,4,0,57.14,0.0
760805,"Horsens U19 - AaB U19, 1 - 3",3,1,0,33.33,0.0
760805,"København U19 - AaB U19, 3 - 4",3,1,0,33.33,0.0
760805,"Lyngby U19 - AaB U19, 1 - 2",6,5,0,83.33,0.0
760805,"Midtjylland U19 - AaB U19, 6 - 1",4,2,1,50.0,25.0
760805,"Nordsjælland U19 - AaB U19, 2 - 0",4,1,0,25.0,0.0
760805,"OB U19 - AaB U19, 4 - 4",1,1,0,100.0,0.0
760805,"Randers U19 - AaB U19, 3 - 2",5,3,1,60.0,20.0
760805,"Silkeborg U19 - AaB U19, 2 - 2 (P)",4,1,0,25.0,0.0
760805,"SønderjyskE U19 - AaB U19, 0 - 2",2,1,0,50.0,0.0
760805,"Vejle U19 - AaB U19, 1 - 1",6,3,0,50.0,0.0
760807,"AGF U19 - AaB U19, 1 - 2",1,0,0,0.0,0.0
760807,"AaB U19 - AGF U19, 2 - 1",1,1,1,100.0,100.0
760807,"AaB U19 - Brøndby U19, 2 - 1",1,1,1,100.0,100.0
760807,"AaB U19 - Midtjylland U19, 0 - 0 (P)",1,1,0,100.0,0.0
760807,"AaB U19 - Nordsjælland U19, 4 - 2",2,1,0,50.0,0.0
760807,"AaB U19 - OB U19, 1 - 0",1,0,0,0.0,0.0
760807,"AaB U19 - Randers U19, 0 - 3",1,1,1,100.0,100.0
760807,"Esbjerg U19 - AaB U19, 1 - 4",1,1,0,100.0,0.0
760807,"Horsens U19 - AaB U19, 1 - 3",2,0,0,0.0,0.0
760807,"København U19 - AaB U19, 3 - 4",1,0,0,0.0,0.0
760807,"Lyngby U19 - AaB U19, 1 - 2",1,0,0,0.0,0.0
760807,"Nordsjælland U19 - AaB U19, 2 - 0",1,0,0,0.0,0.0
760807,"Randers U19 - AaB U19, 3 - 2",1,0,0,0.0,0.0
760807,"Silkeborg U19 - AaB U19, 2 - 2 (P)",3,1,0,33.33,0.0
760807,"Vejle U19 - AaB U19, 1 - 1",2,2,1,100.0,50.0
760810,"AGF U19 - AaB U19, 1 - 2",4,2,1,50.0,25.0
760810,"AaB U19 - AGF U19, 2 - 1",3,2,1,66.67,33.33
760810,"AaB U19 - Brøndby U19, 2 - 1",2,1,0,50.0,0.0
760810,"AaB U19 - København U19, 2 - 1",1,0,0,0.0,0.0
760810,"AaB U19 - Lyngby U19, 2 - 0",4,2,0,50.0,0.0
760810,"AaB U19 - Nordsjælland U19, 4 - 2",5,3,2,60.0,40.0
760810,"AaB U19 - OB U19, 1 - 0",4,3,2,75.0,50.0
760810,"AaB U19 - Randers U19, 0 - 3",7,3,0,42.86,0.0
760810,"AaB U19 - Silkeborg U19, 4 - 2",4,2,2,50.0,50.0
760810,"AaB U19 - SønderjyskE U19, 1 - 1",3,1,0,33.33,0.0
760810,"AaB U19 - Vejle U19, 1 - 1",2,1,1,50.0,50.0
760810,"Brøndby U19 - AaB U19, 5 - 0",2,2,1,100.0,50.0
760810,"Esbjerg U19 - AaB U19, 1 - 4",4,1,1,25.0,25.0
760810,"Horsens U19 - AaB U19, 1 - 3",5,2,2,40.0,40.0
760810,"København U19 - AaB U19, 3 - 4",2,0,0,0.0,0.0
760810,"Lyngby U19 - AaB U19, 1 - 2",8,6,4,75.0,50.0
760810,"Midtjylland U19 - AaB U19, 6 - 1",2,1,0,50.0,0.0
760810,"Nordsjælland U19 - AaB U19, 2 - 0",4,3,1,75.0,25.0
760810,"OB U19 - AaB U19, 4 - 4",2,1,0,50.0,0.0
760810,"Randers U19 - AaB U19, 3 - 2",2,1,1,50.0,50.0
760810,"Silkeborg U19 - AaB U19, 2 - 2 (P)",1,0,0,0.0,0.0
760810,"SønderjyskE U19 - AaB U19, 0 - 2",4,2,0,50.0,0.0
760810,"Vejle U19 - AaB U19, 1 - 1",1,1,0,100.0,0.0
760812,"AGF U19 - AaB U19, 1 - 2",12,10,3,83.33,25.0
760812,"AaB U19 - AGF U19, 2 - 1",9,5,2,55.56,22.22
760812,"AaB U19 - Brøndby U19, 2 - 1",15,7,4,46.67,26.67
760812,"AaB U19 - Lyngby U19, 2 - 0",14,8,3,57.14,21.43
760812,"AaB U19 - Midtjylland U19, 0 - 0 (P)",10,7,3,70.0,30.0
760812,"AaB U19 - Nordsjælland U19, 4 - 2",6,3,1,50.0,16.67
760812,"AaB U19 - Silkeborg U19, 4 - 2",7,5,2,71.43,28.57
760812,"AaB U19 - SønderjyskE U19, 1 - 1",6,2,2,33.33,33.33
760812,"Brøndby U19 - AaB U19, 5 - 0",7,4,1,57.14,14.29
760812,"Esbjerg U19 - AaB U19, 1 - 4",4,2,1,50.0,25.0
760812,"Horsens U19 - AaB U19, 1 - 3",5,1,0,20.0,0.0
760812,"København U19 - AaB U19, 3 - 4",7,6,1,85.71,14.29
760812,"Lyngby U19 - AaB U19, 1 - 2",8,6,3,75.0,37.5
760812,"Midtjylland U19 - AaB U19, 6 - 1",6,3,0,50.0,0.0
760812,"Nordsjælland U19 - AaB U19, 2 - 0",7,4,1,57.14,14.29
760812,"OB U19 - AaB U19, 4 - 4",5,3,2,60.0,40.0
760812,"Randers U19 - AaB U19, 3 - 2",10,5,4,50.0,40.0
760812,"SønderjyskE U19 - AaB U19, 0 - 2",6,6,1,100.0,16.67
760820,"AaB U19 - Nordsjælland U19, 4 - 2",4,2,1,50.0,25.0
760820,"AaB U19 - Vejle U19, 1 - 1",3,1,0,33.33,0.0
760820,"Horsens U19 - AaB U19, 1 - 3",7,2,0,28.57,0.0
760820,"OB U19 - AaB U19, 4 - 4",2,1,0,50.0,0.0
760857,"AGF U19 - Silkeborg U19, 1 - 1 (P)",1,0,0,0.0,0.0
760857,"AaB U19 - Silkeborg U19, 4 - 2",1,0,0,0.0,0.0
760857,"Brøndby U19 - Silkeborg U19, 2 - 3",2,2,0,100.0,0.0
760857,"Horsens U19 - Silkeborg U19, 3 - 0",2,2,1,100.0,50.0
760857,"København U19 - Silkeborg U19, 2 - 0",3,2,1,66.67,33.33
760857,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",3,3,0,100.0,0.0
760857,"Midtjylland U19 - Silkeborg U19, 2 - 3",2,2,1,100.0,50.0
760857,"Randers U19 - Silkeborg U19, 1 - 0",1,1,0,100.0,0.0
760857,"Silkeborg U19 - AGF U19, 0 - 1",2,1,0,50.0,0.0
760857,"Silkeborg U19 - AaB U19, 2 - 2 (P)",1,0,0,0.0,0.0
760857,"Silkeborg U19 - Brøndby U19, 3 - 1",2,0,0,0.0,0.0
760857,"Silkeborg U19 - København U19, 3 - 3 (P)",7,6,2,85.71,28.57
760857,"Silkeborg U19 - Lyngby U19, 2 - 2 (P)",2,2,0,100.0,0.0
760857,"Silkeborg U19 - Midtjylland U19, 1 - 5",2,1,0,50.0,0.0
760857,"Silkeborg U19 - OB U19, 2 - 3",1,1,1,100.0,100.0
760857,"Silkeborg U19 - Randers U19, 2 - 0",2,2,0,100.0,0.0
760857,"Silkeborg U19 - Vejle U19, 1 - 1 (P)",6,4,2,66.67,33.33
760857,"Sønderjyske U19 - Silkeborg U19, 1 - 1 (P)",3,2,0,66.67,0.0
760857,"Vejle U19 - Silkeborg U19, 0 - 1",5,3,3,60.0,60.0
760859,"AGF U19 - Silkeborg U19, 1 - 1 (P)",9,6,1,66.67,11.11
760859,"AaB U19 - Silkeborg U19, 4 - 2",6,3,2,50.0,33.33
760859,"Brøndby U19 - Silkeborg U19, 2 - 3",10,6,2,60.0,20.0
760859,"Horsens U19 - Silkeborg U19, 3 - 0",6,3,2,50.0,33.33
760859,"København U19 - Silkeborg U19, 2 - 0",3,3,1,100.0,33.33
760859,"Lyngby U19 - Silkeborg U19, 2 - 2 (P)",9,5,2,55.56,22.22
760859,"Midtjylland U19 - Silkeborg U19, 2 - 3",8,5,1,62.5,12.5
760859,"Nordsjælland U19 - Silkeborg U19, 3 - 0",5,4,1,80.0,20.0
760859,"OB U19 - Silkeborg U19, 2 - 0",6,6,4,100.0,66.67
760859,"Silkeborg U19 - AGF U19, 0 - 1",8,4,3,50.0,37.5
760859,"Silkeborg U19 - AaB U19, 2 - 2 (P)",10,5,4,50.0,40.0
