id,player.name,player.id,team.name,matchId,pass.recipient.name,pass.accurate,label,date,minute,second,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,shot.xg,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.name,possession.attack.xg
2265262388,B. Grønkjær,746626,AaB U19,5605876,C. Tcacenco,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,16,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",10.0,46.0,14.0,9.0,,,,['transition_medium'],8.0,1.0,35.0,74.0,34.0,31.0,AaB U19,
2265262426,C. Tcacenco,738329,AaB U19,5605876,V. Møller,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,20,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",14.0,9.0,24.0,31.0,,,,['transition_medium'],8.0,2.0,35.0,74.0,34.0,31.0,AaB U19,
2265262430,V. Møller,760810,AaB U19,5605876,M. Bonde,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,21,,,,,pass,"['back_pass', 'short_or_medium_pass']",24.0,31.0,20.0,34.0,,,,['transition_medium'],8.0,3.0,35.0,74.0,34.0,31.0,AaB U19,
2265262435,M. Bonde,760812,AaB U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,23,,,,,duel,"['ground_duel', 'offensive_duel']",20.0,34.0,,,,,,['transition_medium'],8.0,4.0,35.0,74.0,34.0,31.0,AaB U19,
2265262192,V. Berthelsen,684706,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,24,,,,,duel,"['defensive_duel', 'ground_duel']",80.0,66.0,,,,,,['transition_medium'],8.0,5.0,35.0,74.0,34.0,31.0,AaB U19,
2265262438,M. Bonde,760812,AaB U19,5605876,V. Møller,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,24,,,,,pass,"['forward_pass', 'short_or_medium_pass']",23.0,34.0,31.0,41.0,,,,['transition_medium'],8.0,6.0,35.0,74.0,34.0,31.0,AaB U19,
2265262442,V. Møller,760810,AaB U19,5605876,C. Marfo,False,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,25,,,,,pass,"['loss', 'progressive_pass', 'short_or_medium_pass']",31.0,41.0,34.0,31.0,,,,['transition_medium'],8.0,7.0,35.0,74.0,34.0,31.0,AaB U19,
2265262193,C. Marfo,1053585,Nordsjælland U19,5605876,T. Nielsen,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,27,,,,,pass,"['lateral_pass', 'pass_to_final_third', 'recovery', 'short_or_medium_pass']",66.0,69.0,73.0,52.0,,,,['attack'],17.0,0.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262195,T. Nielsen,684702,Nordsjælland U19,5605876,S. Acquah,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,31,,,,,pass,['short_or_medium_pass'],73.0,52.0,66.0,39.0,,,,['attack'],17.0,1.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262196,S. Acquah,1094072,Nordsjælland U19,5605876,C. Marfo,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,32,,,,,pass,"['pass_to_final_third', 'short_or_medium_pass']",66.0,39.0,69.0,44.0,,,,['attack'],17.0,2.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262197,C. Marfo,1053585,Nordsjælland U19,5605876,V. Berthelsen,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,35,,,,,pass,['short_or_medium_pass'],69.0,44.0,73.0,55.0,,,,['attack'],17.0,3.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262199,V. Berthelsen,684706,Nordsjælland U19,5605876,O. Bødker,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,38,,,,,pass,"['back_pass', 'short_or_medium_pass']",73.0,55.0,62.0,67.0,,,,['attack'],17.0,4.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262200,O. Bødker,684697,Nordsjælland U19,5605876,M. Heyde,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,42,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",62.0,67.0,71.0,80.0,,,,['attack'],17.0,5.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262201,M. Heyde,685856,Nordsjælland U19,5605876,C. Marfo,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,43,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",71.0,80.0,68.0,55.0,,,,['attack'],17.0,6.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262202,C. Marfo,1053585,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,45,,,,,duel,"['ground_duel', 'offensive_duel', 'carry']",68.0,55.0,,,63.0,65.0,,['attack'],17.0,7.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262444,N. Andersen,692842,AaB U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,45,,,,,duel,"['defensive_duel', 'ground_duel']",32.0,45.0,,,,,,['attack'],17.0,8.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262203,C. Marfo,1053585,Nordsjælland U19,5605876,O. Bødker,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,49,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",63.0,65.0,58.0,87.0,,,,['attack'],17.0,9.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262204,O. Bødker,684697,Nordsjælland U19,5605876,V. Gustafsen,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,52,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass']",58.0,87.0,71.0,94.0,,,,['attack'],17.0,10.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262449,C. Tcacenco,738329,AaB U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,55,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel', 'recovery']",29.0,6.0,,,,,,['attack'],17.0,11.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262205,V. Gustafsen,685855,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,55,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel', 'carry']",71.0,94.0,,,83.0,92.0,,['attack'],17.0,12.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262452,M. Samson,766527,AaB U19,5605876,M. Samson,False,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,56,,,,,pass,"['back_pass', 'short_or_medium_pass']",25.0,14.0,17.0,8.0,,,,['attack'],17.0,13.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262453,M. Samson,766527,AaB U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,58,,,,,duel,"['defensive_duel', 'ground_duel', 'loss']",17.0,8.0,,,,,,['attack'],17.0,14.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262206,V. Gustafsen,685855,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",20,59,,,,,duel,"['foul_suffered', 'ground_duel', 'loss', 'offensive_duel', 'recovery', 'counterpressing_recovery']",83.0,92.0,,,,,,['attack'],17.0,15.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262455,M. Samson,766527,AaB U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",21,2,,,,,infraction,['foul'],14.0,12.0,,,,,,['attack'],17.0,16.0,66.0,69.0,86.0,88.0,Nordsjælland U19,0.0
2265262208,J. Valtteri Lähteenmäki,778888,Nordsjælland U19,5605876,,False,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",21,36,,,,,free_kick,['free_kick_cross'],80.0,93.0,100.0,52.0,,,,"['set_piece_attack', 'free_kick', 'free_kick_cross']",2.0,0.0,80.0,93.0,100.0,52.0,Nordsjælland U19,
2265262210,,0,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",21,41,,,,,game_interruption,['ball_out'],100.0,52.0,,,,,,"['set_piece_attack', 'free_kick', 'free_kick_cross']",2.0,1.0,80.0,93.0,100.0,52.0,Nordsjælland U19,
2265262472,M. Kjølby,679215,AaB U19,5605876,B. Grønkjær,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",21,58,,,,,goal_kick,[],0.0,61.0,5.0,52.0,,,,"['set_piece_attack', 'free_kick']",7.0,0.0,0.0,61.0,32.0,97.0,AaB U19,
2265262470,B. Grønkjær,746626,AaB U19,5605876,E. Borup,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",22,0,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",5.0,52.0,22.0,95.0,,,,"['set_piece_attack', 'free_kick']",7.0,1.0,0.0,61.0,32.0,97.0,AaB U19,
2265262475,E. Borup,679218,AaB U19,5605876,N. Andersen,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",22,2,,,,,pass,['short_or_medium_pass'],22.0,95.0,23.0,86.0,,,,"['set_piece_attack', 'free_kick']",7.0,2.0,0.0,61.0,32.0,97.0,AaB U19,
2265262477,N. Andersen,692842,AaB U19,5605876,E. Borup,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",22,4,,,,,pass,['short_or_medium_pass'],23.0,86.0,29.0,96.0,,,,"['set_piece_attack', 'free_kick']",7.0,3.0,0.0,61.0,32.0,97.0,AaB U19,
2265262479,E. Borup,679218,AaB U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",22,6,,,,,duel,"['dribble', 'foul_suffered', 'ground_duel', 'loss', 'offensive_duel']",29.0,96.0,,,,,,"['set_piece_attack', 'free_kick']",7.0,4.0,0.0,61.0,32.0,97.0,AaB U19,
2265262212,S. Acquah,1094072,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",22,6,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel']",71.0,4.0,,,,,,"['set_piece_attack', 'free_kick']",7.0,5.0,0.0,61.0,32.0,97.0,AaB U19,
2265262213,S. Acquah,1094072,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",22,8,,,,,infraction,['foul'],68.0,3.0,,,,,,"['set_piece_attack', 'free_kick']",7.0,6.0,0.0,61.0,32.0,97.0,AaB U19,
2265262488,M. Kjølby,679215,AaB U19,5605876,M. Bonde,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",23,57,,,,,free_kick,[],30.0,93.0,21.0,67.0,,,,"['set_piece_attack', 'free_kick']",5.0,0.0,30.0,93.0,45.0,0.0,AaB U19,
2265262500,M. Bonde,760812,AaB U19,5605876,C. Tcacenco,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,0,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",21.0,67.0,21.0,16.0,,,,"['set_piece_attack', 'free_kick']",5.0,1.0,30.0,93.0,45.0,0.0,AaB U19,
2265262507,C. Tcacenco,738329,AaB U19,5605876,V. Møller,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,5,,,,,pass,"['forward_pass', 'long_pass']",21.0,16.0,39.0,12.0,,,,"['set_piece_attack', 'free_kick']",5.0,2.0,30.0,93.0,45.0,0.0,AaB U19,
2265262512,V. Møller,760810,AaB U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,6,,,,,touch,[],39.0,12.0,,,,,,"['set_piece_attack', 'free_kick']",5.0,3.0,30.0,93.0,45.0,0.0,AaB U19,
2265262215,,0,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,10,,,,,game_interruption,['ball_out'],55.0,100.0,,,,,,"['set_piece_attack', 'free_kick']",5.0,4.0,30.0,93.0,45.0,0.0,AaB U19,
2265262216,O. Bødker,684697,Nordsjælland U19,5605876,M. Walker,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,11,,,,,throw_in,[],53.0,100.0,43.0,76.0,,,,"['attack', 'throw_in']",32.0,0.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262217,M. Walker,770011,Nordsjælland U19,5605876,S. Acquah,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,13,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",43.0,76.0,44.0,43.0,,,,"['attack', 'throw_in']",32.0,1.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262218,S. Acquah,1094072,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,16,,,,,touch,['carry'],44.0,43.0,,,53.0,26.0,,"['attack', 'throw_in']",32.0,2.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262219,S. Acquah,1094072,Nordsjælland U19,5605876,C. Marfo,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,21,,,,,pass,"['forward_pass', 'short_or_medium_pass']",53.0,26.0,59.0,33.0,,,,"['attack', 'throw_in']",32.0,3.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262221,C. Marfo,1053585,Nordsjælland U19,5605876,S. Acquah,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,22,,,,,pass,"['short_or_medium_pass', 'under_pressure']",59.0,33.0,53.0,19.0,,,,"['attack', 'throw_in']",32.0,4.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262222,S. Acquah,1094072,Nordsjælland U19,5605876,M. Walker,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,24,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",53.0,19.0,52.0,43.0,,,,"['attack', 'throw_in']",32.0,5.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262224,M. Walker,770011,Nordsjælland U19,5605876,C. Marfo,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,28,,,,,pass,['short_or_medium_pass'],52.0,43.0,59.0,30.0,,,,"['attack', 'throw_in']",32.0,6.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262225,C. Marfo,1053585,Nordsjælland U19,5605876,J. Valtteri Lähteenmäki,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,30,,,,,pass,"['lateral_pass', 'pass_to_final_third', 'short_or_medium_pass']",59.0,30.0,68.0,4.0,,,,"['attack', 'throw_in']",32.0,7.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262228,J. Valtteri Lähteenmäki,778888,Nordsjælland U19,5605876,S. Acquah,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,33,,,,,pass,"['back_pass', 'short_or_medium_pass']",68.0,4.0,58.0,4.0,,,,"['attack', 'throw_in']",32.0,8.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262230,S. Acquah,1094072,Nordsjælland U19,5605876,M. Walker,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,35,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",58.0,4.0,52.0,42.0,,,,"['attack', 'throw_in']",32.0,9.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262231,M. Walker,770011,Nordsjælland U19,5605876,O. Bødker,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,39,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",52.0,42.0,54.0,69.0,,,,"['attack', 'throw_in']",32.0,10.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262233,O. Bødker,684697,Nordsjælland U19,5605876,V. Gustafsen,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,41,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",54.0,69.0,58.0,93.0,,,,"['attack', 'throw_in']",32.0,11.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262234,V. Gustafsen,685855,Nordsjælland U19,5605876,O. Bødker,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,43,,,,,pass,"['back_pass', 'short_or_medium_pass']",58.0,93.0,46.0,83.0,,,,"['attack', 'throw_in']",32.0,12.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262235,O. Bødker,684697,Nordsjælland U19,5605876,T. Nielsen,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,46,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",46.0,83.0,62.0,71.0,,,,"['attack', 'throw_in']",32.0,13.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262236,T. Nielsen,684702,Nordsjælland U19,5605876,C. Tcacenco,False,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,48,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass']",62.0,71.0,72.0,73.0,,,,"['attack', 'throw_in']",32.0,14.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262525,C. Tcacenco,738329,AaB U19,5605876,M. Samson,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,49,,,,,interception,"['back_pass', 'pass', 'recovery', 'short_or_medium_pass']",28.0,27.0,23.0,34.0,,,,"['attack', 'throw_in']",32.0,15.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262528,M. Samson,766527,AaB U19,5605876,C. Tcacenco,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,51,,,,,pass,['short_or_medium_pass'],23.0,34.0,21.0,26.0,,,,"['attack', 'throw_in']",32.0,16.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262530,C. Tcacenco,738329,AaB U19,5605876,V. Gustafsen,False,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,52,,,,,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",21.0,26.0,25.0,26.0,,,,"['attack', 'throw_in']",32.0,17.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262239,V. Gustafsen,685855,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,52,,,,,interception,"['recovery', 'counterpressing_recovery']",75.0,74.0,,,,,,"['attack', 'throw_in']",32.0,18.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262241,V. Berthelsen,684706,Nordsjælland U19,5605876,T. Nielsen,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,53,,,,,pass,"['back_pass', 'short_or_medium_pass']",71.0,75.0,66.0,77.0,,,,"['attack', 'throw_in']",32.0,19.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262242,T. Nielsen,684702,Nordsjælland U19,5605876,M. Heyde,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,54,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",66.0,77.0,69.0,77.0,,,,"['attack', 'throw_in']",32.0,20.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262243,M. Heyde,685856,Nordsjælland U19,5605876,M. Walker,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,55,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",69.0,77.0,59.0,53.0,,,,"['attack', 'throw_in']",32.0,21.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262244,M. Walker,770011,Nordsjælland U19,5605876,C. Marfo,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,57,,,,,pass,"['forward_pass', 'short_or_medium_pass']",59.0,53.0,65.0,55.0,,,,"['attack', 'throw_in']",32.0,22.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262245,C. Marfo,1053585,Nordsjælland U19,5605876,S. Acquah,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",24,59,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",65.0,55.0,64.0,24.0,,,,"['attack', 'throw_in']",32.0,23.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262247,S. Acquah,1094072,Nordsjælland U19,5605876,J. Valtteri Lähteenmäki,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,1,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",64.0,24.0,73.0,12.0,,,,"['attack', 'throw_in']",32.0,24.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262248,J. Valtteri Lähteenmäki,778888,Nordsjælland U19,5605876,C. Marfo,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,4,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",73.0,12.0,69.0,30.0,,,,"['attack', 'throw_in']",32.0,25.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262249,C. Marfo,1053585,Nordsjælland U19,5605876,V. Berthelsen,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,5,,,,,pass,"['forward_pass', 'short_or_medium_pass']",69.0,30.0,76.0,36.0,,,,"['attack', 'throw_in']",32.0,26.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262250,V. Berthelsen,684706,Nordsjælland U19,5605876,,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,6,,,,,pass,"['deep_completion', 'forward_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass']",76.0,36.0,86.0,43.0,,,,"['attack', 'throw_in']",32.0,27.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262538,M. Kjølby,679215,AaB U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,7,,,,,duel,"['defensive_duel', 'ground_duel']",14.0,57.0,,,,,,"['attack', 'throw_in']",32.0,28.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265263862,,0,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,7,,,,,duel,"['ground_duel', 'offensive_duel']",86.0,43.0,,,,,,"['attack', 'throw_in']",32.0,29.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262252,J. Valtteri Lähteenmäki,778888,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,7,,,,,touch,['touch_in_box'],85.0,32.0,,,,,,"['attack', 'throw_in']",32.0,30.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262253,M. Heyde,685856,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,8,,,,,shot,['opportunity'],80.0,49.0,,,,,0.06045,"['attack', 'throw_in']",32.0,31.0,53.0,100.0,80.0,49.0,Nordsjælland U19,0.0604
2265262254,,0,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,15,,,,,game_interruption,['ball_out'],100.0,59.0,,,,,,,,,,,,,,
2265262543,M. Kjølby,679215,AaB U19,5605876,B. Grønkjær,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,37,,,,,goal_kick,[],0.0,62.0,5.0,52.0,,,,"['set_piece_attack', 'free_kick']",12.0,0.0,0.0,62.0,62.0,20.0,AaB U19,
2265262544,B. Grønkjær,746626,AaB U19,5605876,M. Samson,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,40,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",5.0,52.0,4.0,17.0,,,,"['set_piece_attack', 'free_kick']",12.0,1.0,0.0,62.0,62.0,20.0,AaB U19,
2265262545,M. Samson,766527,AaB U19,5605876,C. Tcacenco,True,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,43,,,,,pass,"['forward_pass', 'short_or_medium_pass']",4.0,17.0,13.0,6.0,,,,"['set_piece_attack', 'free_kick']",12.0,2.0,0.0,62.0,62.0,20.0,AaB U19,
2265262255,M. Heyde,685856,Nordsjælland U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,46,,,,,duel,"['defensive_duel', 'ground_duel']",87.0,94.0,,,,,,"['set_piece_attack', 'free_kick']",12.0,3.0,0.0,62.0,62.0,20.0,AaB U19,
2265262546,C. Tcacenco,738329,AaB U19,5605876,,,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",25,46,,,,,duel,"['ground_duel', 'offensive_duel', 'carry']",13.0,6.0,,,6.0,7.0,,"['set_piece_attack', 'free_kick']",12.0,4.0,0.0,62.0,62.0,20.0,AaB U19,
