player.id,player.name,team.name,matchId,label,date,position_names,position_codes,percent_duelsWon,percent_defensiveDuelsWon,percent_offensiveDuelsWon,percent_aerialDuelsWon,percent_successfulPasses,percent_successfulSmartPasses,percent_successfulPassesToFinalThird,percent_successfulCrosses,percent_successfulDribbles,percent_shotsOnTarget,percent_headShotsOnTarget,percent_goalConversion,percent_directFreeKicksOnTarget,percent_penaltiesConversion,percent_win,percent_successfulForwardPasses,percent_successfulBackPasses,percent_successfulThroughPasses,percent_successfulKeyPasses,percent_successfulVerticalPasses,percent_successfulLongPasses,percent_successfulShotAssists,percent_successfulLinkupPlays,percent_yellowCardsPerFoul,percent_successfulProgressivePasses,percent_successfulSlidingTackles,percent_successfulGoalKicks,percent_dribblesAgainstWon,percent_fieldAerialDuelsWon,percent_gkSaves,percent_gkSuccessfulExits,percent_gkAerialDuelsWon,percent_newDuelsWon,percent_newDefensiveDuelsWon,percent_newOffensiveDuelsWon,percent_newSuccessfulDribbles,percent_successfulLateralPasses,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_goals,total_assists,total_shots,total_headShots,total_yellowCards,total_redCards,total_directRedCards,total_penalties,total_linkupPlays,total_duels,total_duelsWon,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_passes,total_successfulPasses,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_dribbles,total_successfulDribbles,total_interceptions,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_recoveries,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_shotsOnTarget,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,average_passLength,average_longPassLength,average_dribbleDistanceFromOpponentGoal,average_ballRecoveries,average_duels,average_defensiveDuels,average_offensiveDuels,average_aerialDuels,average_fouls,average_goals,average_assists,average_passes,average_smartPasses,average_passesToFinalThird,average_crosses,average_dribbles,average_shots,average_headShots,average_interceptions,average_successfulDefensiveAction,average_yellowCards,average_redCards,average_directRedCards,average_successfulAttackingActions,average_freeKicks,average_directFreeKicks,average_corners,average_penalties,average_accelerations,average_looseBallDuels,average_missedBalls,average_forwardPasses,average_backPasses,average_throughPasses,average_keyPasses,average_verticalPasses,average_longPasses,average_shotAssists,average_shotOnTargetAssists,average_linkupPlays,average_opponentHalfRecoveries,average_dangerousOpponentHalfRecoveries,average_ballLosses,average_losses,average_ownHalfLosses,average_dangerousOwnHalfLosses,average_duelsWon,average_defensiveDuelsWon,average_offensiveDuelsWon,average_successfulPasses,average_successfulSmartPasses,average_successfulCrosses,average_successfulForwardPasses,average_successfulBackPasses,average_successfulThroughPasses,average_successfulKeyPasses,average_successfulVerticalPasses,average_successfulLongPasses,average_successfulDribbles,average_defensiveActions,average_attackingActions,average_freeKicksOnTarget,average_directFreeKicksOnTarget,average_successfulPenalties,average_successfulLinkupPlays,average_looseBallDuelsWon,average_successfulPassesToFinalThird,average_xgShot,average_xgAssist,average_xgSave,average_receivedPass,average_touchInBox,average_progressiveRun,average_offsides,average_clearances,average_secondAssists,average_thirdAssists,average_foulsSuffered,average_progressivePasses,average_counterpressingRecoveries,average_slidingTackles,average_goalKicks,average_shotsBlocked,average_shotsOnTarget,average_successfulProgressivePasses,average_successfulSlidingTackles,average_successfulGoalKicks,average_dribblesAgainst,average_dribblesAgainstWon,average_goalKicksShort,average_goalKicksLong,average_fieldAerialDuels,average_fieldAerialDuelsWon,average_gkConcededGoals,average_gkShotsAgainst,average_gkExits,average_gkAerialDuels,average_gkSaves,average_gkSuccessfulExits,average_gkAerialDuelsWon,average_newDuelsWon,average_newDefensiveDuelsWon,average_newOffensiveDuelsWon,average_newSuccessfulDribbles,average_lateralPasses,average_successfulLateralPasses
57429,D. Grétarsson,SønderjyskE,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2",['Left Centre Back'],['lcb'],54.55,0.0,0.0,100.0,80.56,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0,0,100,66.67,100.0,0.0,0,94.12,33.33,0.0,0.0,0.0,42.86,0.0,100.0,0.0,100.0,0.0,0,0.0,72.73,50.0,0.0,0.0,94.12,1,1,1,0,72,72,0,0,1,1,0,0,0,0,0,11,6,4,0,0,0,4,4,0,36,29,0,0,7,4,0,0,15,10,2,2,1,0,0,0,17,16,6,2,0,0,4,8,6,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,7,2,1,7,5,1,0.14,0.0,0.0,24,1,0,0,1,0,0,0,2,7,3,0,1,1,0,1,0,0,3,0,1,4,4,0,0,0,0,0,0,0,0,8,2,0,0,17,16,22.62,50.29,0.0,8.75,13.75,5.0,0.0,5.0,0.0,0.0,0.0,45.0,0.0,8.75,0.0,0.0,1.25,1.25,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.25,18.75,2.5,1.25,0.0,21.25,7.5,0.0,0.0,0.0,2.5,1.25,0.0,8.75,6.25,1.25,7.5,0.0,0.0,36.25,0.0,0.0,12.5,2.5,0.0,0.0,20.0,2.5,0.0,10.0,1.25,0.0,0.0,0.0,0.0,2.5,5.0,0.18,0.0,0.0,30.0,1.25,0.0,0.0,1.25,0.0,0.0,2.5,8.75,3.75,0.0,1.25,0.0,0.0,3.75,0.0,1.25,1.25,0.0,1.25,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,2.5,0.0,0.0,21.25,20.0
56292,A. Oggesen,SønderjyskE,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2",['Right Back'],['rb'],33.33,25.0,50.0,0.0,80.65,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,100,71.43,100.0,0.0,0,75.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0.0,75.0,87.5,50.0,0.0,75.0,1,1,1,0,72,72,0,0,0,0,0,0,0,0,0,12,4,8,2,2,1,1,0,0,31,25,0,0,4,2,2,1,14,10,6,6,0,0,0,0,8,6,4,0,0,0,2,10,9,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5,1,0,7,2,0,0.0,0.0,0.0,24,0,1,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,9,7,1,0,8,6,17.83,32.44,0.0,6.25,15.0,10.0,2.5,1.25,0.0,0.0,0.0,38.75,0.0,5.0,2.5,0.0,0.0,0.0,2.5,11.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.25,1.25,0.0,17.5,7.5,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1.25,0.0,0.0,8.75,2.5,0.0,5.0,2.5,1.25,31.25,0.0,1.25,12.5,7.5,0.0,0.0,7.5,0.0,0.0,12.5,2.5,0.0,0.0,0.0,0.0,1.25,2.5,0.0,0.0,0.0,30.0,0.0,1.25,0.0,0.0,0.0,1.25,1.25,6.25,2.5,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.25,8.75,1.25,0.0,10.0,7.5
289123,W. Dammers,Randers,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2",['Left Centre Back'],['lcb'],50.0,40.0,0.0,66.67,98.39,0.0,94.12,0.0,0.0,100.0,100.0,0.0,0,0,0,95.65,100.0,0.0,0,100.0,85.71,0.0,0.0,0.0,100.0,0.0,100.0,33.33,66.67,0.0,0,0.0,60.0,60.0,0.0,0.0,100.0,1,1,0,0,98,98,0,0,1,1,0,0,0,0,0,10,5,5,2,0,0,3,2,2,62,61,0,0,17,16,0,0,23,22,4,4,1,0,0,0,29,29,7,6,0,0,3,8,6,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,15,6,1,4,1,0,0.23,0.0,0.0,42,1,3,0,2,0,0,2,0,8,7,0,1,3,1,1,0,1,8,0,1,3,2,0,0,0,0,0,0,0,0,6,3,0,0,29,29,20.23,44.96,0.0,13.78,9.18,4.59,0.0,2.76,1.84,0.0,0.0,56.94,0.0,15.61,0.0,0.0,0.92,0.92,2.76,5.51,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1.84,0.0,21.12,3.67,0.92,0.0,26.63,6.43,0.0,0.0,0.0,5.51,0.92,0.0,3.67,0.92,0.0,4.59,1.84,0.0,56.02,0.0,0.0,20.2,3.67,0.0,0.0,26.63,5.51,0.0,7.35,0.92,0.0,0.0,0.0,0.0,0.92,14.69,0.21,0.0,0.0,38.57,0.92,2.76,0.0,1.84,0.0,0.0,0.0,7.35,6.43,0.0,0.92,1.84,0.92,7.35,0.0,0.92,2.76,0.92,0.92,0.0,2.76,1.84,0.0,0.0,0.0,0.0,0.0,0,0.0,5.51,2.76,0.0,0.0,26.63,26.63
431007,S. Nordli,Randers,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2",['Left Centre Midfielder'],['lcmf3'],26.32,0.0,33.33,0.0,73.53,0.0,100.0,0.0,33.33,66.67,0.0,33.33,0,0,0,72.73,85.71,0.0,0,85.71,0.0,66.67,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26.32,0.0,33.33,66.67,85.71,1,1,0,0,98,98,1,0,3,0,0,0,0,0,0,19,5,3,0,12,4,0,0,0,34,25,0,0,2,2,3,0,11,8,7,6,2,0,0,0,7,6,2,0,3,1,2,5,2,9,4,4,2,0,0,7,0,0,2,0,0,4,1,0,3,0,3,1,1,12,2,1,0.3,0.38,0.0,29,6,3,0,1,0,0,0,1,2,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,7,6,20.1,19.57,15.0,2.76,17.45,2.76,11.02,0.0,0.0,0.92,0.0,31.22,0.0,1.84,2.76,2.76,2.76,0.0,1.84,1.84,0.0,0.0,0.0,3.67,3.67,0.0,6.43,0.0,1.84,3.67,0.0,10.1,6.43,1.84,0.0,6.43,1.84,2.76,0.0,0.0,0.92,0.92,0.0,11.02,1.84,0.92,4.59,0.0,3.67,22.96,0.0,0.0,7.35,5.51,0.0,0.0,5.51,0.0,0.92,4.6,8.28,1.84,0.0,0.0,0.0,0.92,1.84,0.27,0.35,0.0,26.63,5.51,2.76,0.0,0.92,0.0,0.0,0.92,1.84,1.84,0.0,0.0,0.0,1.84,0.92,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.59,0.0,3.67,1.84,6.43,5.51
475116,N. Dyhr,Randers,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2",['Left Back'],['lb'],33.33,0.0,50.0,0.0,75.76,0.0,75.0,33.33,100.0,0.0,0.0,0.0,0,0,0,66.67,88.89,100.0,100,90.91,33.33,100.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0,0.0,33.33,50.0,0.0,0.0,90.91,1,1,1,0,81,81,0,0,0,0,0,0,0,0,0,9,3,2,0,2,1,1,0,0,33,25,0,0,4,3,3,1,9,6,9,8,1,1,1,1,11,10,3,1,1,1,2,5,4,4,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,4,1,0,12,3,0,0.0,0.11,0.0,28,1,0,1,1,0,0,0,0,8,1,1,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,11,10,16.65,39.54,26.3,4.44,10.0,2.22,2.22,1.11,0.0,0.0,0.0,36.67,0.0,4.44,3.33,1.11,0.0,0.0,2.22,4.44,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,4.44,0.0,10.0,10.0,1.11,1.11,12.22,3.33,1.11,1.11,0.0,1.11,0.0,0.0,13.33,3.33,0.0,3.33,0.0,1.11,27.78,0.0,1.11,6.67,8.89,1.11,1.11,11.11,1.11,1.11,5.55,4.44,0.0,0.0,0.0,0.0,2.22,3.33,0.0,0.12,0.0,31.11,1.11,0.0,1.11,1.11,0.0,0.0,0.0,8.89,1.11,1.11,0.0,0.0,0.0,7.78,0.0,0.0,1.11,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.33,1.11,0.0,0.0,12.22,11.11
475944,M. Soulas,SønderjyskE,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2","['Right Centre Back', 'Right Centre Back (3 at the back)']","['rcb', 'rcb3']",40.91,18.18,0.0,77.78,77.78,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,100,64.29,100.0,0.0,0,94.12,16.67,0.0,0.0,50.0,40.0,0.0,0.0,50.0,77.78,0.0,0,0.0,63.64,63.64,0.0,0.0,94.12,1,1,0,0,98,98,0,0,0,0,1,0,0,0,0,22,9,11,2,0,0,9,7,2,36,28,0,0,5,1,0,0,14,9,1,1,2,0,0,0,17,16,6,1,0,0,10,21,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,12,7,1,0.0,0.0,0.0,26,0,0,0,9,0,0,1,1,5,1,0,0,4,2,0,0,0,2,0,0,9,7,0,0,0,0,0,0,0,0,14,7,0,0,17,16,23.57,40.2,0.0,9.18,20.2,10.1,0.0,8.27,1.84,0.0,0.0,33.06,0.0,4.59,0.0,0.0,0.0,0.0,9.18,15.61,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,12.86,0.92,1.84,0.0,15.61,5.51,0.0,0.0,0.0,0.0,0.0,0.0,11.02,6.43,0.92,8.27,1.84,0.0,25.71,0.0,0.0,8.27,0.92,0.0,0.0,14.69,0.92,0.0,19.28,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,23.88,0.0,0.0,0.0,8.27,0.0,0.0,0.92,4.59,0.92,0.0,0.0,0.92,0.0,1.84,0.0,0.0,3.67,1.84,0.0,0.0,8.27,6.43,0.0,0.0,0.0,0.0,0.0,0,0.0,12.86,6.43,0.0,0.0,15.61,14.69
476351,O. Olsen,Randers,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2",['Right Back'],['rb'],52.94,50.0,100.0,42.86,88.57,0.0,100.0,66.67,100.0,0.0,0.0,0.0,0,0,0,81.82,85.71,0.0,0,100.0,66.67,0.0,0.0,0.0,90.91,100.0,0.0,50.0,42.86,0.0,0,0.0,52.94,66.67,50.0,0.0,100.0,1,1,0,0,98,98,0,0,2,1,0,0,0,0,0,17,9,6,3,2,2,7,3,1,35,31,0,0,6,6,3,2,11,9,7,6,0,0,0,0,13,13,3,2,1,1,3,10,8,6,2,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,6,3,0,9,4,0,0.23,0.01,0.0,24,5,5,0,2,0,0,0,1,11,3,1,0,2,1,0,0,0,10,1,0,7,3,0,0,0,0,0,0,0,0,9,4,1,0,13,13,21.9,20.94,2.1,5.51,15.61,5.51,1.84,6.43,0.92,0.0,0.0,32.14,0.0,5.51,2.76,0.92,1.84,0.92,2.76,7.35,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.92,1.84,0.0,10.1,6.43,0.0,0.0,11.94,2.76,0.92,0.0,0.0,2.76,0.0,0.0,8.27,3.67,0.0,8.27,2.76,1.84,28.47,0.0,1.84,8.27,5.51,0.0,0.0,11.94,1.84,0.92,9.19,5.52,0.0,0.0,0.0,0.0,0.92,5.51,0.21,0.0,0.0,22.04,4.59,4.59,0.0,1.84,0.0,0.0,0.92,10.1,2.76,0.92,0.0,0.0,0.0,9.18,0.92,0.0,1.84,0.92,0.0,0.0,6.43,2.76,0.0,0.0,0.0,0.0,0.0,0,0.0,8.27,3.67,0.92,0.0,11.94,11.94
493666,J. Björkengren,Randers,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2",['Defensive Midfielder'],['dmf'],46.15,0.0,75.0,50.0,90.48,0.0,91.67,50.0,0.0,0.0,0.0,0.0,0,0,0,84.0,100.0,0.0,100,95.65,66.67,0.0,0.0,0.0,88.24,0.0,0.0,50.0,50.0,0.0,0,0.0,53.85,50.0,75.0,0.0,95.65,1,1,0,0,98,98,0,1,1,0,0,0,0,0,0,13,6,2,0,4,3,4,2,0,63,57,0,0,12,11,2,1,25,21,10,10,0,0,1,1,23,22,6,4,0,0,6,8,7,3,1,0,0,0,0,0,0,0,2,1,0,3,1,0,0,1,15,10,2,9,4,2,0.08,0.0,0.0,46,0,0,0,1,0,0,0,3,17,9,0,0,2,1,0,0,0,15,0,0,4,2,0,0,0,0,0,0,0,0,7,1,3,0,23,22,18.64,38.23,0.0,13.78,11.94,1.84,3.67,3.67,0.0,0.0,0.92,57.86,0.0,11.02,1.84,0.0,0.92,0.0,5.51,6.43,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,1.84,2.76,0.0,22.96,9.18,0.0,0.92,21.12,5.51,0.0,0.92,0.0,9.18,1.84,0.0,8.27,3.67,1.84,5.51,0.0,2.76,52.35,0.0,0.92,19.29,9.18,0.0,0.92,20.2,3.67,0.0,7.35,2.76,0.0,0.0,0.0,0.0,0.92,10.1,0.08,0.0,0.0,42.24,0.0,0.0,0.0,0.92,0.0,0.0,2.76,15.61,8.27,0.0,0.0,0.0,0.0,13.78,0.0,0.0,1.84,0.92,0.0,0.0,3.67,1.84,0.0,0.0,0.0,0.0,0.0,0,0.0,6.43,0.92,2.76,0.0,21.12,20.2
502943,R. Vinderslev,SønderjyskE,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2","['Defensive Midfielder', 'Left Centre Back (3 at the back)']","['dmf', 'lcb3']",52.38,33.33,77.78,50.0,88.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,100,83.33,100.0,0.0,100,85.71,100.0,100.0,0.0,50.0,75.0,0.0,0.0,0.0,50.0,0.0,0,0.0,66.67,55.56,88.89,100.0,85.71,1,1,0,0,98,98,0,1,0,0,1,0,0,0,0,21,11,9,3,9,7,2,1,2,25,22,0,0,1,0,1,0,12,10,2,2,0,0,1,1,7,6,3,3,2,2,6,16,12,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,3,1,8,4,1,0.0,0.46,0.0,17,0,1,0,0,1,0,1,4,4,3,1,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,14,5,8,2,7,6,16.42,22.75,39.4,5.51,19.29,8.27,8.27,1.84,1.84,0.0,0.92,22.96,0.0,0.92,0.92,1.84,0.0,0.0,5.51,11.02,0.92,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.92,0.0,11.02,1.84,0.0,0.92,6.43,2.76,0.92,0.92,0.0,2.76,0.92,0.0,7.35,3.67,0.92,10.1,2.76,6.43,20.2,0.0,0.0,9.18,1.84,0.0,0.92,5.51,2.76,1.84,14.7,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,15.61,0.0,0.92,0.0,0.0,0.92,0.0,3.67,3.67,2.76,0.92,0.0,0.92,0.0,2.76,0.0,0.0,0.92,0.0,0.0,0.0,1.84,0.92,0.0,0.0,0.0,0.0,0.0,0,0.0,12.86,4.59,7.35,1.84,6.43,5.51
507530,S. Odey,Randers,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2",['Striker'],['cf'],40.0,100.0,25.0,0.0,68.75,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,100.0,100.0,0.0,0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,40.0,100.0,25.0,0.0,62.5,1,1,1,0,81,81,0,0,1,0,0,0,0,0,0,5,2,1,1,4,1,0,0,0,16,11,0,0,0,0,2,0,2,2,2,2,0,0,0,0,8,5,0,0,0,0,1,2,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,6,0,0,0.14,0.0,0.0,11,2,1,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,8,5,20.12,0.0,0.0,4.44,5.56,1.11,4.44,0.0,0.0,0.0,0.0,17.78,0.0,0.0,2.22,0.0,1.11,0.0,1.11,2.22,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2.22,0.0,0.0,8.89,0.0,0.0,0.0,0.0,2.22,0.0,0.0,6.67,0.0,0.0,2.22,1.11,1.11,12.22,0.0,0.0,2.22,2.22,0.0,0.0,5.56,0.0,0.0,2.22,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,12.22,2.22,1.11,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,1.11,0.0,0.0,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.22,1.11,1.11,0.0,8.89,5.56
509708,K. Ingason,SønderjyskE,5585712,"Randers - SønderjyskE, 1 - 2","August 18, 2024 at 2:00:00 PM GMT+2","['Striker', 'Right Winger']","['cf', 'rw']",18.75,0.0,25.0,33.33,86.36,100.0,100.0,0.0,66.67,0.0,0.0,0.0,0,0,100,100.0,85.71,100.0,100,83.33,100.0,100.0,75.0,0.0,50.0,0.0,0.0,0.0,33.33,0.0,0,0.0,25.0,50.0,12.5,33.33,83.33,1,1,0,0,98,98,0,0,1,0,0,0,0,0,4,16,3,4,0,8,2,3,1,2,22,19,1,1,1,1,0,0,4,4,7,6,2,2,1,1,6,5,1,1,3,2,1,5,3,5,2,0,0,0,0,1,0,3,0,9,0,1,0,0,1,1,4,2,0,8,5,0,0.33,0.24,0.0,12,2,0,1,0,0,0,0,1,2,4,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,4,2,1,1,6,5,13.45,31.74,52.9,3.67,14.69,3.67,7.35,2.76,1.84,0.0,0.0,20.2,0.92,0.92,0.0,2.76,0.92,0.0,0.92,2.76,0.0,0.0,0.0,1.84,0.0,0.0,0.92,0.0,0.0,0.92,0.0,3.67,6.43,1.84,0.92,5.51,0.92,0.92,0.92,3.67,1.84,0.0,0.0,7.35,4.59,0.0,2.76,0.0,1.84,17.45,0.92,0.0,3.67,5.51,1.84,0.92,4.59,0.92,1.84,4.59,4.6,0.0,0.0,0.0,2.76,0.0,0.92,0.31,0.22,0.0,11.02,1.84,0.0,0.92,0.0,0.0,0.0,0.92,1.84,3.67,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.92,0.0,0.0,0.0,0.0,0.0,0,0.0,3.67,1.84,0.92,0.92,5.51,4.59
1082817,L. Nene,Nordsjælland,5585713,"Silkeborg - Nordsjælland, 4 - 1","August 18, 2024 at 2:00:00 PM GMT+2",['Right Centre Midfielder'],['rcmf3'],100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,6,6,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
