player.id,player.name,team.name,label,date,position_codes,total_minutesOnField,average_successfulPassesToFinalThird,percent_aerialDuelsWon,percent_newSuccessfulDribbles,average_throughPasses,percent_duelsWon,percent_successfulPassesToFinalThird,average_xgAssist,average_crosses,average_progressivePasses,average_progressiveRun,average_accelerations,average_passesToFinalThird,percent_successfulProgressivePasses,percent_successfulPasses,average_ballRecoveries,average_interceptions,average_defensiveDuels,average_successfulDefensiveAction,average_forwardPasses,average_successfulForwardPasses,average_touchInBox,average_xgShot,average_keyPasses,average_successfulAttackingActions,average_shotAssists
766619,W. Sonne,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['gk'],96,0.94,100.0,0.0,0.0,100.0,50.0,0.0,0.0,2.81,0.0,0.0,1.88,100.0,96.88,5.63,1.88,0.0,1.88,17.81,16.88,0.0,0.0,0.0,0.0,0.0
765985,A. Klaster,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['lcb'],61,7.38,50.0,100.0,0.0,64.29,71.43,0.0,0.0,17.7,1.48,0.0,10.33,58.33,83.33,17.7,2.95,10.33,8.85,38.36,26.56,0.0,0.0,0.0,1.48,0.0
765213,M. Bang,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2","['ramf', 'cf']",17,0.0,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750681,S. Ravn,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2","['dmf', 'lcmf']",96,2.81,0.0,0.0,0.0,16.67,100.0,0.0,0.0,4.69,0.0,0.0,2.81,60.0,93.02,4.69,4.69,7.5,7.5,5.63,4.69,0.0,0.01,0.0,0.94,0.0
742110,P. Søndergaard,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2","['rcmf', 'lcb']",96,3.75,62.5,0.0,1.88,43.33,36.36,0.0,0.94,9.38,1.88,0.0,10.31,80.0,72.88,14.06,7.5,15.0,19.69,17.81,11.25,0.94,0.19,0.0,2.81,0.0
738642,A. Tomaselli,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['rcb'],96,2.81,0.0,0.0,0.0,33.33,75.0,0.0,0.0,1.88,0.0,0.0,3.75,50.0,88.89,12.19,5.63,11.25,15.0,10.31,8.44,0.0,0.0,0.0,0.0,0.0
738328,K. Tonnisen,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2","['cf', 'rw']",25,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719135,W. Bjergfeldt,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['rb'],96,0.94,0.0,0.0,0.0,41.18,100.0,0.0,0.94,3.75,0.0,0.0,0.94,100.0,92.59,12.19,6.56,11.25,14.06,6.56,5.63,3.75,0.15,0.0,0.94,0.0
682105,A. Stengaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2","['cf', 'lamf']",49,0.0,0.0,66.67,0.0,33.33,0.0,0.0,1.84,3.67,1.84,0.0,1.84,50.0,60.0,5.51,0.0,7.35,7.35,7.35,5.51,5.51,0.15,0.0,3.67,0.0
680375,N. Jakobsen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['cf'],25,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679657,J. Agyekum,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['cf'],71,0.0,0.0,100.0,0.0,31.25,0.0,0.3,0.0,1.27,2.54,1.27,0.0,100.0,94.44,3.8,1.27,3.8,1.27,1.27,1.27,10.14,0.79,1.27,3.8,2.54
679299,T. Lykkebak,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2","['amf', 'rw']",96,1.88,0.0,0.0,0.0,29.17,100.0,0.05,1.88,3.75,2.81,0.0,1.88,25.0,71.43,5.63,0.94,8.44,7.5,7.5,5.63,4.69,0.39,0.0,1.88,1.88
679298,R. Lykkegaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['lw'],18,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679293,M. Udengaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['lb'],96,0.0,33.33,0.0,0.0,40.0,0.0,0.53,5.63,9.38,5.63,0.94,4.69,20.0,58.7,9.38,2.81,5.63,7.5,14.06,4.69,1.88,0.11,0.94,1.88,3.75
679284,G. Knudsen,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['gk'],96,2.81,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.5,0.0,0.0,2.81,87.5,98.08,2.81,2.81,0.0,2.81,13.13,13.13,0.0,0.0,0.0,0.0,0.0
634301,A. Claridge,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['rcmf'],22,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632570,L. Larsen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['lb'],96,7.5,100.0,33.33,0.0,40.0,72.73,0.28,0.94,15.94,3.75,0.94,10.31,88.24,84.06,5.63,1.88,5.63,5.63,19.69,14.06,3.75,0.23,0.0,4.69,2.81
625215,M. Jensen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2","['rw', 'lw']",96,4.69,0.0,0.0,2.81,11.76,83.33,0.61,0.94,10.31,0.0,0.0,5.63,81.82,80.0,2.81,3.75,5.63,7.5,13.13,9.38,0.94,0.0,1.88,1.88,3.75
625205,L. Vraa-Jensen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['rcb'],96,9.38,83.33,0.0,0.94,72.73,83.33,0.0,0.94,25.31,0.94,0.0,11.25,88.89,88.41,14.06,2.81,2.81,4.69,30.0,25.31,0.94,0.0,0.0,0.94,0.0
624674,C. Astrup,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['lamf'],47,1.91,0.0,0.0,0.0,18.18,50.0,0.0,0.0,3.83,1.91,0.0,3.83,0.0,76.47,7.66,1.91,3.83,3.83,7.66,1.91,0.0,0.0,0.0,0.0,0.0
624657,L. Flø Borregaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['rb'],96,1.88,50.0,100.0,0.0,47.06,50.0,0.01,3.75,9.38,7.5,0.0,3.75,90.0,82.93,6.56,0.94,5.63,5.63,12.19,7.5,0.94,0.0,0.0,5.63,0.94
