player.name,team.name,label,pass.recipient.name,date,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,penalty_area_entry
S. Sebulonsen,Brøndby,"AaB - Brøndby, 0 - 4",M. Kvistgaarden,"August 18, 2024 at 6:00:00 PM GMT+2",79.0,95.0,87.0,49.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",M. Jiménez,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,0.0,93.0,45.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",M. Jørgensen,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,100.0,98.0,61.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",S. Sebulonsen,"August 18, 2024 at 6:00:00 PM GMT+2",90.0,93.0,88.0,75.0,,,True
K. Jørgensen,AaB,"AaB - Brøndby, 0 - 4",S. Otoa,"August 18, 2024 at 6:00:00 PM GMT+2",95.0,82.0,86.0,43.0,,,True
C. Bischoff,Brøndby,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",69.0,9.0,,,88.0,30.0,True
C. Bischoff,Brøndby,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",79.0,29.0,,,89.0,33.0,True
C. Bischoff,Brøndby,"AaB - Brøndby, 0 - 4",O. Diakhité,"August 18, 2024 at 6:00:00 PM GMT+2",96.0,16.0,91.0,36.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",O. Diakhité,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,0.0,97.0,50.0,,,True
M. Widell,AaB,"AaB - Brøndby, 0 - 4",M. Jiménez,"August 18, 2024 at 6:00:00 PM GMT+2",66.0,20.0,90.0,19.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",73.0,76.0,100.0,37.0,,,True
S. Klaiber,Brøndby,"AaB - Brøndby, 0 - 4",F. Bundgaard,"August 18, 2024 at 6:00:00 PM GMT+2",61.0,62.0,85.0,43.0,,,True
S. Sebulonsen,Brøndby,"AaB - Brøndby, 0 - 4",C. Bischoff,"August 18, 2024 at 6:00:00 PM GMT+2",82.0,88.0,97.0,29.0,,,True
F. Alves,Brøndby,"AaB - Brøndby, 0 - 4",V. Müller,"August 18, 2024 at 6:00:00 PM GMT+2",27.0,71.0,91.0,69.0,,,True
S. Klaiber,Brøndby,"AaB - Brøndby, 0 - 4",Y. Suzuki,"August 18, 2024 at 6:00:00 PM GMT+2",78.0,71.0,96.0,76.0,,,True
J. Rasmussen,Brøndby,"AaB - Brøndby, 0 - 4",M. Kvistgaarden,"August 18, 2024 at 6:00:00 PM GMT+2",75.0,38.0,88.0,20.0,,,True
N. Nartey,Brøndby,"AaB - Brøndby, 0 - 4",L. Kramer,"August 18, 2024 at 6:00:00 PM GMT+2",76.0,51.0,85.0,59.0,,,True
O. Ross,AaB,"AaB - Brøndby, 0 - 4",M. Widell,"August 18, 2024 at 6:00:00 PM GMT+2",89.0,85.0,90.0,81.0,,,True
J. Rasmussen,Brøndby,"AaB - Brøndby, 0 - 4",S. Klaiber,"August 18, 2024 at 6:00:00 PM GMT+2",77.0,37.0,94.0,64.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",S. Sebulonsen,"August 18, 2024 at 6:00:00 PM GMT+2",77.0,73.0,89.0,77.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",C. Bischoff,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,0.0,87.0,22.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",J. Rasmussen,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,100.0,89.0,52.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",74.0,75.0,93.0,61.0,,,True
O. Ross,AaB,"AaB - Brøndby, 0 - 4",J. Rasmussen,"August 18, 2024 at 6:00:00 PM GMT+2",71.0,22.0,90.0,55.0,,,True
M. Widell,AaB,"AaB - Brøndby, 0 - 4",P. Pentz,"August 18, 2024 at 6:00:00 PM GMT+2",34.0,79.0,90.0,41.0,,,True
Y. Suzuki,Brøndby,"AaB - Brøndby, 0 - 4",M. Kvistgaarden,"August 18, 2024 at 6:00:00 PM GMT+2",81.0,69.0,86.0,49.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",M. Kvistgaarden,"August 18, 2024 at 6:00:00 PM GMT+2",93.0,87.0,92.0,59.0,,,True
C. Bischoff,Brøndby,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",92.0,18.0,,,99.0,32.0,True
M. Widell,AaB,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",83.0,36.0,,,88.0,36.0,True
K. Jørgensen,AaB,"AaB - Brøndby, 0 - 4",J. Rasmussen,"August 18, 2024 at 6:00:00 PM GMT+2",72.0,93.0,87.0,59.0,,,True
J. Iredale,AaB,"AaB - Brøndby, 0 - 4",M. Widell,"August 18, 2024 at 6:00:00 PM GMT+2",77.0,38.0,84.0,24.0,,,True
N. Nartey,Brøndby,"AaB - Brøndby, 0 - 4",F. Bundgaard,"August 18, 2024 at 6:00:00 PM GMT+2",71.0,25.0,93.0,31.0,,,True
A. Jasson,AaB,"AaB - Brøndby, 0 - 4",J. Iredale,"August 18, 2024 at 6:00:00 PM GMT+2",91.0,88.0,92.0,50.0,,,True
S. Sebulonsen,Brøndby,"AaB - Brøndby, 0 - 4",F. Bundgaard,"August 18, 2024 at 6:00:00 PM GMT+2",79.0,83.0,86.0,40.0,,,True
M. Kvistgaarden,Brøndby,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",81.0,47.0,,,87.0,43.0,True
F. Bundgaard,Brøndby,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",79.0,6.0,,,90.0,25.0,True
C. Bischoff,Brøndby,"AaB - Brøndby, 0 - 4",F. Bundgaard,"August 18, 2024 at 6:00:00 PM GMT+2",92.0,10.0,92.0,31.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",C. Bischoff,"August 18, 2024 at 6:00:00 PM GMT+2",70.0,29.0,95.0,29.0,,,True
N. Nartey,Brøndby,"AaB - Brøndby, 0 - 4",F. Bundgaard,"August 18, 2024 at 6:00:00 PM GMT+2",80.0,49.0,85.0,38.0,,,True
O. Ross,AaB,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",82.0,50.0,,,89.0,55.0,True
M. Widell,AaB,"AaB - Brøndby, 0 - 4",O. Diakhité,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,100.0,89.0,52.0,,,True
S. Sebulonsen,Brøndby,"AaB - Brøndby, 0 - 4",Y. Suzuki,"August 18, 2024 at 6:00:00 PM GMT+2",76.0,78.0,95.0,70.0,,,True
F. Bundgaard,Brøndby,"AaB - Brøndby, 0 - 4",S. Sebulonsen,"August 18, 2024 at 6:00:00 PM GMT+2",81.0,57.0,93.0,68.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",M. Jørgensen,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,100.0,95.0,56.0,,,True
O. Ross,AaB,"AaB - Brøndby, 0 - 4",M. Widell,"August 18, 2024 at 6:00:00 PM GMT+2",82.0,74.0,91.0,79.0,,,True
S. Sebulonsen,Brøndby,"AaB - Brøndby, 0 - 4",S. Klaiber,"August 18, 2024 at 6:00:00 PM GMT+2",71.0,78.0,92.0,73.0,,,True
S. Sebulonsen,Brøndby,"AaB - Brøndby, 0 - 4",L. Kramer,"August 18, 2024 at 6:00:00 PM GMT+2",88.0,83.0,91.0,61.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",Y. Suzuki,"August 18, 2024 at 6:00:00 PM GMT+2",85.0,85.0,92.0,58.0,,,True
M. Greve,Brøndby,"AaB - Brøndby, 0 - 4",Y. Suzuki,"August 18, 2024 at 6:00:00 PM GMT+2",97.0,82.0,93.0,51.0,,,True
Y. Suzuki,Brøndby,"AaB - Brøndby, 0 - 4",S. Klaiber,"August 18, 2024 at 6:00:00 PM GMT+2",83.0,89.0,85.0,81.0,,,True
M. Kvistgaarden,Brøndby,"AaB - Brøndby, 0 - 4",A. Jasson,"August 18, 2024 at 6:00:00 PM GMT+2",76.0,69.0,86.0,64.0,,,True
M. Widell,AaB,"AaB - Brøndby, 0 - 4",O. Diakhité,"August 18, 2024 at 6:00:00 PM GMT+2",70.0,24.0,88.0,59.0,,,True
M. Widell,AaB,"AaB - Brøndby, 0 - 4",S. Otoa,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,100.0,92.0,44.0,,,True
M. Bomholt,AaB,"AaB - Brøndby, 0 - 4",S. Otoa,"August 18, 2024 at 6:00:00 PM GMT+2",83.0,16.0,91.0,62.0,,,True
Y. Suzuki,Brøndby,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",80.0,71.0,,,87.0,69.0,True
S. Sebulonsen,Brøndby,"AaB - Brøndby, 0 - 4",L. Kramer,"August 18, 2024 at 6:00:00 PM GMT+2",90.0,82.0,93.0,43.0,,,True
S. Klaiber,Brøndby,"AaB - Brøndby, 0 - 4",S. Sebulonsen,"August 18, 2024 at 6:00:00 PM GMT+2",75.0,75.0,93.0,76.0,,,True
D. Wass,Brøndby,"AaB - Brøndby, 0 - 4",S. Sebulonsen,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,100.0,92.0,59.0,,,True
S. Klaiber,Brøndby,"AaB - Brøndby, 0 - 4",V. Müller,"August 18, 2024 at 6:00:00 PM GMT+2",43.0,76.0,88.0,66.0,,,True
M. Widell,AaB,"AaB - Brøndby, 0 - 4",F. Alves,"August 18, 2024 at 6:00:00 PM GMT+2",79.0,99.0,90.0,49.0,,,True
N. Arnórsson,AaB,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",72.0,56.0,100.0,79.0,,,True
L. Kramer,AaB,"AaB - Brøndby, 0 - 4",M. Jørgensen,"August 18, 2024 at 6:00:00 PM GMT+2",70.0,29.0,92.0,74.0,,,True
M. Jørgensen,AaB,"AaB - Brøndby, 0 - 4",P. Pentz,"August 18, 2024 at 6:00:00 PM GMT+2",99.0,83.0,90.0,55.0,,,True
M. Widell,AaB,"AaB - Brøndby, 0 - 4",N. Helenius,"August 18, 2024 at 6:00:00 PM GMT+2",63.0,19.0,89.0,59.0,,,True
J. Radošević,Brøndby,"AaB - Brøndby, 0 - 4",O. Omoijuanfo,"August 18, 2024 at 6:00:00 PM GMT+2",54.0,43.0,89.0,41.0,,,True
O. Schwartau,Brøndby,"AaB - Brøndby, 0 - 4",M. Divković,"August 18, 2024 at 6:00:00 PM GMT+2",77.0,32.0,87.0,31.0,,,True
J. Iredale,AaB,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",55.0,11.0,,,90.0,34.0,True
A. Jasson,AaB,"AaB - Brøndby, 0 - 4",N. Helenius,"August 18, 2024 at 6:00:00 PM GMT+2",68.0,84.0,91.0,51.0,,,True
M. Bomholt,AaB,"AaB - Brøndby, 0 - 4",M. Jørgensen,"August 18, 2024 at 6:00:00 PM GMT+2",76.0,31.0,95.0,31.0,,,True
A. Jasson,AaB,"AaB - Brøndby, 0 - 4",,"August 18, 2024 at 6:00:00 PM GMT+2",100.0,0.0,93.0,48.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",76.0,77.0,,,88.0,72.0,True
I. Jensen,Viborg,"København - Viborg, 1 - 1",B. Meling,"August 18, 2024 at 4:00:00 PM GMT+2",95.0,15.0,98.0,65.0,,,True
I. Jensen,Viborg,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,100.0,97.0,68.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",J. Vester,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,100.0,99.0,73.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",N. Bürgy,"August 18, 2024 at 4:00:00 PM GMT+2",94.0,84.0,98.0,54.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",Gabriel Pereira,"August 18, 2024 at 4:00:00 PM GMT+2",72.0,68.0,88.0,61.0,,,True
B. Meling,København,"København - Viborg, 1 - 1",E. Achouri,"August 18, 2024 at 4:00:00 PM GMT+2",73.0,4.0,84.0,24.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",B. Meling,"August 18, 2024 at 4:00:00 PM GMT+2",85.0,5.0,98.0,20.0,,,True
M. Mattsson,København,"København - Viborg, 1 - 1",L. Lerager,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,0.0,91.0,41.0,,,True
M. Westergaard,Viborg,"København - Viborg, 1 - 1",N. Trott,"August 18, 2024 at 4:00:00 PM GMT+2",98.0,82.0,99.0,55.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",M. Mattsson,"August 18, 2024 at 4:00:00 PM GMT+2",75.0,25.0,92.0,34.0,,,True
M. Mattsson,København,"København - Viborg, 1 - 1",A. Chiakha,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,0.0,96.0,44.0,,,True
I. Jensen,Viborg,"København - Viborg, 1 - 1",K. Diks,"August 18, 2024 at 4:00:00 PM GMT+2",72.0,70.0,87.0,47.0,,,True
L. Lerager,København,"København - Viborg, 1 - 1",B. Meling,"August 18, 2024 at 4:00:00 PM GMT+2",75.0,26.0,85.0,23.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",Renato Júnior,"August 18, 2024 at 4:00:00 PM GMT+2",94.0,82.0,97.0,42.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",V. Froholdt,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,0.0,97.0,29.0,,,True
M. Mattsson,København,"København - Viborg, 1 - 1",Gabriel Pereira,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,100.0,95.0,45.0,,,True
M. Mattsson,København,"København - Viborg, 1 - 1",A. Chiakha,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,0.0,92.0,55.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",89.0,16.0,,,84.0,20.0,True
E. Achouri,København,"København - Viborg, 1 - 1",D. Anyembe,"August 18, 2024 at 4:00:00 PM GMT+2",76.0,5.0,97.0,26.0,,,True
B. Meling,København,"København - Viborg, 1 - 1",V. Froholdt,"August 18, 2024 at 4:00:00 PM GMT+2",79.0,8.0,90.0,61.0,,,True
B. Meling,København,"København - Viborg, 1 - 1",M. Mattsson,"August 18, 2024 at 4:00:00 PM GMT+2",55.0,8.0,91.0,26.0,,,True
M. Mattsson,København,"København - Viborg, 1 - 1",Gabriel Pereira,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,0.0,86.0,58.0,,,True
Gabriel Pereira,København,"København - Viborg, 1 - 1",O. Hedvall,"August 18, 2024 at 4:00:00 PM GMT+2",34.0,33.0,86.0,24.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",B. Meling,"August 18, 2024 at 4:00:00 PM GMT+2",83.0,4.0,96.0,25.0,,,True
M. Mattsson,København,"København - Viborg, 1 - 1",L. Lerager,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,0.0,90.0,45.0,,,True
K. Diks,København,"København - Viborg, 1 - 1",E. Achouri,"August 18, 2024 at 4:00:00 PM GMT+2",89.0,87.0,86.0,34.0,,,True
A. Chiakha,København,"København - Viborg, 1 - 1",V. Froholdt,"August 18, 2024 at 4:00:00 PM GMT+2",89.0,84.0,94.0,80.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",72.0,6.0,,,87.0,25.0,True
M. Mattsson,København,"København - Viborg, 1 - 1",A. Chiakha,"August 18, 2024 at 4:00:00 PM GMT+2",75.0,50.0,86.0,54.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",N. Bürgy,"August 18, 2024 at 4:00:00 PM GMT+2",77.0,10.0,90.0,53.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",M. Westergaard,"August 18, 2024 at 4:00:00 PM GMT+2",74.0,80.0,94.0,72.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",J. Mbom,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,100.0,98.0,61.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",L. Lerager,"August 18, 2024 at 4:00:00 PM GMT+2",76.0,23.0,87.0,54.0,,,True
N. Bürgy,Viborg,"København - Viborg, 1 - 1",Renato Júnior,"August 18, 2024 at 4:00:00 PM GMT+2",90.0,100.0,93.0,60.0,,,True
K. Diks,København,"København - Viborg, 1 - 1",L. Lerager,"August 18, 2024 at 4:00:00 PM GMT+2",61.0,94.0,89.0,74.0,,,True
M. Mattsson,København,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",81.0,36.0,,,87.0,32.0,True
M. Mattsson,København,"København - Viborg, 1 - 1",K. Diks,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,100.0,94.0,62.0,,,True
M. Mattsson,København,"København - Viborg, 1 - 1",Gabriel Pereira,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,100.0,91.0,65.0,,,True
N. Bürgy,Viborg,"København - Viborg, 1 - 1",K. Diks,"August 18, 2024 at 4:00:00 PM GMT+2",85.0,0.0,90.0,31.0,,,True
N. Bürgy,Viborg,"København - Viborg, 1 - 1",L. Lerager,"August 18, 2024 at 4:00:00 PM GMT+2",79.0,0.0,91.0,35.0,,,True
J. Grønning,Viborg,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",74.0,30.0,100.0,68.0,,,True
J. Vester,Viborg,"København - Viborg, 1 - 1",M. Westergaard,"August 18, 2024 at 4:00:00 PM GMT+2",94.0,18.0,89.0,72.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",J. Vester,"August 18, 2024 at 4:00:00 PM GMT+2",96.0,89.0,91.0,50.0,,,True
B. Meling,København,"København - Viborg, 1 - 1",S. Radić,"August 18, 2024 at 4:00:00 PM GMT+2",60.0,6.0,91.0,20.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",Renato Júnior,"August 18, 2024 at 4:00:00 PM GMT+2",87.0,86.0,86.0,45.0,,,True
Serginho,Viborg,"København - Viborg, 1 - 1",N. Trott,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,0.0,96.0,45.0,,,True
O. Hedvall,Viborg,"København - Viborg, 1 - 1",N. Trott,"August 18, 2024 at 4:00:00 PM GMT+2",13.0,35.0,85.0,26.0,,,True
M. Elyounoussi,København,"København - Viborg, 1 - 1",S. Radić,"August 18, 2024 at 4:00:00 PM GMT+2",88.0,11.0,91.0,43.0,,,True
J. Jacobs,Viborg,"København - Viborg, 1 - 1",N. Trott,"August 18, 2024 at 4:00:00 PM GMT+2",69.0,33.0,91.0,45.0,,,True
J. Grønning,Viborg,"København - Viborg, 1 - 1",Gabriel Pereira,"August 18, 2024 at 4:00:00 PM GMT+2",75.0,57.0,84.0,36.0,,,True
J. Mbom,Viborg,"København - Viborg, 1 - 1",M. Garananga,"August 18, 2024 at 4:00:00 PM GMT+2",93.0,88.0,87.0,56.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",M. Elyounoussi,"August 18, 2024 at 4:00:00 PM GMT+2",69.0,36.0,93.0,34.0,,,True
Gabriel Pereira,København,"København - Viborg, 1 - 1",L. Lerager,"August 18, 2024 at 4:00:00 PM GMT+2",53.0,15.0,87.0,41.0,,,True
G. Gocholeishvili,København,"København - Viborg, 1 - 1",M. Elyounoussi,"August 18, 2024 at 4:00:00 PM GMT+2",62.0,88.0,93.0,20.0,,,True
M. Elyounoussi,København,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",82.0,27.0,,,92.0,29.0,True
G. Gocholeishvili,København,"København - Viborg, 1 - 1",M. Elyounoussi,"August 18, 2024 at 4:00:00 PM GMT+2",91.0,91.0,93.0,37.0,,,True
M. Westergaard,Viborg,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",55.0,88.0,,,89.0,65.0,True
E. Achouri,København,"København - Viborg, 1 - 1",M. Elyounoussi,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,100.0,96.0,53.0,,,True
R. Falk,København,"København - Viborg, 1 - 1",M. Elyounoussi,"August 18, 2024 at 4:00:00 PM GMT+2",82.0,44.0,98.0,34.0,,,True
I. Said,Viborg,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",87.0,83.0,,,85.0,63.0,True
J. Jacobs,Viborg,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",79.0,30.0,100.0,40.0,,,True
D. Vavro,København,"København - Viborg, 1 - 1",J. Mbom,"August 18, 2024 at 4:00:00 PM GMT+2",44.0,80.0,87.0,25.0,,,True
J. Jacobs,Viborg,"København - Viborg, 1 - 1",D. Vavro,"August 18, 2024 at 4:00:00 PM GMT+2",70.0,26.0,88.0,37.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",L. Lerager,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,100.0,97.0,56.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",O. Hedvall,"August 18, 2024 at 4:00:00 PM GMT+2",92.0,90.0,97.0,51.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",M. Elyounoussi,"August 18, 2024 at 4:00:00 PM GMT+2",100.0,0.0,98.0,49.0,,,True
I. Said,Viborg,"København - Viborg, 1 - 1",I. Said,"August 18, 2024 at 4:00:00 PM GMT+2",55.0,68.0,85.0,80.0,92.0,80.0,True
D. Anyembe,Viborg,"København - Viborg, 1 - 1",I. Said,"August 18, 2024 at 4:00:00 PM GMT+2",77.0,22.0,91.0,54.0,,,True
G. Gocholeishvili,København,"København - Viborg, 1 - 1",L. Lerager,"August 18, 2024 at 4:00:00 PM GMT+2",89.0,100.0,91.0,64.0,,,True
G. Gocholeishvili,København,"København - Viborg, 1 - 1",N. Bürgy,"August 18, 2024 at 4:00:00 PM GMT+2",93.0,96.0,94.0,56.0,,,True
M. Elyounoussi,København,"København - Viborg, 1 - 1",E. Achouri,"August 18, 2024 at 4:00:00 PM GMT+2",67.0,28.0,91.0,19.0,,,True
E. Achouri,København,"København - Viborg, 1 - 1",,"August 18, 2024 at 4:00:00 PM GMT+2",92.0,14.0,,,95.0,25.0,True
A. Oggesen,SønderjyskE,"Randers - SønderjyskE, 1 - 2",W. Dammers,"August 18, 2024 at 2:00:00 PM GMT+2",29.0,94.0,86.0,74.0,,,True
D. Wilkins,SønderjyskE,"Randers - SønderjyskE, 1 - 2",P. Izzo,"August 18, 2024 at 2:00:00 PM GMT+2",93.0,17.0,99.0,47.0,,,True
O. Olsen,Randers,"Randers - SønderjyskE, 1 - 2",J. Busk,"August 18, 2024 at 2:00:00 PM GMT+2",72.0,84.0,97.0,52.0,,,True
L. Qamili,SønderjyskE,"Randers - SønderjyskE, 1 - 2",K. Ingason,"August 18, 2024 at 2:00:00 PM GMT+2",80.0,93.0,92.0,73.0,,,True
T. Bany,Randers,"Randers - SønderjyskE, 1 - 2",N. Dyhr,"August 18, 2024 at 2:00:00 PM GMT+2",90.0,12.0,97.0,29.0,,,True
S. Nordli,Randers,"Randers - SønderjyskE, 1 - 2",W. Dammers,"August 18, 2024 at 2:00:00 PM GMT+2",100.0,0.0,94.0,44.0,,,True
J. Björkengren,Randers,"Randers - SønderjyskE, 1 - 2",M. Soulas,"August 18, 2024 at 2:00:00 PM GMT+2",72.0,19.0,88.0,36.0,,,True
S. Nordli,Randers,"Randers - SønderjyskE, 1 - 2",,"August 18, 2024 at 2:00:00 PM GMT+2",100.0,0.0,95.0,54.0,,,True
M. Soulas,SønderjyskE,"Randers - SønderjyskE, 1 - 2",,"August 18, 2024 at 2:00:00 PM GMT+2",56.0,78.0,100.0,71.0,,,True
L. Qamili,SønderjyskE,"Randers - SønderjyskE, 1 - 2",,"August 18, 2024 at 2:00:00 PM GMT+2",83.0,68.0,,,93.0,65.0,True
N. Campbell,Randers,"Randers - SønderjyskE, 1 - 2",,"August 18, 2024 at 2:00:00 PM GMT+2",76.0,20.0,,,92.0,33.0,True
D. Wilkins,SønderjyskE,"Randers - SønderjyskE, 1 - 2",M. Soulas,"August 18, 2024 at 2:00:00 PM GMT+2",87.0,0.0,97.0,39.0,,,True
T. Bany,Randers,"Randers - SønderjyskE, 1 - 2",S. Nordli,"August 18, 2024 at 2:00:00 PM GMT+2",87.0,15.0,84.0,25.0,,,True
N. Campbell,Randers,"Randers - SønderjyskE, 1 - 2",,"August 18, 2024 at 2:00:00 PM GMT+2",74.0,68.0,,,90.0,71.0,True
M. Agger,SønderjyskE,"Randers - SønderjyskE, 1 - 2",S. Hansen,"August 18, 2024 at 2:00:00 PM GMT+2",75.0,36.0,88.0,45.0,,,True
A. Oggesen,SønderjyskE,"Randers - SønderjyskE, 1 - 2",L. Qamili,"August 18, 2024 at 2:00:00 PM GMT+2",92.0,93.0,93.0,73.0,,,True
S. Emini,SønderjyskE,"Randers - SønderjyskE, 1 - 2",,"August 18, 2024 at 2:00:00 PM GMT+2",83.0,68.0,,,94.0,73.0,True
N. Campbell,Randers,"Randers - SønderjyskE, 1 - 2",,"August 18, 2024 at 2:00:00 PM GMT+2",87.0,98.0,,,92.0,76.0,True
O. Olsen,Randers,"Randers - SønderjyskE, 1 - 2",D. Grétarsson,"August 18, 2024 at 2:00:00 PM GMT+2",77.0,95.0,93.0,71.0,,,True
A. Oggesen,SønderjyskE,"Randers - SønderjyskE, 1 - 2",W. Dammers,"August 18, 2024 at 2:00:00 PM GMT+2",79.0,77.0,89.0,56.0,,,True
S. Nordli,Randers,"Randers - SønderjyskE, 1 - 2",,"August 18, 2024 at 2:00:00 PM GMT+2",81.0,30.0,,,87.0,35.0,True
S. Emini,SønderjyskE,"Randers - SønderjyskE, 1 - 2",D. Høegh,"August 18, 2024 at 2:00:00 PM GMT+2",74.0,73.0,85.0,45.0,,,True
R. Vinderslev,SønderjyskE,"Randers - SønderjyskE, 1 - 2",D. Høegh,"August 18, 2024 at 2:00:00 PM GMT+2",77.0,84.0,90.0,51.0,,,True
L. Björklund,SønderjyskE,"Randers - SønderjyskE, 1 - 2",P. Izzo,"August 18, 2024 at 2:00:00 PM GMT+2",88.0,94.0,96.0,52.0,,,True
R. Vinderslev,SønderjyskE,"Randers - SønderjyskE, 1 - 2",M. Agger,"August 18, 2024 at 2:00:00 PM GMT+2",82.0,48.0,90.0,41.0,,,True
D. Høegh,Randers,"Randers - SønderjyskE, 1 - 2",N. Campbell,"August 18, 2024 at 2:00:00 PM GMT+2",41.0,70.0,84.0,81.0,,,True
S. Nordli,Randers,"Randers - SønderjyskE, 1 - 2",L. Qamili,"August 18, 2024 at 2:00:00 PM GMT+2",85.0,84.0,92.0,50.0,,,True
D. Høegh,Randers,"Randers - SønderjyskE, 1 - 2",J. Busk,"August 18, 2024 at 2:00:00 PM GMT+2",36.0,43.0,85.0,57.0,,,True
O. Olsen,Randers,"Randers - SønderjyskE, 1 - 2",T. Bany,"August 18, 2024 at 2:00:00 PM GMT+2",89.0,85.0,90.0,67.0,,,True
M. Soulas,SønderjyskE,"Randers - SønderjyskE, 1 - 2",,"August 18, 2024 at 2:00:00 PM GMT+2",46.0,70.0,100.0,29.0,,,True
