player.name,team.name,label,date,location.x,location.y,minute,shot.xg
M. Frederiksen,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",82.0,63.0,1,0.005637
J. Beluli,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",86.0,66.0,2,0.04728
J. Beluli,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",86.0,70.0,5,0.03307
B. Opanovic,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",86.0,48.0,11,0.04659
J. Beluli,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",92.0,64.0,14,0.0322
J. Beluli,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",80.0,70.0,15,0.03439
M. Gaunsbæk,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",77.0,33.0,16,0.01862
S. Escobar Jensen,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",88.0,29.0,21,0.03016
B. Opanovic,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",86.0,46.0,25,0.1545
M. Yassin,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",80.0,42.0,39,0.04592
S. Escobar Jensen,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",80.0,53.0,42,0.06156
S. Escobar Jensen,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",86.0,45.0,44,0.1348
B. Opanovic,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",96.0,40.0,48,0.2087
B. Opanovic,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",93.0,33.0,51,0.0926
T. Olesen,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",92.0,44.0,55,0.3896
M. Frederiksen,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",81.0,47.0,58,0.02804
B. Opanovic,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",88.0,45.0,59,0.1392
J. Beluli,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",72.0,57.0,63,0.0016
M. Gaunsbæk,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",92.0,47.0,65,0.1056
B. Opanovic,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",89.0,47.0,68,0.2986
S. Escobar Jensen,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",93.0,56.0,69,0.3434
O. Bjørnskov,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",87.0,36.0,72,0.02541
O. Bjørnskov,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",77.0,35.0,79,0.05341
M. Gaunsbæk,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",96.0,52.0,85,0.2541
O. Bjørnskov,Horsens U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",86.0,31.0,89,0.08427
S. Maass,SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0","August 11, 2023 at 1:30:00 PM GMT+2",75.0,62.0,89,0.04805
J. Otoa,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",78.0,51.0,5,0.04899
M. Secka,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",81.0,55.0,12,0.02797
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",80.0,68.0,15,0.001615
J. Beluli,Horsens U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",74.0,61.0,22,0.02437
M. Secka,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",93.0,66.0,27,0.1768
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",78.0,41.0,30,0.05875
E. Rosenberg,Horsens U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",87.0,52.0,32,0.1807
K. Tran,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",78.0,60.0,35,0.03521
J. Beluli,Horsens U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",76.0,56.0,40,0.05195
H. Toftegaard,Horsens U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",91.0,43.0,43,0.01349
M. Dosso,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",78.0,58.0,45,0.06806
W. Steindorsson,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",82.0,68.0,51,0.05436
M. Opoku,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",81.0,55.0,53,0.0913
H. Toftegaard,Horsens U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",73.0,34.0,59,0.004217
E. Rosenberg,Horsens U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",91.0,65.0,61,0.2065
M. Dosso,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",87.0,59.0,63,0.1712
L. Sandgrav,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",82.0,63.0,66,0.04515
M. Henriksen,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",97.0,35.0,69,0.03658
A. Nehme,Horsens U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",90.0,67.0,74,0.07152
E. Chambo,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",94.0,50.0,75,0.4049
M. Opoku,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",88.0,35.0,78,0.0599
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",88.0,50.0,83,0.08968
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",96.0,51.0,83,0.7163
L. Sandgrav,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",91.0,63.0,88,0.1676
W. Steindorsson,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",85.0,66.0,90,0.03001
M. Opoku,Lyngby U19,"Lyngby U19 - Horsens U19, 3 - 1","October 28, 2023 at 1:00:00 PM GMT+2",82.0,52.0,93,0.03477
J. Beluli,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",95.0,51.0,15,0.4216
M. Jallow,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",90.0,35.0,20,0.1732
J. Beluli,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",91.0,51.0,20,0.5045
F. Roslyng Christiansen,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",91.0,51.0,24,0.1197
M. Bomholt,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",83.0,50.0,25,0.01052
M. Jallow,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",85.0,37.0,25,0.1718
N. Andersen,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",72.0,38.0,27,0.0006814
N. Andersen,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",91.0,61.0,27,0.302
A. Asmussen,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",90.0,69.0,28,0.1262
K. Davidsen,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",82.0,49.0,32,0.1534
K. Davidsen,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",79.0,45.0,34,0.1497
M. Bomholt,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",77.0,48.0,39,0.177
M. Bomholt,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",76.0,60.0,41,0.03034
E. Borup,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",86.0,66.0,46,0.1071
O. Meedom,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",85.0,57.0,47,0.04854
E. Rosenberg,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",94.0,74.0,50,0.05716
M. Bomholt,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",93.0,67.0,52,0.05274
E. Borup,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",74.0,54.0,52,0.03051
O. Meedom,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",95.0,65.0,56,0.07357
M. Jallow,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",83.0,43.0,59,0.2381
M. Holt,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",94.0,53.0,65,0.2881
N. Andersen,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",75.0,52.0,67,0.003624
K. Davidsen,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",73.0,29.0,68,0.02292
O. Meedom,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",96.0,53.0,72,0.3047
J. Beluli,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",78.0,58.0,74,0.081
M. Kjølby,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",93.0,53.0,76,0.2279
N. Andersen,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",94.0,46.0,84,0.4038
N. Stojanovic,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",89.0,57.0,85,0.3002
E. Rosenberg,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",45.0,56.0,85,0.0006806
N. Stojanovic,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",91.0,47.0,86,0.3292
Z. Hussein,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",77.0,60.0,87,0.01218
M. Jensen,AaB U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",74.0,40.0,90,0.07113
J. Beluli,Horsens U19,"Horsens U19 - AaB U19, 4 - 4 (P)","November 4, 2023 at 12:30:00 PM GMT+1",94.0,63.0,90,0.131
E. Rosenberg,Horsens U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",81.0,38.0,19,0.05728
L. Falk Hansen,AGF U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",87.0,59.0,26,0.1388
S. Tchamche,AGF U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",87.0,59.0,28,0.09376
R. Düring,AGF U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",80.0,76.0,28,0.009918
O. Bjørnskov,Horsens U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",91.0,61.0,31,0.3
N. Vestergaard,Horsens U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",91.0,56.0,42,0.351
S. Tchamche,AGF U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",95.0,47.0,48,0.3212
L. Falk Hansen,AGF U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",94.0,49.0,49,0.4784
A. Asmussen,Horsens U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",78.0,36.0,56,0.004894
Z. Hussein,Horsens U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",92.0,50.0,61,0.1834
N. Strandby,AGF U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",70.0,30.0,64,0.0007473
O. Bjørnskov,Horsens U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",87.0,45.0,83,0.05606
J. Beluli,Horsens U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",90.0,55.0,83,0.242
M. Mai,AGF U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",77.0,41.0,88,0.001064
F. Munk,AGF U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",90.0,62.0,91,0.0137
N. Have,AGF U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",90.0,67.0,93,0.08779
S. Albrecht Grabow,Horsens U19,"AGF U19 - Horsens U19, 1 - 2","November 10, 2023 at 5:30:00 PM GMT+1",80.0,38.0,93,0.1774
O. Tchicamboud,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",96.0,34.0,1,0.08969
E. Højlund,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",90.0,32.0,8,0.09889
N. Jönsson,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",95.0,59.0,8,0.6771
J. Beluli,Horsens U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",78.0,53.0,10,0.01856
H. Bidstrup,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",94.0,62.0,10,0.2038
E. Højlund,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",90.0,50.0,14,0.76
H. Bidstrup,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",90.0,54.0,15,0.3676
T. Jørgensen,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",90.0,50.0,18,0.3445
E. Rosenberg,Horsens U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",80.0,50.0,25,0.01338
O. Tchicamboud,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",92.0,27.0,32,0.06828
E. Højlund,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",95.0,36.0,35,0.2009
N. Jönsson,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",79.0,64.0,46,0.03706
H. Németh,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",81.0,63.0,46,0.04883
H. Németh,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",86.0,49.0,53,0.1055
E. Højlund,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",87.0,50.0,57,0.1941
M. Frederiksen,Horsens U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",76.0,41.0,62,0.03689
N. Jönsson,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",79.0,47.0,65,0.03475
T. Jørgensen,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",81.0,71.0,74,0.03463
N. Jönsson,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",86.0,63.0,77,0.1083
S. Gindeberg,Horsens U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",99.0,62.0,82,0.09116
O. Bjørnskov,Horsens U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",86.0,33.0,86,0.1296
A. Cehobasic,Horsens U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",91.0,32.0,86,0.3027
A. Gudmundsson,København U19,"København U19 - Horsens U19, 1 - 0","November 25, 2023 at 1:00:00 PM GMT+1",89.0,28.0,93,0.06169
N. Nartey,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",87.0,41.0,1,0.1609
L. Larsen,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",90.0,32.0,1,0.1666
J. Beluli,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",92.0,73.0,1,0.04174
M. Jensen,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",86.0,58.0,4,0.1398
H. Toftegaard,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",79.0,54.0,7,0.0399
A. Nehme,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",87.0,36.0,11,0.3978
J. Beluli,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",87.0,31.0,11,0.2141
B. Kvist,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",87.0,57.0,13,0.09333
A. Nehme,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",92.0,33.0,18,0.06814
O. Bjørnskov,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",79.0,47.0,21,0.06416
C. Bischoff,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",79.0,52.0,25,0.03055
C. Bischoff,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",94.0,39.0,27,0.2662
O. Schwartau,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",96.0,55.0,27,0.7531
B. Kvist,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",92.0,65.0,28,0.1729
C. Bischoff,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",77.0,43.0,33,0.0753
O. Jarju,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",92.0,39.0,35,0.09584
B. Kvist,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",93.0,64.0,36,0.2538
J. Beluli,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",97.0,37.0,39,0.1752
M. Jensen,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",89.0,60.0,46,0.2968
H. Toftegaard,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",77.0,29.0,53,0.007148
L. Larsen,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",90.0,32.0,54,0.09197
C. Bischoff,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",79.0,39.0,56,0.04523
B. Kvist,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",80.0,31.0,57,0.02835
J. Beluli,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",90.0,49.0,59,0.2528
N. Nartey,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",89.0,36.0,59,0.1559
O. Kouassi,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",75.0,32.0,62,0.001159
M. Frederiksen,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",88.0,42.0,65,0.06829
A. Nehme,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",80.0,28.0,67,0.0346
O. Schwartau,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",89.0,47.0,72,0.1535
C. Bischoff,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",75.0,37.0,73,0.01956
O. Jarju,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",85.0,29.0,73,0.03444
B. Kvist,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",88.0,36.0,79,0.102
O. Kouassi,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",75.0,26.0,80,0.0009428
C. Bischoff,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",89.0,42.0,81,0.2911
O. Schwartau,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",88.0,59.0,85,0.1806
A. Nehme,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",86.0,65.0,85,0.0878
H. Toftegaard,Horsens U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",87.0,60.0,90,0.1109
C. Bischoff,Brøndby U19,"Horsens U19 - Brøndby U19, 3 - 6","April 23, 2024 at 4:00:00 PM GMT+2",90.0,48.0,94,0.2524
M. Andersen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",92.0,27.0,3,0.02802
E. Hansborg-Sørensen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",89.0,27.0,7,0.04738
M. Frederiksen,Horsens U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",78.0,38.0,9,0.008435
Bojang Yaya,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",78.0,52.0,12,0.03602
E. Hansborg-Sørensen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",87.0,49.0,13,0.08353
N. Lassen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",78.0,50.0,17,0.02877
E. Hansborg-Sørensen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",81.0,52.0,18,0.1037
N. Juul-Sandberg,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",87.0,48.0,21,0.1122
N. Lassen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",91.0,56.0,34,0.2032
S. Juel,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",95.0,57.0,35,0.2076
J. Beluli,Horsens U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",76.0,69.0,45,0.008072
M. Andersen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",85.0,33.0,53,0.07446
E. Hansborg-Sørensen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",94.0,41.0,55,0.1928
M. Søfeldt Nielsen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",79.0,42.0,58,0.01371
J. Beluli,Horsens U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",90.0,41.0,60,0.2486
N. Juul-Sandberg,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",88.0,24.0,66,0.01451
