team.name,label,player.name,location.x,location.y,groundDuel.stoppedProgress,groundDuel.recoveredPossession
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,18.0,8.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Remark Wismann,14.0,5.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Larsen,70.0,5.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Remark Wismann,18.0,54.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Claridge,22.0,65.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Remark Wismann,22.0,58.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",S. Ravn,44.0,70.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Pedersen,35.0,84.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,20.0,64.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",C. Astrup,14.0,45.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Remark Wismann,30.0,23.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Klaster,41.0,39.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",,43.0,42.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,80.0,86.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Vraa-Jensen,54.0,91.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Klaster,45.0,39.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",S. Ravn,37.0,75.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Flø Borregaard,27.0,82.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",S. Ravn,27.0,96.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",S. Ravn,17.0,70.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Udengaard,15.0,6.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Koch Groth Pedersen,14.0,73.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Koch Groth Pedersen,15.0,76.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Udengaard,10.0,30.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,70.0,88.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,46.0,66.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Jensen,43.0,32.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,59.0,92.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Flø Borregaard,29.0,68.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,29.0,70.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,22.0,79.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,8.0,62.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,6.0,67.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Ambæk,47.0,77.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Koch Groth Pedersen,61.0,82.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,42.0,22.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,44.0,78.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Pedersen,56.0,59.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Koch Groth Pedersen,46.0,52.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Agyekum,92.0,13.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,74.0,70.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",S. Ravn,33.0,35.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,68.0,84.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,31.0,11.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,27.0,11.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,70.0,69.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Vraa-Jensen,62.0,83.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",C. Astrup,37.0,13.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Flø Borregaard,24.0,82.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,56.0,87.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,40.0,82.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,25.0,90.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,20.0,83.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Jensen,26.0,93.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,13.0,42.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Klaster,22.0,15.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,41.0,8.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Koch Groth Pedersen,56.0,81.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",,68.0,91.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,32.0,77.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",S. Ravn,32.0,79.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Pedersen,31.0,76.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Muhammad,27.0,55.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Stengaard,33.0,35.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,20.0,86.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,10.0,81.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,34.0,21.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,34.0,94.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,20.0,74.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Ambæk,34.0,91.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",S. Ravn,65.0,12.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Stengaard,41.0,7.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Klaster,35.0,34.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,66.0,10.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,57.0,8.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Klaster,26.0,18.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Stengaard,32.0,4.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",,30.0,3.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Klaster,21.0,40.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Pedersen,14.0,76.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Flø Borregaard,6.0,60.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,90.0,42.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Jensen,97.0,72.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,20.0,7.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,6.0,19.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,4.0,72.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Agyekum,46.0,55.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Larsen,18.0,23.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,21.0,17.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Jensen,32.0,37.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,79.0,88.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Remark Wismann,28.0,10.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Larsen,11.0,27.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",S. Ravn,23.0,33.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,24.0,45.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Stengaard,20.0,18.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,57.0,67.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,52.0,94.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,34.0,90.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,23.0,52.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,16.0,86.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,3.0,68.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,57.0,86.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",H. Christensen,30.0,4.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Andersen,59.0,89.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,62.0,75.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",,25.0,88.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,16.0,94.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,26.0,40.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",,38.0,26.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Udengaard,21.0,19.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Larsen,54.0,55.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,58.0,63.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,63.0,71.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,10.0,38.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,6.0,88.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",N. Jakobsen,99.0,13.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",N. Jakobsen,95.0,29.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",K. Tonnisen,22.0,75.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Jensen,77.0,19.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",,27.0,81.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",K. Tonnisen,18.0,96.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,59.0,71.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,53.0,72.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Larsen,41.0,14.0,False,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,23.0,67.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Udengaard,20.0,37.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lykkegaard,11.0,62.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,10.0,27.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Larsen,35.0,29.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Flø Borregaard,29.0,60.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",K. Tonnisen,24.0,9.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",K. Tonnisen,17.0,9.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,83.0,97.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",W. Bjergfeldt,76.0,79.0,True,True
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,24.0,13.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,9.0,80.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,74.0,11.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Jensen,66.0,8.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,8.0,12.0,True,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",G. Nøhr,11.0,18.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,20.0,7.0,True,False
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,73.0,92.0,True,True
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,14.0,6.0,False,False
Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Lynder,41.0,74.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",R. Nybo,88.0,91.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,71.0,93.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Tchamche,28.0,7.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",Y. Ouorou,74.0,42.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,81.0,76.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",Y. Ouorou,76.0,62.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,76.0,91.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,75.0,28.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Tchamche,69.0,91.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Elkjær Andersen,67.0,41.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",Y. Ouorou,40.0,59.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,11.0,85.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,15.0,79.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,73.0,94.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,70.0,10.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,70.0,11.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,32.0,95.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",Y. Ouorou,74.0,95.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,81.0,91.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",C. Storch,9.0,10.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",C. Storch,4.0,26.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Elkjær Andersen,16.0,27.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,7.0,30.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",R. Nybo,88.0,77.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Skovgaard,33.0,7.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",P. Rolke,68.0,78.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",E. A Ngon,15.0,38.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,32.0,92.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Skovgaard,7.0,91.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Salah,97.0,10.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",P. Rolke,21.0,92.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,90.0,92.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",C. Storch,4.0,7.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",Y. Ouorou,33.0,59.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Elkjær Andersen,54.0,52.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Moro,65.0,33.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Steffensen,18.0,82.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Salah,59.0,29.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Stefánsson,33.0,62.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Stefánsson,26.0,62.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,20.0,86.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,7.0,34.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,1.0,34.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,25.0,11.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Skovgaard,68.0,12.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Moro,11.0,28.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",O. Haugstrup,45.0,78.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",L. Falk Hansen,46.0,90.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",P. Rolke,38.0,48.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,10.0,17.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",O. Mandrup,33.0,40.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,31.0,52.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,30.0,49.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,26.0,25.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",O. Haugstrup,69.0,74.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Steffensen,30.0,91.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,38.0,21.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",P. Rolke,38.0,91.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",C. Storch,54.0,16.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Skovgaard,19.0,8.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Steffensen,6.0,69.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,63.0,74.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,70.0,71.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,18.0,54.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",P. Rolke,40.0,86.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",E. A Ngon,87.0,48.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",P. Rolke,29.0,48.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Elkjær Andersen,43.0,80.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",O. Haugstrup,43.0,83.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",O. Haugstrup,34.0,65.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,64.0,98.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",R. Nybo,62.0,99.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Stefánsson,55.0,66.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,30.0,26.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,15.0,94.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,93.0,29.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Steffensen,4.0,84.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,94.0,19.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",Y. Ouorou,92.0,19.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,29.0,63.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Emmery,45.0,16.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Skovgaard,27.0,6.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Steffensen,13.0,66.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,98.0,36.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Salah,64.0,19.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",P. Rolke,14.0,66.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,25.0,73.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,21.0,65.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",R. Nybo,13.0,64.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Moro,16.0,67.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Tchamche,82.0,32.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Moro,69.0,17.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Skovgaard,16.0,39.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Stefánsson,7.0,83.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Steffensen,32.0,95.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",R. Nybo,80.0,88.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,27.0,23.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Elkjær Andersen,47.0,95.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,18.0,5.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",E. A Ngon,22.0,25.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,74.0,90.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,86.0,92.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Moro,37.0,14.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",O. Haugstrup,56.0,48.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Steffensen,49.0,95.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,54.0,3.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,66.0,86.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,62.0,19.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Salah,91.0,15.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,28.0,49.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,75.0,82.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",H. Toftegaard,42.0,75.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",R. Nybo,9.0,76.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",N. Strandby,65.0,93.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Skovgaard,26.0,13.0,True,True
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",C. Storch,23.0,22.0,False,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",,20.0,71.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,78.0,16.0,False,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,88.0,27.0,True,False
AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",R. Düring,7.0,91.0,True,True
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Frederiksen,72.0,88.0,True,False
Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",M. Frederiksen,76.0,75.0,True,False
